time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
7560,1.61780000,321.659113,321.662033,321.670243,321.683824,321.702620,321.726693,321.755572,321.789152,321.827147,321.869531,321.916041,321.966707,322.021427,322.080322,322.143325,322.210448,322.281784,,,,,322.294974
7620,1.61660000,321.709550,321.712323,321.720124,321.733044,321.750959,321.773975,321.801670,321.834004,321.870716,321.911757,321.956784,322.005613,322.057819,322.113098,322.170941,322.230918,322.292766,,,,,322.303232
7680,1.61540000,321.757717,321.760377,321.767863,321.780265,321.797470,321.819583,321.846172,321.877175,321.912273,321.951308,321.993862,322.039633,322.088148,322.139129,322.192287,322.247612,322.305537,,,,,322.314765
7740,1.61420000,321.803932,321.806478,321.813643,321.825502,321.841933,321.863017,321.888306,321.917722,321.950944,321.987834,322.028120,322.071750,322.118764,322.169764,322.225808,322.288924,322.362444,,,,,322.374024
7800,1.61300000,321.848025,321.850448,321.857265,321.868551,321.884194,321.904297,321.928466,321.956724,321.988884,322.024993,322.065001,322.108944,322.156693,322.208118,322.262646,322.319344,322.376877,,,,,322.384343
7860,1.61180000,321.890132,321.892461,321.899021,321.909897,321.925016,321.944501,321.968004,321.995571,322.026989,322.062240,322.101233,322.144010,322.190808,322.242520,322.300725,322.368327,322.450108,,,,,322.461031
7920,1.61060000,321.930877,321.933141,321.939520,321.950107,321.964849,321.983886,322.006932,322.034135,322.065427,322.101020,322.141139,322.186036,322.235918,322.291018,322.351159,322.415843,322.484265,,,,,322.491707
7980,1.60940000,321.970745,321.972982,321.979291,321.989786,322.004457,322.023484,322.046627,322.074068,322.105693,322.141570,322.181637,322.225664,322.273290,322.324073,322.377343,322.432371,322.488533,,,,,322.493862
8040,1.60820000,322.010480,322.012718,322.019033,322.029531,322.044196,322.063162,322.086136,322.113205,322.144126,322.178804,322.217043,322.258590,322.303275,322.351179,322.402687,322.458790,322.521497,,,,,322.527033
8100,1.60700000,322.050036,322.052245,322.058471,322.068801,322.083194,322.101734,322.124104,322.150369,322.180279,322.213755,322.250610,322.290515,322.332984,322.377267,322.422131,322.465780,322.505750,,,,,322.508336
8160,1.60580000,322.088777,322.090927,322.096980,322.107012,322.120967,322.138881,322.160405,322.185522,322.213884,322.245289,322.279483,322.316300,322.355930,322.399234,322.448108,322.506002,322.578741,,,,,322.583590
8220,1.60460000,322.126209,322.128269,322.134067,322.143664,322.157001,322.174105,322.194680,322.218819,322.246375,322.277473,322.312288,322.351009,322.393827,322.440762,322.491399,322.544721,322.599079,,,,,322.601572
8280,1.60340000,322.162109,322.164099,322.169710,322.179024,322.192029,322.208800,322.229105,322.253090,322.280586,322.311617,322.346143,322.384083,322.425470,322.470530,322.519859,322.574686,322.637325,,,,,322.639636
8340,1.60220000,322.197210,322.199172,322.204705,322.213894,322.226739,322.243309,322.263377,322.287087,322.314258,322.344896,322.378900,322.415995,322.455703,322.497121,322.538728,322.578183,322.612218,,,,,322.612875
8400,1.60100000,322.231864,322.233799,322.239256,322.248311,322.260951,322.277199,322.296772,322.319695,322.345611,322.374265,322.405265,322.438160,322.472614,322.508561,322.546490,322.587762,322.635038,,,,,322.635556
8460,1.59980000,322.265775,322.267644,322.272904,322.281606,322.293697,322.309136,322.327615,322.349126,322.373365,322.400216,322.429557,322.461307,322.495521,322.532322,322.571973,322.614875,,,,,,322.661639
8520,1.59860000,322.298133,322.299903,322.304884,322.313124,322.324582,322.339228,322.356802,322.377366,322.400701,322.426808,322.455723,322.487578,322.522800,322.562100,322.606784,322.658922,,,,,,322.720772
8580,1.59740000,322.328885,322.330579,322.335353,322.343267,322.354319,322.368525,322.385708,322.406051,322.429462,322.456100,322.486130,322.519668,322.556833,322.597462,322.641119,322.686886,,,,,,322.732230
8640,1.59620000,322.358726,322.360396,322.365108,322.372942,322.383931,322.398120,322.415351,322.435802,322.459295,322.485813,322.515227,322.547281,322.581689,322.618028,322.655903,322.694961,,,,,,322.733582
8700,1.59500000,322.388402,322.390065,322.394757,322.402548,322.413455,322.427474,322.444400,322.464318,322.486947,322.512141,322.539639,322.569064,322.599994,322.631856,322.664003,322.695695,,,,,,322.724712
8760,1.59380000,322.417701,322.419322,322.423890,322.431452,322.441991,322.455445,322.471560,322.490333,322.511409,322.534560,322.559468,322.585773,322.613178,322.641442,322.670543,322.700749,,,,,,322.730790
8820,1.59260000,322.445859,322.447395,322.451713,322.458843,322.468743,322.481314,322.496293,322.513657,322.533086,322.554424,322.577501,322.602201,322.628583,322.656849,322.687553,322.721619,,,,,,322.757589
8880,1.59140000,322.472258,322.473688,322.477710,322.484350,322.493575,322.505302,322.519315,322.535655,322.554098,322.574605,322.597135,322.621654,322.648216,322.676791,322.707386,322.739959,,,,,,322.771533
8940,1.59020000,322.496938,322.498284,322.502076,322.508348,322.517093,322.528252,322.541646,322.557341,322.575107,322.594846,322.616361,322.639328,322.663279,322.687426,322.710636,322.731330,,,,,,322.746087
9000,1.58900000,322.520369,322.521652,322.525266,322.531240,322.539560,322.550138,322.562768,322.577422,322.593801,322.611722,322.631017,322.651664,322.674079,322.699293,322.729441,322.768142,,,,,,322.814448
9060,1.58776667,322.542553,322.543757,322.547144,322.552740,322.560532,322.570456,322.582382,322.596429,322.612572,322.631041,322.652221,322.676654,322.705181,322.738651,322.778009,322.824252,,,,,,322.871515
9120,1.58653333,322.563540,322.564706,322.568002,322.573489,322.581232,322.591265,322.603583,322.618449,322.635918,322.656194,322.679406,322.705489,322.734092,322.764219,322.794082,322.820868,,,,,,322.838472
9180,1.58530000,322.584641,322.585848,322.589264,322.594965,322.603028,322.613463,322.626201,322.641341,322.658689,322.678076,322.699225,322.721799,322.745560,322.770533,322.797284,322.827271,,,,,,322.857436
9240,1.58406667,322.606389,322.607609,322.611050,322.616759,322.624761,322.634990,322.647320,322.661774,322.678167,322.696394,322.716305,322.737680,322.760172,322.783161,322.805614,322.825947,,,,,,322.839754
9300,1.58283333,322.627831,322.629010,322.632333,322.637829,322.645503,322.655258,322.666940,322.680502,322.695705,322.712354,322.730251,322.749279,322.769550,322.791634,322.816752,322.847204,,,,,,322.879124
9360,1.58160000,322.648300,322.649411,322.652539,322.657703,322.664901,322.674033,322.684981,322.697758,322.712270,322.728522,322.746553,322.766401,322.788016,322.811131,322.835052,322.858559,,,,,,322.876147
9420,1.58036667,322.667573,322.668627,322.671598,322.676516,322.683403,322.692183,322.702768,322.715167,322.729256,322.744948,322.762160,322.780860,322.801150,322.823434,322.848548,322.878104,,,,,,322.906857
9480,1.57913333,322.686039,322.687054,322.689916,322.694656,322.701301,322.709782,322.720035,322.732110,322.745979,322.761703,322.779415,322.799346,322.821802,322.847206,322.876020,322.908923,,,,,,322.938472
9540,1.57790000,322.703923,322.704917,322.707723,322.712386,322.718962,322.727419,322.737748,322.750057,322.764384,322.780825,322.799517,322.820651,322.844409,322.871047,322.900835,322.934245,,,,,,322.963253
9600,1.57666667,322.721737,322.722743,322.725589,322.730331,322.737047,322.745717,322.756352,322.769051,322.783815,322.800628,322.819388,322.839820,322.861294,322.882698,322.902236,322.917191,,,,,,322.923243
9660,1.57543333,322.739925,322.740952,322.743852,322.748672,322.755461,322.764141,322.774631,322.786869,322.800656,322.815747,322.831897,322.848972,322.867134,322.887189,322.910952,322.941731,,,,,,322.972749
9720,1.57420000,322.758073,322.759068,322.761869,322.766498,322.772973,322.781190,322.791081,322.802643,322.815851,322.830721,322.847305,322.865623,322.885432,322.906068,322.926097,322.943027,,,,,,322.951380
9780,1.57296667,322.775435,322.776387,322.779073,322.783522,322.789766,322.797710,322.807283,322.818417,322.830936,322.844560,322.858892,322.873362,322.887223,322.899579,322.909403,322.915626,,,,,,322.917223
9840,1.57173333,322.792094,322.792996,322.795532,322.799707,322.805504,322.812759,322.821313,322.830974,322.841465,322.852475,322.863722,322.875032,322.886495,322.898655,322.912772,322.931024,,,,,,322.948585
9900,1.57050000,322.807348,322.808145,322.810381,322.814041,322.819095,322.825386,322.832798,322.841234,322.850614,322.860899,322.872131,322.884432,322.897888,322.912527,322.928193,322.944409,,,,,,322.955764
9960,1.56926667,322.820735,322.821442,322.823432,322.826709,322.831278,322.837041,322.843952,322.851976,322.861094,322.871298,322.882662,322.895422,322.909974,322.927105,322.948220,322.975389,,,,,,322.999494
10020,1.56803333,322.832964,322.833630,322.835509,322.838624,322.843017,322.848638,322.855521,322.863733,322.873416,322.884742,322.897993,322.913596,322.931905,322.953342,322.978313,323.007081,,,,,,323.029037
10080,1.56680000,322.844908,322.845586,322.847510,322.850728,322.855329,322.861311,322.868764,322.877790,322.888527,322.901033,322.915331,322.931333,322.948590,322.966316,322.983139,322.997017,,,,,,323.003248
10140,1.56556667,322.857497,322.858224,322.860285,322.863728,322.868632,322.874950,322.882701,322.891857,322.902376,322.914122,322.926992,322.940997,322.956362,322.973848,322.995049,323.022704,,,,,,323.046410
10200,1.56433333,322.870711,322.871450,322.873541,322.877012,322.881919,322.888190,322.895851,322.904912,322.915452,322.927502,322.941124,322.956298,322.972689,322.989517,323.005214,323.017163,,,,,,323.021090
10260,1.56310000,322.883963,322.884703,322.886797,322.890276,322.895195,322.901472,322.909098,322.917993,322.928065,322.939083,322.950783,322.962852,322.975009,322.987162,322.999576,323.013082,,,,,,323.022867
10320,1.56186667,322.897124,322.897842,322.899868,322.903210,322.907885,322.913763,322.920786,322.928833,322.937801,322.947510,322.957788,322.968412,322.979058,322.989252,322.998275,323.005052,,,,,,323.007482
10380,1.56063333,322.909526,322.910186,322.912042,322.915094,322.919339,322.924637,322.930911,322.938024,322.945863,322.954284,322.963246,322.972890,322.983701,322.996761,323.013982,323.038551,,,,,,323.058993
10440,1.55940000,322.920747,322.921339,322.923004,322.925744,322.929575,322.934401,322.940229,322.947051,322.954964,322.964036,322.974383,322.985980,322.998491,323.010976,323.021567,323.027066,,,,,,323.026004
10500,1.55816667,322.931057,322.931623,322.933220,322.935869,322.939609,322.944356,322.950096,322.956724,322.964107,322.971943,322.979809,322.987107,322.993086,322.996882,322.997625,322.994418,,,,,,322.990384
10560,1.55693333,322.940995,322.941526,322.943015,322.945452,322.948816,322.952951,322.957731,322.962944,322.968345,322.973642,322.978563,322.982946,322.986849,322.990720,322.995560,323.003129,,,,,,323.009663
10620,1.55570000,322.949707,322.950139,322.951348,322.953306,322.955970,322.959201,322.962914,322.967010,322.971463,322.976337,322.981892,322.988638,322.997493,323.009883,323.027825,323.054271,,,,,,323.074189
10680,1.55446667,322.956702,322.957061,322.958071,322.959740,322.962096,322.965116,322.968888,322.973524,322.979294,322.986537,322.995765,323.007487,323.022314,323.040723,323.062934,323.088971,,,,,,323.104715
10740,1.55323333,322.963272,322.963664,322.964782,322.966683,322.969475,322.973208,322.978066,322.984199,322.991863,323.001262,323.012628,323.026033,323.041528,323.058954,323.077937,323.097960,,,,,,323.108835
10800,1.55200000,322.971157,322.971646,322.973044,322.975415,322.978873,322.983442,322.989267,322.996414,323.005014,323.015133,323.026844,323.040164,323.055232,323.072253,323.091622,323.114104,,,,,,323.127453
10860,1.55060000,322.980722,322.981291,322.982909,322.985632,322.989550,322.994647,323.001037,323.008754,323.017910,323.028595,323.040916,323.054945,323.070854,323.088757,323.108801,323.131216,,,,,,323.143605
10920,1.54920000,322.991458,322.992080,322.993846,322.996808,323.001046,323.006526,323.013350,323.021519,323.031096,323.042084,323.054394,323.067793,323.081873,323.095875,323.108623,323.118425,,,,,,323.121469
10980,1.54780000,323.003001,323.003656,323.005512,323.008607,323.012987,323.018565,323.025357,323.033237,323.042076,323.051624,323.061493,323.071174,323.079994,323.087147,323.091669,323.092459,,,,,,323.091129
11040,1.54640000,323.014701,323.015332,323.017107,323.020033,323.024087,323.029116,323.035027,323.041608,323.048643,323.055877,323.063082,323.070166,323.077299,323.085101,323.094871,323.108785,,,,,,323.117556
11100,1.54500000,323.025332,323.025875,323.027398,323.029893,323.033321,323.037549,323.042525,323.048148,323.054389,323.061269,323.068870,323.077326,323.086813,323.097416,323.109102,323.121610,,,,,,323.127395
11160,1.54360000,323.034425,323.034900,323.036235,323.038444,323.041523,323.045397,323.050075,323.055498,323.061647,323.068467,323.075839,323.083541,323.091186,323.098139,323.103428,323.105658,,,,,,323.105206
11220,1.54220000,323.042683,323.043126,323.044374,323.046439,323.049312,323.052903,323.057172,323.061976,323.067152,323.072435,323.077442,323.081656,323.084360,323.084647,323.081317,323.072827,,,,,,323.067206
11280,1.54080000,323.050245,323.050631,323.051712,323.053472,323.055855,323.058722,323.061941,323.065298,323.068559,323.071474,323.073867,323.075757,323.077542,323.080252,323.085828,323.097437,,,,,,323.104964
11340,1.53940000,323.056333,323.056618,323.057411,323.058689,323.060396,323.062438,323.064758,323.067303,323.070078,323.073146,323.076599,323.080485,323.084660,323.088572,323.091005,323.089814,,,,,,323.087652
11400,1.53800000,323.060824,323.061047,323.061672,323.062700,323.064116,323.065871,323.067949,323.070295,323.072869,323.075648,323.078672,323.082164,323.086700,323.093453,323.104502,323.123187,,,,,,323.133298
11460,1.53660000,323.064590,323.064788,323.065345,323.066274,323.067581,323.069260,323.071372,323.073974,323.077200,323.081214,323.086152,323.092015,323.098451,323.104481,323.108168,323.106276,,,,,,323.103267
11520,1.53520000,323.068244,323.068458,323.069067,323.070099,323.071575,323.073487,323.075858,323.078620,323.081664,323.084759,323.087528,323.089429,323.089782,323.087793,323.082618,323.073366,,,,,,323.068945
11580,1.53380000,323.072189,323.072399,323.072987,323.073946,323.075237,323.076776,323.078464,323.080149,323.081663,323.082849,323.083658,323.084278,323.085343,323.088182,323.095092,323.109689,,,,,,323.117277
11640,1.53240000,323.075441,323.075587,323.075994,323.076648,323.077519,323.078566,323.079788,323.081204,323.082900,323.085011,323.087667,323.090885,323.094341,323.097092,323.097247,323.091581,,,,,,323.087716
11700,1.53100000,323.077806,323.077930,323.078283,323.078873,323.079701,323.080747,323.082002,323.083395,323.084812,323.086047,323.086791,323.086629,323.085110,323.081791,323.076363,323.068680,,,,,,323.065838
11760,1.52960000,323.079959,323.080063,323.080353,323.080812,323.081402,323.082053,323.082678,323.083163,323.083383,323.083231,323.082681,323.081865,323.081202,323.081539,323.084293,323.091672,,,,,,323.095189
11820,1.52820000,323.081354,323.081403,323.081534,323.081733,323.081971,323.082224,323.082485,323.082790,323.083247,323.084074,323.085633,323.088501,323.093425,323.101450,323.113862,323.132412,,,,,,323.139064
11880,1.52680000,323.082042,323.082084,323.082206,323.082432,323.082804,323.083381,323.084291,323.085677,323.087736,323.090669,323.094585,323.099405,323.104592,323.108952,323.110331,323.105285,,,,,,323.102221
11940,1.52540000,323.083323,323.083428,323.083735,323.084279,323.085102,323.086230,323.087705,323.089489,323.091490,323.093509,323.095246,323.096297,323.096291,323.094935,323.092214,323.088471,,,,,,323.087438
12000,1.52400000,323.085565,323.085692,323.086051,323.086641,323.087440,323.088402,323.089475,323.090578,323.091635,323.092607,323.093557,323.094751,323.096764,323.100675,323.108194,323.121883,,,,,,323.126484
12060,1.52260000,323.087610,323.087708,323.087981,323.088431,323.089053,323.089847,323.090857,323.092165,323.093941,323.096472,323.100170,323.105667,323.113673,323.125137,323.141157,323.163086,,,,,,323.169052
