time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
5460,1.70040000,2.5498718349,2.5498207761,2.5496360077,2.5491637572,2.5480572203,2.5456163777,2.5405460004,2.5302214530,2.5113487806,2.4777440640,2.4227392745,2.3377338103,2.2144158012,2.0454272244,1.8275522575,1.5611487152,1.2504105065,0.8985971477,,,,0.8971029807
5520,1.69780000,2.5498475867,2.5497889050,2.5495782786,2.5490468631,2.5478195121,2.5451506197,2.5396613411,2.5286625697,2.5087966090,2.4737336894,2.4168845817,2.3298015690,2.2044507121,2.0335718252,1.8145251264,1.5476966822,1.2372971685,,,,,0.8946021112
5580,1.69520000,2.5498195662,2.5497524015,2.5495132174,2.5489172720,2.5475600213,2.5446494287,2.5387213492,2.5270272781,2.5061492157,2.4696157261,2.4109269046,2.3217928134,2.1944547826,2.0217469789,1.8015856299,1.5343746882,1.2243103822,,,,,0.8919917141
5640,1.69260000,2.5497873248,2.5497107572,2.5494401485,2.5487740483,2.5472775176,2.5441113644,2.5377246174,2.5253146968,2.5033468554,2.4653919097,2.4048697712,2.3137125747,2.1844338193,2.0099580041,1.7887368489,1.5211823036,1.2114569524,,,,,0.8893897639
5700,1.69000000,2.5497503792,2.5496634287,2.5493583621,2.5486162285,2.5469707627,2.5435350174,2.5366698376,2.5235241324,2.5004348564,2.4610643183,2.3987169195,2.3055655496,2.1742409322,1.9982071416,1.7759774050,1.5080516983,1.1987192441,,,,,0.8868311783
5760,1.68740000,2.5497082119,2.5496098383,2.5492671159,2.5484428264,2.5466385181,2.5429190183,2.5355557988,2.5216550251,2.4974261597,2.4566349355,2.3924714961,2.2973549161,2.1639512487,1.9864921035,1.7631037402,1.4949276657,1.1860991029,,,,,0.8843020830
5820,1.68480000,2.5496602704,2.5495493740,2.5491656368,2.5482528345,2.5462795449,2.5422620263,2.5343813460,2.5197068485,2.4943213600,2.4521054925,2.3861363005,2.2890840101,2.1536509322,1.9748175343,1.7503121575,1.4819332865,1.1735375420,,,,,0.8816402618
5880,1.68220000,2.5496059676,2.5494813897,2.5490531208,2.5480452247,2.5458926032,2.5415627300,2.5331453985,2.5176792137,2.4911213275,2.4474783295,2.3797154157,2.2807584382,2.1433465791,1.9631900354,1.7376220427,1.4690686146,1.1610560993,,,,,0.8790054713
5940,1.67960000,2.5495446814,2.5494052058,2.5489287355,2.5478189536,2.5454764665,2.5408198809,2.5318470207,2.5155719798,2.4878272886,2.4427561564,2.3732129636,2.2723827219,2.1330411525,1.9513895945,1.7250236497,1.4563104612,1.1486543611,,,,,0.8765295070
6000,1.67700000,2.5494757565,2.5493201111,2.5487916234,2.5475729696,2.5450299305,2.5400322942,2.5304853774,2.5133850670,2.4844402991,2.4379408635,2.3666308656,2.2639568352,2.1227298443,1.9396234923,1.7124965904,1.4436338486,1.1363575127,,,,,0.8742040237
6060,1.67440000,2.5493985050,2.5492253639,2.5486409034,2.5473062100,2.5445517943,2.5391987877,2.5290595794,2.5111181487,2.4809607752,2.4330331693,2.3599695964,2.2554148228,2.1124116887,1.9278981708,1.7000481302,1.4310616651,1.1242098822,,,,,0.8717855736
6120,1.67180000,2.5493122049,2.5491201895,2.5484756651,2.5470175884,2.5440408380,2.5383181549,2.5275686983,2.5087708683,2.4773892802,2.4279786168,2.3532318945,2.2466948275,2.1020929845,1.9162223450,1.6876897045,1.4186122019,1.1121067945,,,,,0.8692207602
6180,1.66920000,2.5492160979,2.5490037785,2.5482949679,2.5467060000,2.5434958451,2.5373892360,2.5260119477,2.5063431972,2.4737270493,2.4227672933,2.3464222302,2.2379376577,2.0917810174,1.9046028819,1.6754256820,1.4061493165,1.1000826840,,,,,0.8667594119
6240,1.66660000,2.5491093917,2.5488752898,2.5480978488,2.5463703375,2.5429156361,2.5364109745,2.5243887481,2.5038354247,2.4699756681,2.4174697234,2.3394497544,2.2291457051,2.0814741025,1.8930304940,1.6632375369,1.3937677622,1.0881551379,,,,,0.8643741252
6300,1.66400000,2.5489912643,2.5487338565,2.5478833298,2.5460094999,2.5422990678,2.5353823755,2.5226985605,2.5012477206,2.4661361839,2.4120875526,2.3323409184,2.2203195236,2.0711720837,1.8815064994,1.6511107659,1.3814944496,1.0763531400,,,,,0.8619359830
6360,1.66140000,2.5488608660,2.5485785865,2.5476504160,2.5456223820,2.5416450047,2.5343024517,2.5209408364,2.4985802300,2.4622097233,2.4066229575,2.3251690337,2.2114630009,2.0608795186,1.8700358120,1.6389189493,1.3693336657,1.0645766529,,,,,0.8593989655
6420,1.65880000,2.5487173176,2.5484085612,2.5473980946,2.5452078766,2.5409523345,2.5331585797,2.5191151559,2.4958333334,2.4581978162,2.4010787197,2.3179379532,2.2025806916,2.0506013428,1.8586234940,1.6268244893,1.3572884171,1.0528602592,,,,,0.8568213386
6480,1.65620000,2.5485597134,2.5482228393,2.5471253416,2.5447648879,2.5402199919,2.5319522271,2.5172212710,2.4930076691,2.4541023453,2.3954580447,2.3106519367,2.1936773105,2.0403419330,1.8472725270,1.6148276836,1.3453512894,1.0412107968,,,,,0.8541855485
6540,1.65360000,2.5483871265,2.5480204628,2.5468311304,2.5442923425,2.5394469731,2.5306907741,2.5152591007,2.4901040741,2.4499253601,2.3897641383,2.3033148519,2.1847564642,2.0301033977,1.8359817162,1.6029208049,1.3335004628,1.0296073219,,,,,0.8517411572
6600,1.65100000,2.5481986139,2.5478004629,2.5465144376,2.5437891959,2.5386323351,2.5293736066,2.5132286528,2.4871233828,2.4456686111,2.3839992188,2.2959282085,2.1758170268,2.0197273810,1.8247380525,1.5910833935,1.3215914719,1.0180478718,,,,,0.8493106334
6660,1.64840000,2.5479932192,2.5475618612,2.5461742424,2.5432544200,2.5377751580,2.5280001059,2.5111298114,2.4840660451,2.4413330395,2.3781642954,2.2884925851,2.1668592968,2.0093265486,1.8133740131,1.5793315398,1.3097874450,1.0065824734,,,,,0.8467714077
6720,1.64580000,2.5477699680,2.5473036643,2.5458095144,2.5426869838,2.5368745173,2.5265696413,2.5089624592,2.4809326357,2.4369201705,2.3722620162,2.2810119481,2.1578887592,1.9989537195,1.8020642116,1.5676682854,1.2980842961,0.9951730095,,,,,0.8442353407
6780,1.64320000,2.5475278665,2.5470248629,2.5454192185,2.5420858718,2.5359295410,2.5250817040,2.5067267174,2.4776903038,2.4324320648,2.3662954102,2.2734897257,2.1489081136,1.9886090506,1.7908152592,1.5560833020,1.2864609773,0.9837969494,,,,,0.8417801994
6840,1.64060000,2.5472659107,2.5467244426,2.5450023293,2.5414501034,2.5349394252,2.5235358831,2.5044227903,2.4743393387,2.4278703925,2.3602664413,2.2659273084,2.1399170926,1.9782896653,1.7796218284,1.5445710596,1.2749169004,0.9724790704,,,,,0.8392934517
6900,1.63800000,2.5469830907,2.5464013873,2.5445578307,2.5407787210,2.5339033941,2.5219317769,2.5020508196,2.4709136167,2.4232365173,2.3541768621,2.2583265931,2.1309177948,1.9679983391,1.7684881271,1.5329945004,1.2634577505,0.9612229337,,,,,0.8369002758
6960,1.63540000,2.5466783887,2.5460546764,2.5440847101,2.5400707813,2.5328206970,2.5202690202,2.4996110047,2.4674140925,2.4185320191,2.3480286641,2.2506892244,2.1219101274,1.9577309672,1.7574034532,1.5214760102,1.2519970556,0.9500806303,,,,,0.8345893771
7020,1.63280000,2.5463507797,2.5456832856,2.5435819607,2.5393253595,2.5316906091,2.5185472602,2.4971034808,2.4638414529,2.4137578003,2.3418225554,2.2430151167,2.1128930196,1.9474863750,1.7463691860,1.5100290315,1.2405765367,0.9389784359,,,,,0.8322199924
7080,1.63020000,2.5459992299,2.5452861837,2.5430485732,2.5385415290,2.5305123939,2.5167661059,2.4945283132,2.4601963430,2.4089149757,2.3355601589,2.2353064094,2.1038559392,1.9372681775,1.7353897915,1.4986594413,1.2292520032,0.9279365329,,,,,0.8297947554
7140,1.62760000,2.5456226931,2.5448623298,2.5424835352,2.5377183721,2.5292853436,2.5149252371,2.4918857236,2.4564797233,2.4040052235,2.3292439490,2.2275662916,2.0946544504,1.9270805841,1.7244696763,1.4873716587,1.2180184948,0.9169097762,,,,,0.8273924247
7200,1.62500000,2.5452201186,2.5444106830,2.5418858473,2.5368550072,2.5280088235,2.5130244633,2.4891761372,2.4526928356,2.3990305280,2.3228765296,2.2197974394,2.0854552772,1.9169230531,1.7136046799,1.4761568219,1.2068585533,0.9059218187,,,,,0.8249780473
7260,1.62380000,2.5447908519,2.5439320662,2.5412614961,2.5359685425,2.5267207575,2.5111531663,2.4865542238,2.4491245985,2.3944230411,2.3171428772,2.2130062437,2.0777377410,1.9087011325,1.7052377508,1.4680606130,1.1994346004,0.8993435537,,,,,0.8225146075
7320,1.62260000,2.5443343348,2.5434247353,2.5406044911,2.5350435976,2.5253876946,2.5092310181,2.4838793680,2.4455063789,2.3897759299,2.3113870778,2.2062159352,2.0700475085,1.9005284356,1.6969366684,1.4600384675,1.1920788978,0.8927559301,,,,,0.8199207434
7380,1.62140000,2.5438496971,2.5428878566,2.5399141105,2.5340796634,2.5240094577,2.5072583026,2.4811523710,2.4418395158,2.3850909529,2.3056112794,2.1994291500,2.0623881290,1.8924102384,1.6886920076,1.4520982566,1.1847890164,0.8861139598,,,,,0.8173352808
7440,1.62020000,2.5433360895,2.5423206203,2.5391896654,2.5330762798,2.5225859441,2.5052354256,2.4783742431,2.4381256978,2.3803703762,2.2998181106,2.1926482984,2.0547606555,1.8843445079,1.6804600663,1.4442250733,1.1774970491,0.8795065262,,,,,0.8147171239
7500,1.61900000,2.5427926945,2.5417222531,2.5384305164,2.5320330542,2.5211171365,2.5031628771,2.4755460174,2.4343664457,2.3756159069,2.2940090677,2.1858742566,2.0471652801,1.8763314552,1.6722971057,1.4364207809,1.1702494673,0.8729066309,,,,,0.8121493647
7560,1.61780000,2.5422187305,2.5410920205,2.5376360676,2.5309496401,2.5196030543,2.5010411539,2.4726686864,2.4305631964,2.3708291707,2.2881855950,2.1791076639,2.0396008503,1.8683667864,1.6641936972,1.4286464268,1.1630334883,0.8663870926,,,,,0.8096121506
7620,1.61660000,2.5416134474,2.5404292205,2.5368057583,2.5298257245,2.5180437348,2.4988707239,2.4697431103,2.4267170542,2.3659643216,2.2823481124,2.1723480632,2.0320662235,1.8604185363,1.6561516427,1.4208994397,1.1558728153,0.8598494625,,,,,0.8069887787
7680,1.61540000,2.5409761176,2.5397331734,2.5359390471,2.5286610021,2.5164391990,2.4966520047,2.4667700838,2.4228291421,2.3610685614,2.2764981216,2.1655937807,2.0245637351,1.8524795892,1.6481738484,1.4132168767,1.1487637978,0.8532972351,,,,,0.8043728016
7740,1.61420000,2.5403060313,2.5390032184,2.5350354143,2.5274551965,2.5147895126,2.4943854988,2.4637505680,2.4189008756,2.3561447157,2.2706375051,2.1587850753,2.0170943211,1.8445922642,1.6402562728,1.4055901722,1.1416880176,0.8468151629,,,,,0.8018488135
7800,1.61300000,2.5396025087,2.5382387274,2.5340943805,2.5262080825,2.5130915972,2.4920717718,2.4606855466,2.4149335463,2.3511940685,2.2647669548,2.1519873116,2.0096549299,1.8367502653,1.6323895593,1.3980091479,1.1346479716,0.8403796571,,,,,0.7992858145
7860,1.61180000,2.5388649046,2.5374391070,2.5331154999,2.5249194578,2.5113419339,2.4897112979,2.4575757650,2.4109279966,2.3462172680,2.2588866475,2.1452002535,2.0022455613,1.8289550785,1.6245781962,1.3904817469,1.1276536948,0.8339829642,,,,,0.7968142923
7920,1.61060000,2.5380925929,2.5366037812,2.5320983366,2.5235891160,2.5095470977,2.4873045104,2.4544219543,2.4068851717,2.3412152836,2.2529972333,2.1384236307,1.9948638686,1.8212004786,1.6168103296,1.3829914338,1.1206896007,0.8276787476,,,,,0.7943842154
7980,1.60940000,2.5372849620,2.5357321879,2.5310424666,2.5222168550,2.5077071754,2.4848517834,2.4512246805,2.4028056327,2.3361883505,2.2470626271,2.1316564388,1.9875091493,1.8134882745,1.6090941879,1.3755576779,1.1137945624,0.8213195041,,,,,0.7918391309
8040,1.60820000,2.5364414079,2.5348237699,2.5299474629,2.5208024546,2.5058222159,2.4823534510,2.4479845467,2.3986902653,2.3311377078,2.2410981411,2.1249014719,1.9801854595,1.8058234338,1.6014342699,1.3681823961,1.1069495401,0.8149805661,,,,,0.7893201628
8100,1.60700000,2.5355613383,2.5338779841,2.5288129202,2.5193457374,2.5038923594,2.4798100344,2.4447024877,2.3945404310,2.3260650479,2.2351283743,2.1181600163,1.9728927786,1.7982037206,1.5938261351,1.3608601355,1.1001481905,0.8086525367,,,,,0.7867812132
8160,1.60580000,2.5346442018,2.5328943318,2.5276384882,2.5178465967,2.5019178301,2.4772221301,2.4413794536,2.3903573627,2.3209717372,2.2291546894,2.1114334774,1.9656329670,1.7906321903,1.5862746047,1.3535945857,1.0933478947,0.8023763984,,,,,0.7843168811
8220,1.60460000,2.5336894959,2.5318723645,2.5264238699,2.5163049817,2.4998989107,2.4745903974,2.4380164701,2.3861423807,2.3158591561,2.2231780086,2.1047212920,1.9584022462,1.7830995162,1.5787627920,1.3463613439,1.0865654465,0.7961917456,,,,,0.7818954186
8280,1.60340000,2.5326967661,2.5308116819,2.5251688144,2.5147208757,2.4978358772,2.4719153789,2.4346142107,2.3818960172,2.3107272846,2.2171973738,2.0980216277,1.9511990614,1.7756071396,1.5712990412,1.3391789033,1.0798409810,0.7900081379,,,,,0.7794726240
8340,1.60220000,2.5316655782,2.5297118986,2.5238730683,2.5130942254,2.4957289190,2.4691974891,2.4311732590,2.3776189825,2.3055769465,2.2112137890,2.0913357500,1.9440248011,1.7681558741,1.5638823782,1.3320451093,1.0731676244,0.7837721281,,,,,0.7769561834
8400,1.60100000,2.5305955035,2.5285726341,2.5225363831,2.5114249893,2.4935782613,2.4664372342,2.4276943829,2.3733122795,2.3004093468,2.2052287225,2.0846657207,1.9368829155,1.7607517809,1.5565226892,1.3249733325,1.0665468743,0.7775383212,,,,,0.7744469240
8460,1.59980000,2.5294861400,2.5273935375,2.5211585493,2.5097131843,2.4913842281,2.4636352972,2.4241786601,2.3689774238,2.2952264117,2.1992443270,2.0780133461,1.9297735831,1.7533911320,1.5492095678,1.3179434846,1.0599455300,,,,,,0.7720058270
8520,1.59860000,2.5283371437,2.5261743194,2.5197394301,2.5079589169,2.4891472435,2.4607924319,2.4206271034,2.3646154931,2.2900289028,2.1932604994,2.0713771078,1.9226936662,1.7460696793,1.5419390497,1.3109521839,1.0533743960,,,,,,0.7696326147
8580,1.59740000,2.5271482253,2.5249147431,2.5182789296,2.5061623038,2.4868676773,2.4579092210,2.4170403893,2.3602270510,2.2848169700,2.1872766241,2.0647552951,1.9156401311,1.7387830199,1.5347056991,1.3039890742,1.0468426157,,,,,,0.7672484217
8640,1.59620000,2.5259191125,2.5236145820,2.5167769440,2.5043234198,2.4845458029,2.4549860799,2.4134189556,2.3558123980,2.2795906252,2.1812924400,2.0581478075,1.9086141334,1.7315353645,1.5275188064,1.2970353088,1.0403702654,,,,,,0.7648275019
8700,1.59500000,2.5246495237,2.5222735973,2.5152333482,2.5024423084,2.4821818685,2.4520234573,2.4097634432,2.3513724091,2.2743510794,2.1753096884,2.0515571313,1.9016189168,1.7243301418,1.5203808216,1.2901339638,1.0339427454,,,,,,0.7623525314
8760,1.59380000,2.5233391895,2.5208915657,2.5136480457,2.5005190727,2.4797762416,2.4490220175,2.4060748267,2.3469083763,2.2690998949,2.1693301021,2.0449850161,1.8946560570,1.7171685124,1.5132613255,1.2832840310,1.0275496645,,,,,,0.7598885743
8820,1.59260000,2.5219878961,2.5194683238,2.5120210118,2.4985539067,2.4773294030,2.4459825509,2.4023541902,2.3424216164,2.2638384685,2.1633548983,2.0384321078,1.8877250800,1.7100481342,1.5061642479,1.2764756544,1.0211460313,,,,,,0.7574451505
8880,1.59140000,2.5205954989,2.5180037782,2.5103522925,2.4965470703,2.4748418778,2.4429058344,2.3986024818,2.3379130793,2.2585674616,2.1573840589,2.0318972896,1.8808234719,1.7029651183,1.4991079803,1.2697036425,1.0147623204,,,,,,0.7550659831
8940,1.59020000,2.5191619033,2.5164978812,2.5086419655,2.4944988250,2.4723141362,2.4397924977,2.3948203796,2.3333833237,2.2532871201,2.1514173979,2.0253800641,1.8739509552,1.6959204587,1.4920960835,1.2629762561,1.0084273592,,,,,,0.7525975285
9000,1.58900000,2.5176870296,2.5149505954,2.5068901054,2.4924094079,2.4697466040,2.4366431297,2.3909811880,2.3288331600,2.2479983949,2.1454561770,2.0188823154,1.8671103309,1.6889176325,1.4851310111,1.2562918184,1.0021153366,,,,,,0.7502554898
9060,1.58776667,2.5161707794,2.5133617548,2.5050963133,2.4902779538,2.4671372467,2.4334542496,2.3871050457,2.3242531365,2.2426864637,2.1394784565,2.0123728713,1.8601979932,1.6818973235,1.4781336239,1.2495524036,0.9957320049,,,,,,0.7480797530
9120,1.58653333,2.5146130887,2.5117314399,2.5032611056,2.4881057388,2.4644888274,2.4302302841,2.3832000545,2.3196531290,2.2373653598,2.1335032023,2.0058767117,1.8533084053,1.6749054493,1.4711694212,1.2428504907,0.9894251796,,,,,,0.7457522150
9180,1.58530000,2.5130139064,2.5100596289,2.5013845334,2.4858929013,2.4618015476,2.4269714161,2.3792663092,2.3150331387,2.2320352567,2.1275314465,1.9993969493,1.8464484477,1.6679535149,1.4642542500,1.2362053311,0.9831703258,,,,,,0.7433626967
9240,1.58406667,2.5113731311,2.5083462510,2.4994666081,2.4836395793,2.4590757189,2.4236781794,2.3753046660,2.3103944770,2.2266980607,2.1215656308,1.9929359898,1.8396190299,1.6610385602,1.4573791586,1.2296006205,0.9769352483,,,,,,0.7409978406
9300,1.58283333,2.5096907025,2.5065912870,2.4975074237,2.4813460447,2.4563118454,2.4203513175,2.3713160790,2.3057381711,2.2213546758,2.1156063107,1.9864939920,1.8328203010,1.6541196634,1.4505481771,1.2230401502,0.9707282674,,,,,,0.7387060115
9360,1.58160000,2.5079666385,2.5047947957,2.4955071491,2.4790126314,2.4535104621,2.4169915545,2.3673014263,2.3010651464,2.2160059212,2.1096538971,1.9800703875,1.8260497052,1.6472201438,1.4437509767,1.2165085720,0.9645502516,,,,,,0.7363973187
9420,1.58036667,2.5062010127,2.5029568885,2.4934659953,2.4766396924,2.4506720749,2.4135994887,2.3632612869,2.2963757535,2.2106517141,2.1037077730,1.9736642903,1.8193070080,1.6403562646,1.4369938632,1.2100174951,0.9583816884,,,,,,0.7341142590
9480,1.57913333,2.5043939139,2.5010776854,2.4913841641,2.4742275418,2.4477971175,2.4101756375,2.3591962239,2.2916705457,2.2052925736,2.0977683518,1.9672757516,1.8125911945,1.6335246122,1.4302690724,1.2035543049,0.9522270643,,,,,,0.7319050128
9540,1.57790000,2.5025454315,2.4991573065,2.4892618547,2.4717764892,2.4448860144,2.4067204867,2.3551066901,2.2869497580,2.1999282892,2.0918347313,1.9609030628,1.8058999844,1.6267231764,1.4235764375,1.1971123568,0.9461162910,,,,,,0.7296989895
9600,1.57666667,2.5006556505,2.4971958623,2.4870992425,2.4692867929,2.4419390957,2.4032343761,2.3509929592,2.2822135012,2.1945587817,2.0859067265,1.9545462106,1.7992340363,1.6199540516,1.4169207100,1.1906804260,0.9400594448,,,,,,0.7274138307
9660,1.57543333,2.4987246327,2.4951934380,2.4848964732,2.4667586809,2.4389566814,2.3997177030,2.3468555181,2.2774624071,2.1891850239,2.0799860281,1.9482081899,1.7925982878,1.6132243426,1.4103101641,1.1842968097,0.9340260802,,,,,,0.7251868290
9720,1.57420000,2.4967524500,2.4931501349,2.4826537293,2.4641924648,2.4359392619,2.3961711732,2.3426953344,2.2726976996,2.1838083692,2.0740736598,1.9418886612,1.7859892139,1.6065251324,1.4037293016,1.1779396155,0.9280185344,,,,,,0.7229206305
9780,1.57296667,2.4947392476,2.4910661320,2.4803712788,2.4615885400,2.4328873702,2.3925953974,2.3385129735,2.2679196792,2.1784286479,2.0681689906,1.9355871652,1.7794082972,1.5998630187,1.3971936196,1.1716349571,0.9220549766,,,,,,0.7205855112
9840,1.57173333,2.4926852093,2.4889416387,2.4780493989,2.4589472801,2.4298014947,2.3889909836,2.3343092164,2.2631294278,2.1730475140,2.0622745803,1.9293073320,1.7728597061,1.5932408650,1.3907007912,1.1653689114,0.9160961354,,,,,,0.7183396814
9900,1.57050000,2.4905905576,2.4867769108,2.4756884369,2.4562691771,2.4266823233,2.3853588355,2.3300851743,2.2583281424,2.1676659452,2.0563905646,1.9230474598,1.7663386045,1.5866496421,1.3842374540,1.1591244591,0.9101597088,,,,,,0.7161064069
9960,1.56926667,2.4884555995,2.4845722868,2.4732888132,2.4535547622,2.4235304882,2.3816995977,2.3258413441,2.2535159113,2.1622833430,2.0505154999,1.9168054649,1.7598430882,1.5800890478,1.3778060968,1.1529084416,0.9042312661,,,,,,0.7139666696
10020,1.56803333,2.4862806478,2.4823280983,2.4708509049,2.4508044610,2.4203464366,2.3780136654,2.3215779815,2.2486927460,2.1568993894,2.0446486325,1.9105799450,1.7533705990,1.5735544959,1.3713587758,1.1467124847,0.8983256408,,,,,,0.7118477861
10080,1.56680000,2.4840659638,2.4800446203,2.4683750176,2.4480186068,2.4171304965,2.3743012777,2.3172951245,2.2438583330,2.1515132969,2.0387886994,1.9043504379,1.7469203917,1.5670475218,1.3649373299,1.1405536280,0.8924750458,,,,,,0.7096817801
10140,1.56556667,2.4818117406,2.4777220549,2.4658613732,2.4451974358,2.4138828992,2.3705626273,2.3129929330,2.2390128813,2.1461255831,2.0329369952,1.8981057403,1.7404971760,1.5605747410,1.3585547193,1.1344365926,0.8866483877,,,,,,0.7075528805
10200,1.56433333,2.4795181330,2.4753605729,2.4633101866,2.4423412325,2.4106040329,2.3667982356,2.3086721112,2.2341572957,2.1407372722,2.0270943094,1.8918792967,1.7340982061,1.5541293659,1.3521999251,1.1283468885,0.8808568971,,,,,,0.7053959751
