xi_center,z_center_m,r_center_m,temperature_K,moisture_kg_kg
0.8533935547,0.1085546875,0.0102407227,323.14591667,0.1023892651
0.8651123047,0.1085546875,0.0103813477,323.14591667,0.1006335354
0.8763427734,0.1085546875,0.0105161133,323.14591667,0.0988509730
0.8870849609,0.1085546875,0.0106450195,323.14591667,0.0970408556
0.8973388672,0.1085546875,0.0107680664,323.14591667,0.0952022713
0.9071044922,0.1085546875,0.0108852539,323.14591667,0.0933340994
0.9163818359,0.1085546875,0.0109965820,323.14591667,0.0914349882
0.9251708984,0.1085546875,0.0111020508,323.14591667,0.0895033300
0.9334716797,0.1085546875,0.0112016602,323.14591667,0.0875372344
0.9412841797,0.1085546875,0.0112954102,323.14591667,0.0855345001
0.9486083984,0.1085546875,0.0113833008,323.14591667,0.0834925878
0.9554443359,0.1085546875,0.0114653320,323.14591667,0.0814085996
0.9617919922,0.1085546875,0.0115415039,323.14591667,0.0792792742
0.9676513672,0.1085546875,0.0116118164,323.14591667,0.0771010170
0.9730224609,0.1085546875,0.0116762695,323.14591667,0.0748700032
0.9779052734,0.1085546875,0.0117348633,323.14591667,0.0725824250
0.9822998047,0.1085546875,0.0117875977,323.14591667,0.0702350310
0.9862060547,0.1085546875,0.0118344727,323.14591667,0.0678262503
0.9896240234,0.1085546875,0.0118754883,323.14591667,0.0653585126
0.9925537109,0.1085546875,0.0119106445,323.14591667,0.0628430224
0.9949951172,0.1085546875,0.0119399414,323.14591667,0.0603095347
0.9969482422,0.1085546875,0.0119633789,323.14591667,0.0578256927
0.9984130859,0.1085546875,0.0119809570,323.14591667,0.0555308984
0.9993896484,0.1085546875,0.0119926758,323.14591667,0.0536757850
0.9998779297,0.1085546875,0.0119985352,323.14591667,0.0526071134
0.0155029297,0.1107421875,0.0001860352,323.14591667,0.1428008738
0.0462646484,0.1107421875,0.0005551758,323.14591667,0.1427171527
0.0765380859,0.1107421875,0.0009184570,323.14591667,0.1425534727
0.1063232422,0.1107421875,0.0012758789,323.14591667,0.1423133644
0.1356201172,0.1107421875,0.0016274414,323.14591667,0.1420001505
0.1644287109,0.1107421875,0.0019731445,323.14591667,0.1416169653
0.1927490234,0.1107421875,0.0023129883,323.14591667,0.1411667720
0.2205810547,0.1107421875,0.0026469727,323.14591667,0.1406523773
0.2479248047,0.1107421875,0.0029750977,323.14591667,0.1400764435
0.2747802734,0.1107421875,0.0032973633,323.14591667,0.1394414993
0.3011474609,0.1107421875,0.0036137695,323.14591667,0.1387499490
0.3270263672,0.1107421875,0.0039243164,323.14591667,0.1380040807
0.3524169922,0.1107421875,0.0042290039,323.14591667,0.1372060725
0.3773193359,0.1107421875,0.0045278320,323.14591667,0.1363579994
0.4017333984,0.1107421875,0.0048208008,323.14591667,0.1354618377
0.4256591797,0.1107421875,0.0051079102,323.14591667,0.1345194695
0.4490966797,0.1107421875,0.0053891602,323.14591667,0.1335326871
0.4720458984,0.1107421875,0.0056645508,323.14591667,0.1325031955
0.4945068359,0.1107421875,0.0059340820,323.14591667,0.1314326156
0.5164794922,0.1107421875,0.0061977539,323.14591667,0.1303224866
0.5379638672,0.1107421875,0.0064555664,323.14591667,0.1291742673
0.5589599609,0.1107421875,0.0067075195,323.14591667,0.1279893383
0.5794677734,0.1107421875,0.0069536133,323.14591667,0.1267690025
0.5994873047,0.1107421875,0.0071938477,323.14591667,0.1255144861
0.6190185547,0.1107421875,0.0074282227,323.14591667,0.1242269392
0.6380615234,0.1107421875,0.0076567383,323.14591667,0.1229074354
0.6566162109,0.1107421875,0.0078793945,323.14591667,0.1215569717
0.6746826172,0.1107421875,0.0080961914,323.14591667,0.1201764677
0.6922607422,0.1107421875,0.0083071289,323.14591667,0.1187667649
0.7093505859,0.1107421875,0.0085122070,323.14591667,0.1173286245
0.7259521484,0.1107421875,0.0087114258,323.14591667,0.1158627259
0.7420654297,0.1107421875,0.0089047852,323.14591667,0.1143696642
0.7576904297,0.1107421875,0.0090922852,323.14591667,0.1128499472
0.7728271484,0.1107421875,0.0092739258,323.14591667,0.1113039916
0.7874755859,0.1107421875,0.0094497070,323.14591667,0.1097321191
0.8016357422,0.1107421875,0.0096196289,323.14591667,0.1081345511
0.8153076172,0.1107421875,0.0097836914,323.14591667,0.1065114026
0.8284912109,0.1107421875,0.0099418945,323.14591667,0.1048626758
0.8411865234,0.1107421875,0.0100942383,323.14591667,0.1031882518
0.8533935547,0.1107421875,0.0102407227,323.14591667,0.1014878810
0.8651123047,0.1107421875,0.0103813477,323.14591667,0.0997611729
0.8763427734,0.1107421875,0.0105161133,323.14591667,0.0980075829
0.8870849609,0.1107421875,0.0106450195,323.14591667,0.0962263982
0.8973388672,0.1107421875,0.0107680664,323.14591667,0.0944167215
0.9071044922,0.1107421875,0.0108852539,323.14591667,0.0925774512
0.9163818359,0.1107421875,0.0109965820,323.14591667,0.0907072610
0.9251708984,0.1107421875,0.0111020508,323.14591667,0.0888045757
0.9334716797,0.1107421875,0.0112016602,323.14591667,0.0868675452
0.9412841797,0.1107421875,0.0112954102,323.14591667,0.0848940189
0.9486083984,0.1107421875,0.0113833008,323.14591667,0.0828815206
0.9554443359,0.1107421875,0.0114653320,323.14591667,0.0808272311
0.9617919922,0.1107421875,0.0115415039,323.14591667,0.0787279885
0.9676513672,0.1107421875,0.0116118164,323.14591667,0.0765803251
0.9730224609,0.1107421875,0.0116762695,323.14591667,0.0743805791
0.9779052734,0.1107421875,0.0117348633,323.14591667,0.0721251563
0.9822998047,0.1107421875,0.0117875977,323.14591667,0.0698110875
0.9862060547,0.1107421875,0.0118344727,323.14591667,0.0674371785
0.9896240234,0.1107421875,0.0118754883,323.14591667,0.0650063571
0.9925537109,0.1107421875,0.0119106445,323.14591667,0.0625304588
0.9949951172,0.1107421875,0.0119399414,323.14591667,0.0600399206
0.9969482422,0.1107421875,0.0119633789,323.14591667,0.0576027032
0.9984130859,0.1107421875,0.0119809570,323.14591667,0.0553568136
0.9993896484,0.1107421875,0.0119926758,323.14591667,0.0535468946
0.9998779297,0.1107421875,0.0119985352,323.14591667,0.0525071296
0.0155029297,0.1127734375,0.0001860352,323.14591667,0.1405565809
0.0462646484,0.1127734375,0.0005551758,323.14591667,0.1404756512
0.0765380859,0.1127734375,0.0009184570,323.14591667,0.1403174216
0.1063232422,0.1127734375,0.0012758789,323.14591667,0.1400852916
0.1356201172,0.1127734375,0.0016274414,323.14591667,0.1397824548
0.1644287109,0.1127734375,0.0019731445,323.14591667,0.1394119184
0.1927490234,0.1127734375,0.0023129883,323.14591667,0.1389765205
0.2205810547,0.1127734375,0.0026469727,323.14591667,0.1384789451
0.2479248047,0.1127734375,0.0029750977,323.14591667,0.1379217339
0.2747802734,0.1127734375,0.0032973633,323.14591667,0.1373072982
0.3011474609,0.1127734375,0.0036137695,323.14591667,0.1366379272
0.3270263672,0.1127734375,0.0039243164,323.14591667,0.1359157967
0.3524169922,0.1127734375,0.0042290039,323.14591667,0.1351429762
0.3773193359,0.1127734375,0.0045278320,323.14591667,0.1343214346
0.4017333984,0.1127734375,0.0048208008,323.14591667,0.1334530456
0.4256591797,0.1127734375,0.0051079102,323.14591667,0.1325395924
0.4490966797,0.1127734375,0.0053891602,323.14591667,0.1315827714
0.4720458984,0.1127734375,0.0056645508,323.14591667,0.1305841959
0.4945068359,0.1127734375,0.0059340820,323.14591667,0.1295453983
0.5164794922,0.1127734375,0.0061977539,323.14591667,0.1284678333
0.5379638672,0.1127734375,0.0064555664,323.14591667,0.1273528789
0.5589599609,0.1127734375,0.0067075195,323.14591667,0.1262018390
0.5794677734,0.1127734375,0.0069536133,323.14591667,0.1250159435
0.5994873047,0.1127734375,0.0071938477,323.14591667,0.1237963499
0.6190185547,0.1127734375,0.0074282227,323.14591667,0.1225441431
0.6380615234,0.1127734375,0.0076567383,323.14591667,0.1212603358
0.6566162109,0.1127734375,0.0078793945,323.14591667,0.1199458682
0.6746826172,0.1127734375,0.0080961914,323.14591667,0.1186016072
0.6922607422,0.1127734375,0.0083071289,323.14591667,0.1172283451
0.7093505859,0.1127734375,0.0085122070,323.14591667,0.1158267984
0.7259521484,0.1127734375,0.0087114258,323.14591667,0.1143976060
0.7420654297,0.1127734375,0.0089047852,323.14591667,0.1129413262
0.7576904297,0.1127734375,0.0090922852,323.14591667,0.1114584339
0.7728271484,0.1127734375,0.0092739258,323.14591667,0.1099493176
0.7874755859,0.1127734375,0.0094497070,323.14591667,0.1084142742
0.8016357422,0.1127734375,0.0096196289,323.14591667,0.1068535047
0.8153076172,0.1127734375,0.0097836914,323.14591667,0.1052671081
0.8284912109,0.1127734375,0.0099418945,323.14591667,0.1036550746
0.8411865234,0.1127734375,0.0100942383,323.14591667,0.1020172777
0.8533935547,0.1127734375,0.0102407227,323.14591667,0.1003534650
0.8651123047,0.1127734375,0.0103813477,323.14591667,0.0986632476
0.8763427734,0.1127734375,0.0105161133,323.14591667,0.0969460880
0.8870849609,0.1127734375,0.0106450195,323.14591667,0.0952012859
0.8973388672,0.1127734375,0.0107680664,323.14591667,0.0934279623
0.9071044922,0.1127734375,0.0108852539,323.14591667,0.0916250411
0.9163818359,0.1127734375,0.0109965820,323.14591667,0.0897912290
0.9251708984,0.1127734375,0.0111020508,323.14591667,0.0879249926
0.9334716797,0.1127734375,0.0112016602,323.14591667,0.0860245351
0.9412841797,0.1127734375,0.0112954102,323.14591667,0.0840877713
0.9486083984,0.1127734375,0.0113833008,323.14591667,0.0821123073
0.9554443359,0.1127734375,0.0114653320,323.14591667,0.0800954268
0.9617919922,0.1127734375,0.0115415039,323.14591667,0.0780340976
0.9676513672,0.1127734375,0.0116118164,323.14591667,0.0759250169
0.9730224609,0.1127734375,0.0116762695,323.14591667,0.0737647358
0.9779052734,0.1127734375,0.0117348633,323.14591667,0.0715499382
0.9822998047,0.1127734375,0.0117875977,323.14591667,0.0692780221
0.9862060547,0.1127734375,0.0118344727,323.14591667,0.0669482812
0.9896240234,0.1127734375,0.0118754883,323.14591667,0.0645642858
0.9925537109,0.1127734375,0.0119106445,323.14591667,0.0621386771
0.9949951172,0.1127734375,0.0119399414,323.14591667,0.0597027447
0.9969482422,0.1127734375,0.0119633789,323.14591667,0.0573247942
0.9984130859,0.1127734375,0.0119809570,323.14591667,0.0551409403
0.9993896484,0.1127734375,0.0119926758,323.14591667,0.0533881190
0.9998779297,0.1127734375,0.0119985352,323.14591667,0.0523847204
0.0155029297,0.1146484375,0.0001860352,323.14591667,0.1377794474
0.0462646484,0.1146484375,0.0005551758,323.14591667,0.1377019241
0.0765380859,0.1146484375,0.0009184570,323.14591667,0.1375503462
0.1063232422,0.1146484375,0.0012758789,323.14591667,0.1373279547
0.1356201172,0.1146484375,0.0016274414,323.14591667,0.1370377873
0.1644287109,0.1146484375,0.0019731445,323.14591667,0.1366826982
0.1927490234,0.1146484375,0.0023129883,323.14591667,0.1362653752
0.2205810547,0.1146484375,0.0026469727,323.14591667,0.1357883548
0.2479248047,0.1146484375,0.0029750977,323.14591667,0.1352540348
0.2747802734,0.1146484375,0.0032973633,323.14591667,0.1346646850
0.3011474609,0.1146484375,0.0036137695,323.14591667,0.1340224571
0.3270263672,0.1146484375,0.0039243164,323.14591667,0.1333293926
0.3524169922,0.1146484375,0.0042290039,323.14591667,0.1325874298
0.3773193359,0.1146484375,0.0045278320,323.14591667,0.1317984106
0.4017333984,0.1146484375,0.0048208008,323.14591667,0.1309640852
0.4256591797,0.1146484375,0.0051079102,323.14591667,0.1300861174
0.4490966797,0.1146484375,0.0053891602,323.14591667,0.1291660879
0.4720458984,0.1146484375,0.0056645508,323.14591667,0.1282054985
0.4945068359,0.1146484375,0.0059340820,323.14591667,0.1272057745
0.5164794922,0.1146484375,0.0061977539,323.14591667,0.1261682674
0.5379638672,0.1146484375,0.0064555664,323.14591667,0.1250942569
0.5589599609,0.1146484375,0.0067075195,323.14591667,0.1239849524
0.5794677734,0.1146484375,0.0069536133,323.14591667,0.1228414945
0.5994873047,0.1146484375,0.0071938477,323.14591667,0.1216649555
0.6190185547,0.1146484375,0.0074282227,323.14591667,0.1204563400
0.6380615234,0.1146484375,0.0076567383,323.14591667,0.1192165852
0.6566162109,0.1146484375,0.0078793945,323.14591667,0.1179465603
0.6746826172,0.1146484375,0.0080961914,323.14591667,0.1166470661
0.6922607422,0.1146484375,0.0083071289,323.14591667,0.1153188338
0.7093505859,0.1146484375,0.0085122070,323.14591667,0.1139625236
0.7259521484,0.1146484375,0.0087114258,323.14591667,0.1125787229
0.7420654297,0.1146484375,0.0089047852,323.14591667,0.1111679435
0.7576904297,0.1146484375,0.0090922852,323.14591667,0.1097306190
0.7728271484,0.1146484375,0.0092739258,323.14591667,0.1082671012
0.7874755859,0.1146484375,0.0094497070,323.14591667,0.1067776559
0.8016357422,0.1146484375,0.0096196289,323.14591667,0.1052624579
0.8153076172,0.1146484375,0.0097836914,323.14591667,0.1037215852
0.8284912109,0.1146484375,0.0099418945,323.14591667,0.1021550127
0.8411865234,0.1146484375,0.0100942383,323.14591667,0.1005626039
0.8533935547,0.1146484375,0.0102407227,323.14591667,0.0989441024
0.8651123047,0.1146484375,0.0103813477,323.14591667,0.0972991215
0.8763427734,0.1146484375,0.0105161133,323.14591667,0.0956271323
0.8870849609,0.1146484375,0.0106450195,323.14591667,0.0939274503
0.8973388672,0.1146484375,0.0107680664,323.14591667,0.0921992202
0.9071044922,0.1146484375,0.0108852539,323.14591667,0.0904413982
0.9163818359,0.1146484375,0.0109965820,323.14591667,0.0886527336
0.9251708984,0.1146484375,0.0111020508,323.14591667,0.0868317473
0.9334716797,0.1146484375,0.0112016602,323.14591667,0.0849767102
0.9412841797,0.1146484375,0.0112954102,323.14591667,0.0830856228
0.9486083984,0.1146484375,0.0113833008,323.14591667,0.0811561971
0.9554443359,0.1146484375,0.0114653320,323.14591667,0.0791858503
0.9617919922,0.1146484375,0.0115415039,323.14591667,0.0771717182
0.9676513672,0.1146484375,0.0116118164,323.14591667,0.0751107121
0.9730224609,0.1146484375,0.0116762695,323.14591667,0.0729996592
0.9779052734,0.1146484375,0.0117348633,323.14591667,0.0708356033
0.9822998047,0.1146484375,0.0117875977,323.14591667,0.0686164169
0.9862060547,0.1146484375,0.0118344727,323.14591667,0.0663420217
0.9896240234,0.1146484375,0.0118754883,323.14591667,0.0640168083
0.9925537109,0.1146484375,0.0119106445,323.14591667,0.0616544335
0.9949951172,0.1146484375,0.0119399414,323.14591667,0.0592872275
0.9969482422,0.1146484375,0.0119633789,323.14591667,0.0569838263
0.9984130859,0.1146484375,0.0119809570,323.14591667,0.0548777651
0.9993896484,0.1146484375,0.0119926758,323.14591667,0.0531961528
0.9998779297,0.1146484375,0.0119985352,323.14591667,0.0522378566
0.0155029297,0.1163671875,0.0001860352,323.14591667,0.1343976081
0.0462646484,0.1163671875,0.0005551758,323.14591667,0.1343241359
0.0765380859,0.1163671875,0.0009184570,323.14591667,0.1341804698
0.1063232422,0.1163671875,0.0012758789,323.14591667,0.1339696647
0.1356201172,0.1163671875,0.0016274414,323.14591667,0.1336945759
0.1644287109,0.1163671875,0.0019731445,323.14591667,0.1333578791
0.1927490234,0.1163671875,0.0023129883,323.14591667,0.1329620878
0.2205810547,0.1163671875,0.0026469727,323.14591667,0.1325095678
0.2479248047,0.1163671875,0.0029750977,323.14591667,0.1320025500
0.2747802734,0.1163671875,0.0032973633,323.14591667,0.1314431413
0.3011474609,0.1163671875,0.0036137695,323.14591667,0.1308333340
0.3270263672,0.1163671875,0.0039243164,323.14591667,0.1301750145
0.3524169922,0.1163671875,0.0042290039,323.14591667,0.1294699700
0.3773193359,0.1163671875,0.0045278320,323.14591667,0.1287198948
0.4017333984,0.1163671875,0.0048208008,323.14591667,0.1279263961
0.4256591797,0.1163671875,0.0051079102,323.14591667,0.1270909985
0.4490966797,0.1163671875,0.0053891602,323.14591667,0.1262151480
0.4720458984,0.1163671875,0.0056645508,323.14591667,0.1253002160
0.4945068359,0.1163671875,0.0059340820,323.14591667,0.1243475017
0.5164794922,0.1163671875,0.0061977539,323.14591667,0.1233582353
0.5379638672,0.1163671875,0.0064555664,323.14591667,0.1223335796
0.5589599609,0.1163671875,0.0067075195,323.14591667,0.1212746322
0.5794677734,0.1163671875,0.0069536133,323.14591667,0.1201824263
0.5994873047,0.1163671875,0.0071938477,323.14591667,0.1190579324
0.6190185547,0.1163671875,0.0074282227,323.14591667,0.1179020579
0.6380615234,0.1163671875,0.0076567383,323.14591667,0.1167156483
0.6566162109,0.1163671875,0.0078793945,323.14591667,0.1154994864
0.6746826172,0.1163671875,0.0080961914,323.14591667,0.1142542920
0.6922607422,0.1163671875,0.0083071289,323.14591667,0.1129807206
0.7093505859,0.1163671875,0.0085122070,323.14591667,0.1116793629
0.7259521484,0.1163671875,0.0087114258,323.14591667,0.1103507418
0.7420654297,0.1163671875,0.0089047852,323.14591667,0.1089953110
0.7576904297,0.1163671875,0.0090922852,323.14591667,0.1076134519
0.7728271484,0.1163671875,0.0092739258,323.14591667,0.1062054700
0.7874755859,0.1163671875,0.0094497070,323.14591667,0.1047715909
0.8016357422,0.1163671875,0.0096196289,323.14591667,0.1033119557
0.8153076172,0.1163671875,0.0097836914,323.14591667,0.1018266155
0.8284912109,0.1163671875,0.0099418945,323.14591667,0.1003155245
0.8411865234,0.1163671875,0.0100942383,323.14591667,0.0987785330
0.8533935547,0.1163671875,0.0102407227,323.14591667,0.0972153786
0.8651123047,0.1163671875,0.0103813477,323.14591667,0.0956256763
0.8763427734,0.1163671875,0.0105161133,323.14591667,0.0940089077
0.8870849609,0.1163671875,0.0106450195,323.14591667,0.0923644076
0.8973388672,0.1163671875,0.0107680664,323.14591667,0.0906913500
0.9071044922,0.1163671875,0.0108852539,323.14591667,0.0889887323
0.9163818359,0.1163671875,0.0109965820,323.14591667,0.0872553573
0.9251708984,0.1163671875,0.0111020508,323.14591667,0.0854898151
0.9334716797,0.1163671875,0.0112016602,323.14591667,0.0836904639
0.9412841797,0.1163671875,0.0112954102,323.14591667,0.0818554133
0.9486083984,0.1163671875,0.0113833008,323.14591667,0.0799825125
0.9554443359,0.1163671875,0.0114653320,323.14591667,0.0780693501
0.9617919922,0.1163671875,0.0115415039,323.14591667,0.0761132790
0.9676513672,0.1163671875,0.0116118164,323.14591667,0.0741114870
0.9730224609,0.1163671875,0.0116762695,323.14591667,0.0720611578
0.9779052734,0.1163671875,0.0117348633,323.14591667,0.0699597989
0.9822998047,0.1163671875,0.0117875977,323.14591667,0.0678058927
0.9862060547,0.1163671875,0.0118344727,323.14591667,0.0656001623
0.9896240234,0.1163671875,0.0118754883,323.14591667,0.0633480353
0.9925537109,0.1163671875,0.0119106445,323.14591667,0.0610644263
0.9949951172,0.1163671875,0.0119399414,323.14591667,0.0587828977
0.9969482422,0.1163671875,0.0119633789,323.14591667,0.0565723125
0.9984130859,0.1163671875,0.0119809570,323.14591667,0.0545626712
0.9993896484,0.1163671875,0.0119926758,323.14591667,0.0529686660
0.9998779297,0.1163671875,0.0119985352,323.14591667,0.0520654545
0.0155029297,0.1179296875,0.0001860352,323.14591667,0.1303467154
0.0462646484,0.1179296875,0.0005551758,323.14591667,0.1302779261
0.0765380859,0.1179296875,0.0009184570,323.14591667,0.1301434077
0.1063232422,0.1179296875,0.0012758789,323.14591667,0.1299460029
0.1356201172,0.1179296875,0.0016274414,323.14591667,0.1296883613
0.1644287109,0.1179296875,0.0019731445,323.14591667,0.1293729580
0.1927490234,0.1179296875,0.0023129883,323.14591667,0.1290021113
0.2205810547,0.1179296875,0.0026469727,323.14591667,0.1285779970
0.2479248047,0.1179296875,0.0029750977,323.14591667,0.1281026605
0.2747802734,0.1179296875,0.0032973633,323.14591667,0.1275780281
0.3011474609,0.1179296875,0.0036137695,323.14591667,0.1270059159
0.3270263672,0.1179296875,0.0039243164,323.14591667,0.1263880383
0.3524169922,0.1179296875,0.0042290039,323.14591667,0.1257260151
0.3773193359,0.1179296875,0.0045278320,323.14591667,0.1250213775
0.4017333984,0.1179296875,0.0048208008,323.14591667,0.1242755735
0.4256591797,0.1179296875,0.0051079102,323.14591667,0.1234899729
0.4490966797,0.1179296875,0.0053891602,323.14591667,0.1226658714
0.4720458984,0.1179296875,0.0056645508,323.14591667,0.1218044938
0.4945068359,0.1179296875,0.0059340820,323.14591667,0.1209069977
0.5164794922,0.1179296875,0.0061977539,323.14591667,0.1199744757
0.5379638672,0.1179296875,0.0064555664,323.14591667,0.1190079578
0.5589599609,0.1179296875,0.0067075195,323.14591667,0.1180084132
0.5794677734,0.1179296875,0.0069536133,323.14591667,0.1169767520
0.5994873047,0.1179296875,0.0071938477,323.14591667,0.1159138258
0.6190185547,0.1179296875,0.0074282227,323.14591667,0.1148204291
0.6380615234,0.1179296875,0.0076567383,323.14591667,0.1136972990
0.6566162109,0.1179296875,0.0078793945,323.14591667,0.1125451160
0.6746826172,0.1179296875,0.0080961914,323.14591667,0.1113645027
0.6922607422,0.1179296875,0.0083071289,323.14591667,0.1101560240
0.7093505859,0.1179296875,0.0085122070,323.14591667,0.1089201853
0.7259521484,0.1179296875,0.0087114258,323.14591667,0.1076574311
0.7420654297,0.1179296875,0.0089047852,323.14591667,0.1063681429
0.7576904297,0.1179296875,0.0090922852,323.14591667,0.1050526368
0.7728271484,0.1179296875,0.0092739258,323.14591667,0.1037111598
0.7874755859,0.1179296875,0.0094497070,323.14591667,0.1023438865
0.8016357422,0.1179296875,0.0096196289,323.14591667,0.1009509146
0.8153076172,0.1179296875,0.0097836914,323.14591667,0.0995322592
0.8284912109,0.1179296875,0.0099418945,323.14591667,0.0980878474
0.8411865234,0.1179296875,0.0100942383,323.14591667,0.0966175107
0.8533935547,0.1179296875,0.0102407227,323.14591667,0.0951209772
0.8651123047,0.1179296875,0.0103813477,323.14591667,0.0935978623
0.8763427734,0.1179296875,0.0105161133,323.14591667,0.0920476586
0.8870849609,0.1179296875,0.0106450195,323.14591667,0.0904697237
0.8973388672,0.1179296875,0.0107680664,323.14591667,0.0888632675
0.9071044922,0.1179296875,0.0108852539,323.14591667,0.0872273376
0.9163818359,0.1179296875,0.0109965820,323.14591667,0.0855608043
0.9251708984,0.1179296875,0.0111020508,323.14591667,0.0838623447
0.9334716797,0.1179296875,0.0112016602,323.14591667,0.0821304278
0.9412841797,0.1179296875,0.0112954102,323.14591667,0.0803633026
0.9486083984,0.1179296875,0.0113833008,323.14591667,0.0785589935
0.9554443359,0.1179296875,0.0114653320,323.14591667,0.0767153099
0.9617919922,0.1179296875,0.0115415039,323.14591667,0.0748298837
0.9676513672,0.1179296875,0.0116118164,323.14591667,0.0729002591
0.9730224609,0.1179296875,0.0116762695,323.14591667,0.0709240780
0.9779052734,0.1179296875,0.0117348633,323.14591667,0.0688994439
0.9822998047,0.1179296875,0.0117875977,323.14591667,0.0668256174
0.9862060547,0.1179296875,0.0118344727,323.14591667,0.0647043366
0.9896240234,0.1179296875,0.0118754883,323.14591667,0.0625423217
0.9925537109,0.1179296875,0.0119106445,323.14591667,0.0603560113
0.9949951172,0.1179296875,0.0119399414,323.14591667,0.0581803585
0.9969482422,0.1179296875,0.0119633789,323.14591667,0.0560841853
0.9984130859,0.1179296875,0.0119809570,323.14591667,0.0541926228
0.9993896484,0.1179296875,0.0119926758,323.14591667,0.0527048378
0.9998779297,0.1179296875,0.0119985352,323.14591667,0.0518677830
0.0155029297,0.1193359375,0.0001860352,323.14591667,0.1255740484
0.0462646484,0.1193359375,0.0005551758,323.14591667,0.1255105119
0.0765380859,0.1193359375,0.0009184570,323.14591667,0.1253862566
0.1063232422,0.1193359375,0.0012758789,323.14591667,0.1252038923
0.1356201172,0.1193359375,0.0016274414,323.14591667,0.1249658435
0.1644287109,0.1193359375,0.0019731445,323.14591667,0.1246743683
0.1927490234,0.1193359375,0.0023129883,323.14591667,0.1243315751
0.2205810547,0.1193359375,0.0026469727,323.14591667,0.1239394358
0.2479248047,0.1193359375,0.0029750977,323.14591667,0.1234997986
0.2747802734,0.1193359375,0.0032973633,323.14591667,0.1230143979
0.3011474609,0.1193359375,0.0036137695,323.14591667,0.1224848633
0.3270263672,0.1193359375,0.0039243164,323.14591667,0.1219127277
0.3524169922,0.1193359375,0.0042290039,323.14591667,0.1212994342
0.3773193359,0.1193359375,0.0045278320,323.14591667,0.1206463416
0.4017333984,0.1193359375,0.0048208008,323.14591667,0.1199547301
0.4256591797,0.1193359375,0.0051079102,323.14591667,0.1192258057
0.4490966797,0.1193359375,0.0053891602,323.14591667,0.1184607044
0.4720458984,0.1193359375,0.0056645508,323.14591667,0.1176604953
0.4945068359,0.1193359375,0.0059340820,323.14591667,0.1168261843
0.5164794922,0.1193359375,0.0061977539,323.14591667,0.1159587163
0.5379638672,0.1193359375,0.0064555664,323.14591667,0.1150589775
0.5589599609,0.1193359375,0.0067075195,323.14591667,0.1141277976
0.5794677734,0.1193359375,0.0069536133,323.14591667,0.1131659511
0.5994873047,0.1193359375,0.0071938477,323.14591667,0.1121741586
0.6190185547,0.1193359375,0.0074282227,323.14591667,0.1111530881
0.6380615234,0.1193359375,0.0076567383,323.14591667,0.1101033548
0.6566162109,0.1193359375,0.0078793945,323.14591667,0.1090255224
0.6746826172,0.1193359375,0.0080961914,323.14591667,0.1079201022
0.6922607422,0.1193359375,0.0083071289,323.14591667,0.1067875529
0.7093505859,0.1193359375,0.0085122070,323.14591667,0.1056282801
0.7259521484,0.1193359375,0.0087114258,323.14591667,0.1044426345
0.7420654297,0.1193359375,0.0089047852,323.14591667,0.1032309105
0.7576904297,0.1193359375,0.0090922852,323.14591667,0.1019933442
0.7728271484,0.1193359375,0.0092739258,323.14591667,0.1007301103
0.7874755859,0.1193359375,0.0094497070,323.14591667,0.0994413189
0.8016357422,0.1193359375,0.0096196289,323.14591667,0.0981270118
0.8153076172,0.1193359375,0.0097836914,323.14591667,0.0967871574
0.8284912109,0.1193359375,0.0099418945,323.14591667,0.0954216457
0.8411865234,0.1193359375,0.0100942383,323.14591667,0.0940302815
0.8533935547,0.1193359375,0.0102407227,323.14591667,0.0926127777
0.8651123047,0.1193359375,0.0103813477,323.14591667,0.0911687467
0.8763427734,0.1193359375,0.0105161133,323.14591667,0.0896976913
0.8870849609,0.1193359375,0.0106450195,323.14591667,0.0881989945
0.8973388672,0.1193359375,0.0107680664,323.14591667,0.0866719081
0.9071044922,0.1193359375,0.0108852539,323.14591667,0.0851155407
0.9163818359,0.1193359375,0.0109965820,323.14591667,0.0835288455
0.9251708984,0.1193359375,0.0111020508,323.14591667,0.0819106082
0.9334716797,0.1193359375,0.0112016602,323.14591667,0.0802594373
0.9412841797,0.1193359375,0.0112954102,323.14591667,0.0785737590
0.9486083984,0.1193359375,0.0113833008,323.14591667,0.0768518215
0.9554443359,0.1193359375,0.0114653320,323.14591667,0.0750917171
0.9617919922,0.1193359375,0.0115415039,323.14591667,0.0732914365
0.9676513672,0.1193359375,0.0116118164,323.14591667,0.0714489820
0.9730224609,0.1193359375,0.0116762695,323.14591667,0.0695625841
0.9779052734,0.1193359375,0.0117348633,323.14591667,0.0676311080
0.9822998047,0.1193359375,0.0117875977,323.14591667,0.0656548019
0.9862060547,0.1193359375,0.0118344727,323.14591667,0.0636366742
0.9896240234,0.1193359375,0.0118754883,323.14591667,0.0615850267
0.9925537109,0.1193359375,0.0119106445,323.14591667,0.0595180837
0.9949951172,0.1193359375,0.0119399414,323.14591667,0.0574722458
0.9969482422,0.1193359375,0.0119633789,323.14591667,0.0555157360
0.9984130859,0.1193359375,0.0119809570,323.14591667,0.0537669566
0.9993896484,0.1193359375,0.0119926758,323.14591667,0.0524059139
0.9998779297,0.1193359375,0.0119985352,323.14591667,0.0516468382
0.0155029297,0.1205859375,0.0001860352,323.14591667,0.1200404236
