time_s,time_h,oven_temperature_c,oven_moisture_kg_kg
173880,48.300000,50.11770134,0.0499513403
173940,48.316667,50.05848544,0.0500470653
174000,48.333333,50.00711061,0.0501383317
174060,48.350000,49.70512799,0.0501916935
174120,48.366667,50.06668277,0.0501078768
174180,48.383333,50.25201324,0.0498868701
174240,48.400000,50.02168254,0.0500745327
174300,48.416667,49.95803259,0.0499735546
174360,48.433333,49.90928875,0.0498714307
174420,48.450000,49.78885686,0.0500907842
174480,48.466667,50.15690863,0.0496079517
174540,48.483333,49.52281039,0.0500532879
174600,48.500000,50.44544739,0.0498123644
174660,48.516667,50.31794328,0.0499297581
174720,48.533333,50.18453362,0.0500809508
174780,48.550000,50.13816060,0.0498832409
174840,48.566667,50.24746877,0.0499610215
174900,48.583333,50.00267536,0.0497063774
174960,48.600000,50.21504120,0.0501472522
175020,48.616667,49.67187314,0.0501923061
175080,48.633333,50.23548687,0.0496872742
175140,48.650000,49.86283504,0.0499986262
175200,48.666667,49.61103805,0.0502439651
175260,48.683333,50.19988456,0.0500385169
175320,48.700000,49.70309909,0.0501744792
175380,48.716667,50.16883126,0.0498311937
175440,48.733333,50.28055641,0.0498485089
175500,48.750000,49.69313887,0.0503401238
175560,48.766667,49.78294864,0.0498932572
175620,48.783333,49.55542422,0.0501248931
175680,48.800000,49.72234564,0.0503456741
175740,48.816667,50.05253061,0.0501874055
175800,48.833333,50.04082317,0.0503600187
175860,48.850000,50.06698957,0.0503361934
175920,48.866667,50.07070991,0.0498777159
175980,48.883333,50.37883728,0.0500647443
176040,48.900000,49.78685146,0.0500078956
176100,48.916667,49.84695224,0.0499932989
176160,48.933333,50.01503776,0.0499452226
176220,48.950000,50.33467394,0.0501151593
176280,48.966667,49.96329942,0.0495254490
176340,48.983333,49.75508679,0.0500412126
176400,49.000000,50.14648672,0.0500693695
176460,49.016667,49.98689716,0.0500612601
176520,49.033333,49.77113729,0.0501027970
176580,49.050000,50.02269284,0.0500061548
176640,49.066667,50.00582523,0.0499386905
176700,49.083333,50.09408642,0.0500625707
176760,49.100000,50.02120936,0.0502493132
176820,49.116667,50.22132824,0.0496394929
176880,49.133333,50.19689098,0.0500759660
176940,49.150000,49.89932105,0.0500386376
177000,49.166667,50.31422083,0.0499677867
177060,49.183333,49.93573843,0.0499066632
177120,49.200000,49.93556910,0.0497218840
177180,49.216667,49.71894337,0.0502159171
177240,49.233333,50.09897709,0.0498056490
177300,49.250000,50.12371707,0.0500521587
177360,49.266667,50.11186509,0.0499249561
177420,49.283333,49.89886242,0.0502612714
177480,49.300000,50.11503435,0.0501241219
177540,49.316667,50.03140657,0.0497972369
177600,49.333333,50.24135110,0.0498932654
177660,49.350000,49.98987226,0.0501863784
177720,49.366667,50.11883634,0.0498637253
177780,49.383333,49.93675015,0.0498588907
177840,49.400000,49.97703685,0.0501797478
177900,49.416667,49.84015456,0.0500419024
177960,49.433333,50.06400687,0.0498726155
178020,49.450000,49.86566930,0.0498796263
178080,49.466667,49.89528107,0.0499907875
178140,49.483333,49.66696893,0.0499150570
178200,49.500000,49.68527067,0.0504037576
178260,49.516667,50.00520202,0.0500209755
178320,49.533333,49.85016456,0.0499600124
178380,49.550000,49.99497320,0.0499930922
178440,49.566667,49.83437132,0.0501000315
178500,49.583333,50.09233758,0.0498427363
178560,49.600000,50.02700024,0.0497082248
178620,49.616667,49.77669935,0.0500096961
178680,49.633333,50.17106966,0.0500799903
178740,49.650000,49.90288554,0.0502872093
178800,49.666667,49.97037887,0.0498018930
178860,49.683333,50.06421403,0.0498093723
178920,49.700000,49.99981156,0.0502203662
178980,49.716667,50.20441973,0.0499328003
179040,49.733333,50.06072722,0.0499727302
179100,49.750000,49.39894842,0.0503639485
179160,49.766667,49.84982598,0.0497595689
179220,49.783333,50.04257540,0.0499938115
179280,49.800000,50.15192252,0.0496044925
179340,49.816667,49.89634801,0.0500914694
179400,49.833333,49.85903025,0.0503694533
179460,49.850000,50.06014983,0.0502569058
179520,49.866667,50.10158401,0.0496877347
179580,49.883333,50.09314514,0.0495837118
179640,49.900000,49.89163957,0.0500085649
179700,49.916667,50.05459313,0.0500389508
179760,49.933333,49.98623146,0.0500785669
179820,49.950000,49.79071905,0.0502773905
179880,49.966667,50.20392521,0.0501642264
179940,49.983333,50.06224123,0.0502136001
180000,50.000000,50.16954508,0.0499081927
180060,50.016667,49.72045955,0.0498012667
180120,50.033333,50.02308156,0.0497161093
180180,50.050000,49.87609247,0.0496504787
180240,50.066667,49.85617282,0.0500024575
180300,50.083333,49.84468752,0.0498779508
180360,50.100000,49.85921303,0.0497581210
180420,50.116667,50.05701103,0.0501243314
180480,50.133333,49.98275497,0.0499850787
180540,50.150000,50.04400840,0.0501059685
180600,50.166667,49.88784024,0.0501821867
180660,50.183333,50.24925213,0.0499199933
180720,50.200000,49.73094510,0.0500589919
180780,50.216667,50.15320113,0.0498381088
180840,50.233333,49.97115591,0.0501616764
180900,50.250000,50.29553770,0.0499847641
180960,50.266667,49.67366570,0.0501534556
181020,50.283333,49.89348717,0.0498945130
181080,50.300000,49.70946314,0.0499880615
181140,50.316667,50.06925059,0.0500718033
181200,50.333333,50.02045529,0.0502196741
181260,50.350000,49.91035799,0.0502072895
181320,50.366667,50.22688117,0.0498300318
181380,50.383333,50.00765186,0.0498204734
181440,50.400000,49.85280524,0.0498922967
181500,50.416667,50.20950908,0.0500989868
181560,50.433333,50.01732406,0.0499945232
181620,50.450000,50.04776317,0.0498953117
181680,50.466667,50.15558695,0.0497823922
181740,50.483333,50.05387859,0.0499219621
181800,50.500000,50.07165142,0.0500864409
181860,50.516667,49.69817474,0.0497780050
181920,50.533333,49.99170735,0.0497630489
181980,50.550000,49.56821527,0.0501853231
182040,50.566667,50.16465817,0.0500598991
182100,50.583333,50.11486431,0.0500786894
182160,50.600000,49.87860301,0.0499428956
182220,50.616667,49.93643376,0.0500832818
182280,50.633333,50.01104171,0.0501289066
182340,50.650000,49.89023212,0.0500524611
182400,50.666667,49.80766464,0.0499577964
182460,50.683333,49.83662080,0.0499219204
182520,50.700000,50.23532494,0.0503104824
182580,50.716667,50.13707361,0.0497488883
182640,50.733333,49.87151007,0.0502054254
182700,50.750000,49.85252693,0.0500649019
182760,50.766667,49.86468862,0.0500313537
182820,50.783333,49.88604124,0.0503594129
182880,50.800000,49.95867823,0.0498967983
182940,50.816667,49.73045523,0.0497612574
183000,50.833333,49.98285520,0.0500405857
183060,50.850000,49.83353754,0.0500239942
183120,50.866667,49.79200852,0.0501063278
183180,50.883333,50.12364782,0.0500176563
183240,50.900000,50.03471407,0.0499680801
183300,50.916667,49.95777806,0.0497725717
183360,50.933333,50.03100639,0.0498223596
183420,50.950000,50.23263059,0.0500268922
183480,50.966667,50.24480312,0.0498027816
183540,50.983333,49.76319741,0.0503152235
183600,51.000000,50.12303522,0.0498482809
183660,51.016667,50.02259235,0.0500072558
183720,51.033333,50.05918628,0.0501350892
183780,51.050000,50.02350229,0.0500566541
183840,51.066667,50.43506627,0.0499611887
183900,51.083333,49.95718184,0.0499431998
183960,51.100000,50.02634164,0.0501866074
184020,51.116667,50.12431650,0.0500316092
184080,51.133333,50.41464809,0.0497235572
184140,51.150000,49.87739479,0.0499399902
184200,51.166667,50.07613603,0.0499172750
184260,51.183333,50.20195299,0.0499439418
184320,51.200000,50.01970650,0.0498037227
184380,51.216667,49.81424506,0.0499942646
184440,51.233333,50.17316071,0.0497235376
184500,51.250000,50.03414535,0.0499700084
184560,51.266667,50.07660948,0.0498921114
184620,51.283333,49.98357884,0.0500696293
184680,51.300000,50.03969294,0.0499489492
184740,51.316667,50.21160506,0.0498396508
184800,51.333333,49.82682462,0.0501711502
184860,51.350000,50.14056311,0.0502343195
184920,51.366667,49.70333530,0.0501088032
184980,51.383333,50.16312562,0.0500482690
185040,51.400000,49.95947997,0.0501400456
185100,51.416667,49.93689431,0.0498996382
185160,51.433333,49.63776379,0.0499062731
185220,51.450000,50.05517701,0.0498228883
185280,51.466667,49.74350896,0.0498233129
185340,51.483333,49.98562247,0.0498606925
185400,51.500000,50.11390252,0.0498140173
185460,51.516667,49.92674048,0.0497979529
185520,51.533333,49.61142858,0.0498892212
185580,51.550000,50.18539392,0.0496731508
185640,51.566667,49.82113548,0.0499355726
185700,51.583333,50.02326707,0.0498110360
185760,51.600000,50.28262964,0.0499724073
185820,51.616667,50.06690448,0.0501066308
185880,51.633333,49.85370057,0.0497674110
185940,51.650000,50.02849629,0.0498778511
186000,51.666667,50.21228066,0.0502652556
186060,51.683333,50.09681056,0.0499658454
186120,51.700000,50.38383162,0.0498636700
186180,51.716667,49.91452083,0.0500004188
186240,51.733333,49.91255374,0.0498571176
186300,51.750000,49.88249479,0.0500492339
186360,51.766667,50.17303255,0.0499840443
186420,51.783333,49.82653599,0.0499839517
186480,51.800000,49.90256813,0.0500788677
186540,51.816667,50.04597281,0.0499204717
186600,51.833333,49.84848432,0.0499439438
186660,51.850000,49.82304300,0.0501456763
186720,51.866667,49.87123846,0.0501904541
186780,51.883333,50.21544470,0.0498869267
186840,51.900000,49.98632769,0.0499100595
186900,51.916667,49.77033562,0.0499741559
186960,51.933333,50.01391226,0.0500247072
187020,51.950000,50.12290033,0.0500491817
187080,51.966667,50.07965084,0.0498630444
187140,51.983333,50.21550753,0.0494230097
187200,52.000000,50.01256535,0.0499113373
187260,52.016667,49.78563908,0.0501558279
187320,52.033333,50.08856561,0.0499311071
187380,52.050000,49.93684634,0.0500986023
187440,52.066667,49.84215221,0.0501678792
187500,52.083333,50.24415633,0.0500425456
187560,52.100000,50.12829198,0.0498332651
187620,52.116667,49.94034783,0.0497848793
187680,52.133333,49.63653220,0.0500781548
187740,52.150000,50.10059070,0.0500083318
187800,52.166667,50.20219077,0.0500152548
187860,52.183333,50.17375449,0.0498605393
187920,52.200000,50.05875722,0.0501553242
187980,52.216667,49.99003414,0.0500702226
188040,52.233333,50.19001780,0.0497450994
188100,52.250000,50.05580053,0.0503903557
188160,52.266667,50.20159948,0.0498940490
188220,52.283333,49.88054433,0.0502087100
188280,52.300000,50.55431336,0.0502402022
188340,52.316667,50.01912489,0.0499596882
188400,52.333333,49.93489680,0.0497560840
188460,52.350000,49.87865271,0.0498447684
188520,52.366667,49.43781434,0.0500497258
188580,52.383333,49.96386701,0.0502344736
188640,52.400000,49.90050438,0.0498528017
188700,52.416667,49.83926597,0.0496184929
188760,52.433333,49.90078003,0.0498589658
188820,52.450000,50.24500029,0.0499667009
188880,52.466667,50.17703360,0.0501448204
188940,52.483333,50.14441563,0.0497993147
189000,52.500000,49.70077596,0.0498952725
189060,52.516667,49.88438774,0.0501401721
189120,52.533333,49.98270640,0.0500714316
189180,52.550000,49.99060531,0.0498026315
189240,52.566667,50.30705651,0.0496846426
189300,52.583333,49.95606076,0.0499742396
189360,52.600000,49.96301983,0.0500164087
189420,52.616667,50.13520084,0.0500435741
189480,52.633333,49.80700522,0.0497480195
189540,52.650000,49.90768873,0.0496500960
189600,52.666667,49.78194285,0.0500178050
189660,52.683333,50.06621333,0.0498016900
189720,52.700000,50.29418924,0.0496583815
189780,52.716667,49.99836000,0.0501841990
189840,52.733333,50.22301777,0.0498063363
189900,52.750000,50.02252705,0.0500305407
189960,52.766667,50.06233680,0.0500036036
190020,52.783333,49.94228005,0.0499720067
190080,52.800000,49.96391779,0.0499105297
190140,52.816667,50.16982524,0.0500911210
190200,52.833333,50.07364021,0.0499616281
190260,52.850000,49.95764769,0.0496122460
190320,52.866667,49.92809918,0.0498181210
190380,52.883333,49.94986494,0.0499258090
190440,52.900000,50.05629355,0.0499463829
190500,52.916667,50.14714955,0.0499224404
190560,52.933333,49.97682402,0.0502704209
190620,52.950000,49.84314576,0.0502257978
190680,52.966667,50.20738790,0.0499959071
190740,52.983333,49.60526492,0.0500023435
190800,53.000000,50.10271964,0.0498398823
190860,53.016667,49.96111870,0.0499581716
190920,53.033333,50.10020164,0.0497798692
190980,53.050000,50.00539109,0.0499994932
191040,53.066667,50.13811848,0.0500363173
191100,53.083333,49.77628005,0.0501044896
191160,53.100000,49.91881384,0.0498993001
191220,53.116667,50.27126264,0.0500486652
191280,53.133333,49.82402557,0.0500351195
191340,53.150000,50.00519621,0.0499959517
191400,53.166667,50.03258144,0.0502746212
191460,53.183333,50.07848209,0.0499337298
191520,53.200000,50.09783565,0.0501053507
191580,53.216667,50.03002893,0.0499581847
191640,53.233333,50.12493326,0.0501437959
191700,53.250000,49.96554900,0.0503657659
191760,53.266667,50.07791497,0.0502578912
191820,53.283333,49.83949552,0.0500303596
191880,53.300000,50.25324330,0.0499293470
191940,53.316667,50.10295534,0.0498913550
192000,53.333333,50.02745231,0.0497704143
192060,53.350000,49.87954212,0.0499773270
192120,53.366667,50.37174340,0.0501377760
192180,53.383333,49.82544453,0.0500636615
192240,53.400000,50.09866352,0.0501760314
192300,53.416667,50.21944176,0.0501774119
192360,53.433333,49.85963747,0.0498801358
192420,53.450000,50.00409052,0.0500062590
192480,53.466667,50.07656273,0.0499262229
192540,53.483333,50.00323521,0.0499865844
192600,53.500000,49.92632807,0.0497843594
192660,53.516667,50.01661258,0.0499237544
192720,53.533333,50.03954033,0.0500442522
192780,53.550000,50.04177504,0.0500093831
192840,53.566667,49.84766317,0.0501309170
192900,53.583333,50.34927974,0.0496145222
192960,53.600000,50.03254411,0.0500633306
193020,53.616667,50.01485676,0.0498836913
193080,53.633333,49.46016985,0.0500029199
193140,53.650000,50.15858408,0.0497007995
193200,53.666667,49.90000894,0.0500410700
193260,53.683333,49.98381404,0.0503591638
193320,53.700000,50.38211307,0.0498394774
193380,53.716667,49.84994776,0.0497066138
193440,53.733333,50.15434973,0.0501002152
193500,53.750000,49.93290683,0.0500300744
193560,53.766667,49.75643539,0.0502165275
193620,53.783333,49.86767430,0.0501870609
193680,53.800000,50.03227867,0.0499527919
193740,53.816667,50.12614354,0.0502528919
193800,53.833333,49.85361414,0.0500316640
193860,53.850000,50.10095847,0.0500931990
193920,53.866667,49.99569124,0.0498109854
193980,53.883333,50.11213482,0.0505208847
194040,53.900000,49.89668974,0.0500923267
194100,53.916667,50.01051075,0.0497754908
194160,53.933333,50.11651433,0.0501214896
194220,53.950000,50.03130055,0.0501649307
194280,53.966667,49.89599229,0.0502518692
194340,53.983333,49.79630178,0.0501307714
194400,54.000000,50.03192706,0.0500961872
194460,54.016667,49.83049547,0.0499006060
194520,54.033333,50.01443304,0.0499241807
194580,54.050000,50.40111132,0.0499792523
194640,54.066667,50.08121425,0.0501675944
194700,54.083333,49.90072880,0.0502452486
194760,54.100000,50.14768191,0.0499960345
194820,54.116667,49.75314464,0.0500195398
194880,54.133333,49.81145610,0.0500520511
194940,54.150000,50.10806339,0.0500085535
195000,54.166667,49.90324314,0.0498138899
195060,54.183333,50.06545155,0.0499676427
195120,54.200000,49.97282369,0.0498883630
195180,54.216667,50.02663436,0.0502736944
195240,54.233333,49.91860324,0.0498678100
195300,54.250000,49.76476005,0.0500803388
195360,54.266667,50.08807181,0.0500172047
195420,54.283333,50.17420961,0.0500754696
195480,54.300000,50.05103621,0.0498542673
195540,54.316667,49.67754657,0.0499862548
195600,54.333333,50.10652016,0.0500989552
195660,54.350000,49.84940304,0.0498992336
195720,54.366667,50.40248736,0.0497310579
195780,54.383333,50.29284536,0.0501373609
195840,54.400000,50.19648724,0.0499269246
195900,54.416667,50.05974583,0.0498544944
195960,54.433333,50.18340223,0.0499130313
196020,54.450000,49.98512275,0.0498943667
196080,54.466667,50.29198934,0.0497456868
196140,54.483333,50.02095919,0.0499224384
196200,54.500000,50.16513633,0.0499245177
196260,54.516667,50.13609135,0.0503741176
196320,54.533333,50.08089018,0.0498942208
196380,54.550000,49.83727520,0.0499877627
196440,54.566667,49.66568380,0.0498953276
196500,54.583333,49.91834374,0.0498473503
196560,54.600000,49.69018803,0.0498695746
196620,54.616667,49.92108828,0.0500149803
196680,54.633333,50.04049178,0.0501944246
196740,54.650000,50.02120442,0.0501261162
196800,54.666667,50.20805126,0.0501522032
196860,54.683333,50.30588955,0.0494713089
196920,54.700000,49.89271403,0.0499388984
196980,54.716667,50.04215122,0.0498541865
197040,54.733333,49.93438283,0.0497548306
197100,54.750000,49.93570236,0.0500006569
197160,54.766667,49.87833950,0.0497076091
197220,54.783333,49.93707432,0.0503000137
197280,54.800000,49.99789100,0.0500333105
197340,54.816667,50.05117433,0.0498699922
197400,54.833333,49.95641706,0.0501006757
197460,54.850000,49.90312154,0.0498750627
197520,54.866667,49.83784764,0.0499637252
197580,54.883333,50.10342848,0.0499509821
197640,54.900000,50.07862514,0.0500210008
197700,54.916667,49.88852233,0.0499130199
197760,54.933333,50.14372902,0.0501072137
197820,54.950000,49.89654227,0.0498160339
197880,54.966667,50.03827637,0.0500773297
197940,54.983333,50.04752769,0.0498005048
198000,55.000000,50.17895040,0.0501853000
198060,55.016667,49.69185992,0.0498179418
198120,55.033333,49.89735933,0.0499879554
198180,55.050000,50.22773930,0.0498935095
198240,55.066667,49.78902744,0.0500740088
198300,55.083333,49.87549509,0.0498854474
198360,55.100000,49.93575867,0.0501982241
198420,55.116667,49.82917372,0.0499748011
198480,55.133333,50.32343006,0.0501233071
198540,55.150000,50.06775906,0.0499982117
198600,55.166667,50.27317482,0.0499943699
198660,55.183333,49.92665041,0.0499125747
198720,55.200000,49.76362372,0.0500218480
198780,55.216667,50.15409228,0.0498615481
198840,55.233333,50.14966275,0.0501146498
198900,55.250000,49.82207223,0.0498221193
198960,55.266667,50.03137567,0.0501656818
199020,55.283333,50.05439409,0.0497827669
199080,55.300000,49.81154130,0.0500297324
199140,55.316667,50.03978326,0.0498515754
199200,55.333333,49.75808243,0.0499188143
199260,55.350000,49.61147875,0.0501650810
199320,55.366667,49.81835506,0.0500358021
199380,55.383333,49.98016636,0.0502094469
199440,55.400000,50.03276665,0.0500996560
199500,55.416667,50.16110834,0.0498617436
199560,55.433333,50.06248274,0.0496838429
199620,55.450000,49.71053635,0.0498902690
199680,55.466667,50.04734404,0.0499299169
199740,55.483333,50.06474715,0.0502778533
199800,55.500000,49.70600197,0.0499960252
199860,55.516667,50.06906072,0.0500851259
199920,55.533333,49.96285159,0.0499788718
199980,55.550000,49.60470332,0.0501634384
200040,55.566667,50.32466051,0.0495889535
200100,55.583333,49.89758973,0.0500059799
200160,55.600000,49.70016950,0.0499179195
200220,55.616667,50.12372558,0.0500432970
200280,55.633333,49.93434749,0.0502965246
200340,55.650000,49.91032951,0.0498154778
200400,55.666667,49.72900669,0.0501712235
200460,55.683333,49.81641908,0.0497772870
200520,55.700000,50.17752398,0.0500128295
200580,55.716667,50.33529315,0.0501547212
200640,55.733333,49.83872224,0.0502477750
200700,55.750000,49.93675191,0.0501791240
200760,55.766667,50.27964686,0.0500575649
200820,55.783333,50.22073649,0.0504619428
200880,55.800000,50.02678561,0.0496672757
200940,55.816667,49.98746369,0.0500368340
201000,55.833333,49.95991312,0.0501511265
201060,55.850000,50.07756153,0.0501724405
201120,55.866667,49.87022107,0.0497380247
201180,55.883333,50.07062614,0.0501671211
201240,55.900000,49.81541657,0.0498993377
201300,55.916667,49.97696233,0.0499685133
201360,55.933333,50.18094037,0.0499595487
201420,55.950000,49.78077436,0.0498003564
201480,55.966667,50.13029699,0.0501906340
201540,55.983333,49.61749948,0.0499323341
201600,56.000000,50.22079029,0.0500499893
201660,56.016667,50.09756326,0.0500420116
201720,56.033333,50.17143318,0.0499072895
201780,56.050000,49.84023182,0.0500927570
201840,56.066667,49.92181701,0.0501408110
201900,56.083333,49.73756413,0.0499911921
201960,56.100000,49.81931569,0.0499397928
202020,56.116667,50.07394633,0.0499095486
202080,56.133333,50.18796296,0.0499239031
202140,56.150000,50.30195268,0.0498003968
202200,56.166667,49.73810602,0.0500898643
202260,56.183333,49.93986123,0.0499759982
202320,56.200000,50.06087387,0.0499985429
202380,56.216667,49.78904272,0.0501453333
202440,56.233333,50.22540798,0.0500440875
202500,56.250000,49.66726125,0.0498445284
202560,56.266667,50.03975215,0.0500501981
202620,56.283333,50.04915814,0.0498537551
202680,56.300000,49.76645218,0.0503793194
202740,56.316667,50.11513860,0.0502257186
202800,56.333333,50.14639984,0.0501081332
202860,56.350000,49.95847465,0.0498484349
202920,56.366667,50.16713812,0.0498636375
202980,56.383333,49.71932061,0.0498919399
203040,56.400000,49.81465145,0.0499497953
203100,56.416667,50.12452328,0.0497117115
203160,56.433333,49.93689769,0.0499502504
203220,56.450000,49.95197742,0.0500531988
203280,56.466667,50.22022724,0.0500878887
203340,56.483333,50.33279593,0.0500442542
203400,56.500000,49.92714178,0.0499586341
203460,56.516667,50.13036547,0.0497820868
203520,56.533333,50.02107639,0.0501095532
203580,56.550000,50.13681949,0.0499300897
203640,56.566667,50.13607558,0.0498367683
203700,56.583333,50.26924920,0.0498515857
203760,56.600000,50.35232620,0.0499244595
203820,56.616667,50.04802092,0.0497946749
203880,56.633333,49.75708026,0.0500180681
203940,56.650000,49.77953673,0.0500324728
204000,56.666667,50.29736279,0.0499178196
204060,56.683333,50.10983553,0.0497816018
204120,56.700000,50.11365756,0.0497779534
204180,56.716667,50.11316946,0.0498846383
204240,56.733333,50.17440381,0.0497918907
204300,56.750000,50.14624707,0.0497735697
204360,56.766667,50.10930144,0.0500020450
204420,56.783333,50.07369551,0.0497645997
204480,56.800000,50.22023510,0.0499083578
204540,56.816667,49.90695598,0.0497370358
204600,56.833333,50.07178065,0.0500777083
204660,56.850000,50.41165105,0.0500666526
204720,56.866667,49.99175120,0.0500595445
204780,56.883333,50.12269280,0.0499847046
204840,56.900000,50.12964206,0.0498985681
204900,56.916667,50.12423286,0.0503181324
204960,56.933333,50.10810135,0.0499431794
205020,56.950000,50.06956269,0.0501130540
205080,56.966667,50.29034468,0.0498616647
205140,56.983333,50.22674345,0.0498868368
205200,57.000000,50.04235743,0.0499468188
205260,57.016667,50.03539282,0.0499385001
205320,57.033333,50.30477257,0.0497906925
205380,57.050000,49.73342761,0.0501107901
205440,57.066667,49.86351379,0.0501254547
205500,57.083333,49.78722734,0.0498648225
205560,57.100000,50.36345775,0.0496331913
205620,57.116667,50.00475668,0.0499303346
205680,57.133333,49.94288096,0.0499779741
205740,57.150000,49.86276800,0.0500341440
205800,57.166667,49.80696516,0.0498778528
205860,57.183333,49.86857071,0.0504378039
205920,57.200000,50.19524361,0.0500858112
205980,57.216667,49.64901913,0.0498345870
206040,57.233333,50.20733980,0.0498788699
206100,57.250000,49.71480236,0.0499449092
206160,57.266667,50.08820976,0.0498484678
206220,57.283333,49.86363213,0.0500969997
206280,57.300000,49.77574388,0.0498727909
206340,57.316667,50.33105916,0.0496796449
206400,57.333333,50.14794329,0.0497919747
206460,57.350000,49.86710027,0.0499739735
206520,57.366667,50.15281315,0.0498839619
206580,57.383333,50.02875414,0.0502131267
206640,57.400000,49.79705804,0.0496983138
206700,57.416667,49.70811020,0.0500270925
206760,57.433333,49.92911937,0.0498761862
206820,57.450000,50.20475893,0.0497389918
206880,57.466667,50.03584876,0.0501510336
206940,57.483333,50.18876823,0.0497761001
207000,57.500000,50.00965932,0.0499078702
207060,57.516667,49.62850044,0.0501212619
207120,57.533333,50.06484776,0.0499936708
207180,57.550000,50.18571563,0.0500282947
207240,57.566667,49.93465367,0.0501656648
207300,57.583333,50.00718619,0.0499208713
207360,57.600000,49.87140799,0.0499420094
207420,57.616667,49.81443503,0.0496772715
207480,57.633333,50.32782445,0.0500038520
207540,57.650000,50.11503281,0.0499224625
207600,57.666667,50.01168935,0.0503393715
207660,57.683333,49.91624499,0.0501013552
207720,57.700000,49.53400060,0.0498779855
207780,57.716667,49.74045905,0.0500197958
207840,57.733333,50.01444706,0.0499415877
207900,57.750000,50.06623337,0.0502117631
207960,57.766667,49.97648766,0.0501446419
208020,57.783333,50.25226420,0.0498531242
208080,57.800000,50.07036967,0.0501403831
208140,57.816667,50.49768313,0.0499149630
208200,57.833333,50.79411764,0.0497694673
208260,57.850000,49.83221839,0.0500551714
208320,57.866667,49.93262688,0.0499671488
208380,57.883333,49.86778699,0.0500469844
208440,57.900000,49.76620772,0.0500936967
208500,57.916667,49.89126456,0.0500689187
208560,57.933333,49.88952281,0.0500500561
208620,57.950000,49.96617579,0.0497050172
208680,57.966667,50.00906849,0.0498996322
208740,57.983333,49.94492883,0.0499884287
208800,58.000000,50.04338913,0.0502198427
208860,58.016667,50.04085291,0.0503115939
208920,58.033333,49.88154002,0.0502198880
208980,58.050000,50.04019094,0.0499384503
209040,58.066667,50.11783878,0.0500287895
209100,58.083333,49.78162706,0.0500465475
209160,58.100000,49.75621899,0.0500736784
209220,58.116667,49.75835982,0.0501491022
209280,58.133333,50.01069162,0.0496732068
209340,58.150000,49.91018675,0.0497405566
209400,58.166667,50.13718693,0.0498586377
209460,58.183333,50.03935295,0.0500573085
209520,58.200000,49.79445337,0.0501605818
209580,58.216667,49.75466605,0.0497242770
209640,58.233333,49.86022995,0.0496072661
209700,58.250000,50.07021182,0.0498952389
209760,58.266667,49.71317127,0.0501902697
209820,58.283333,49.91391974,0.0499148641
209880,58.300000,50.03474128,0.0501619114
209940,58.316667,49.80050532,0.0501481661
210000,58.333333,50.05596634,0.0500912633
210060,58.350000,50.01469783,0.0499495548
210120,58.366667,49.93856408,0.0502317082
210180,58.383333,49.82315403,0.0498918488
210240,58.400000,50.02765333,0.0499043277
210300,58.416667,49.92527971,0.0499992261
210360,58.433333,49.69373175,0.0501881583
210420,58.450000,50.01587848,0.0497634625
210480,58.466667,49.80795752,0.0501599248
210540,58.483333,49.81645146,0.0501382495
210600,58.500000,50.35249747,0.0500746340
210660,58.516667,50.07965380,0.0500028318
210720,58.533333,50.11173000,0.0499039724
210780,58.550000,50.06955196,0.0501152367
210840,58.566667,49.86029160,0.0497418701
210900,58.583333,49.88306208,0.0498806146
210960,58.600000,50.11264003,0.0498802699
211020,58.616667,49.94158593,0.0500527132
211080,58.633333,50.07492999,0.0497187067
211140,58.650000,50.17205054,0.0497961767
211200,58.666667,49.73427499,0.0501471826
211260,58.683333,50.13262674,0.0500186739
211320,58.700000,50.31736078,0.0495150595
211380,58.716667,49.62011117,0.0498143096
211440,58.733333,49.71440477,0.0501214639
211500,58.750000,50.15776320,0.0499422513
211560,58.766667,50.31602485,0.0501992706
211620,58.783333,50.18446379,0.0499813884
211680,58.800000,50.25912929,0.0500170226
211740,58.816667,49.64477053,0.0497179038
211800,58.833333,49.70671653,0.0498740803
211860,58.850000,49.95890819,0.0500297086
211920,58.866667,49.99032518,0.0503206544
211980,58.883333,50.10053634,0.0497337826
212040,58.900000,49.76951157,0.0498159716
212100,58.916667,49.96839822,0.0499070555
212160,58.933333,49.83116992,0.0500085244
212220,58.950000,50.06363997,0.0502039974
212280,58.966667,49.83675606,0.0497349137
212340,58.983333,49.87392515,0.0494947346
212400,59.000000,49.71214358,0.0497310038
212460,59.016667,49.65150185,0.0500462988
212520,59.033333,49.99981282,0.0500431295
212580,59.050000,49.81726992,0.0497801395
212640,59.066667,49.83927761,0.0499122436
212700,59.083333,49.51496989,0.0499917650
212760,59.100000,49.81143172,0.0496232372
212820,59.116667,49.88557139,0.0495554081
212880,59.133333,49.85478658,0.0503141111
212940,59.150000,50.32859379,0.0496678294
213000,59.166667,49.82049362,0.0500291463
213060,59.183333,50.05123367,0.0500757283
213120,59.200000,49.91261662,0.0498312637
213180,59.216667,50.10161631,0.0501015067
213240,59.233333,49.83898358,0.0498692174
213300,59.250000,50.20844480,0.0501912758
213360,59.266667,49.93627629,0.0500613774
213420,59.283333,50.03394206,0.0500687330
213480,59.300000,50.45524573,0.0497529618
213540,59.316667,50.06710754,0.0502880155
213600,59.333333,50.04765599,0.0498341552
213660,59.350000,49.92711897,0.0500225677
213720,59.366667,50.01298447,0.0503285373
