scenario_id,parameter,factor,time_s,average_temperature_c,average_moisture_kg_kg,center_temperature_c,surface_temperature_c,center_moisture_kg_kg,surface_moisture_kg_kg
h_0.8,h,0.8,5520,45.89053156,1.860136438,45.18829808,46.56552622,2.38509514,1.330917445
h_0.8,h,0.8,5580,46.00327751,1.853985925,45.31721187,46.657422,2.378653298,1.327130987
h_0.8,h,0.8,5640,46.1120044,1.847853729,45.44372425,46.74517309,2.3721324,1.323351032
h_0.8,h,0.8,5700,46.22102847,1.841739963,45.56767358,46.85015832,2.365536257,1.319588143
h_0.8,h,0.8,5760,46.32748203,1.835644689,45.68870435,46.93594785,2.358868741,1.315844427
h_0.8,h,0.8,5820,46.42584158,1.829567809,45.80692074,47.00396728,2.352133732,1.312048709
h_0.8,h,0.8,5880,46.51999158,1.823509796,45.92255348,47.07773628,2.345334989,1.308261363
h_0.8,h,0.8,5940,46.62152307,1.817470198,46.03509464,47.19866545,2.338476262,1.304532231
h_0.8,h,0.8,6000,46.72729378,1.811448654,46.14407657,47.30483366,2.331561431,1.300874979
h_0.8,h,0.8,6060,46.82679383,1.805445772,46.25042782,47.38629524,2.324594271,1.297189269
h_0.8,h,0.8,6120,46.91692846,1.799460592,46.35572817,47.44204279,2.317578037,1.293446086
h_0.8,h,0.8,6180,47.00863002,1.793493643,46.46013922,47.54050791,2.310515622,1.28973675
h_0.8,h,0.8,6240,47.1024596,1.787544875,46.56259026,47.62426698,2.303410013,1.286063375
h_0.8,h,0.8,6300,47.19095311,1.781614277,46.66262984,47.69646952,2.296264419,1.282371727
h_0.8,h,0.8,6360,47.27366105,1.775701078,46.76086022,47.75353029,2.2890819,1.278638928
h_0.8,h,0.8,6420,47.35003371,1.769805718,46.8572554,47.80341257,2.281865332,1.274886331
h_0.8,h,0.8,6480,47.42132795,1.763928486,46.95119204,47.84852084,2.274617629,1.271104632
h_0.8,h,0.8,6540,47.49837369,1.758069593,47.04184414,47.94168099,2.267341877,1.267391622
h_0.8,h,0.8,6600,47.5759371,1.752228693,47.1287027,48.00282805,2.260041315,1.263690594
h_0.8,h,0.8,6660,47.64406395,1.746405876,47.21249591,48.04370716,2.252719094,1.259946517
h_0.8,h,0.8,6720,47.70950422,1.74060172,47.29434907,48.09575823,2.245377914,1.256197603
h_0.8,h,0.8,6780,47.7774928,1.734815571,47.37390641,48.16441073,2.238020277,1.252476509
h_0.8,h,0.8,6840,47.84171587,1.729047416,47.45065528,48.20609405,2.230648799,1.248745141
h_0.8,h,0.8,6900,47.90787258,1.723297716,47.52496796,48.28454048,2.223266041,1.245045454
h_0.8,h,0.8,6960,47.9774385,1.717566132,47.59719298,48.35215955,2.215874333,1.241382839
h_0.8,h,0.8,7020,48.04312645,1.711852033,47.66772876,48.4082904,2.208475849,1.237698489
h_0.8,h,0.8,7080,48.10330063,1.706155626,47.73748222,48.44666466,2.201072442,1.233991909
h_0.8,h,0.8,7140,48.16136824,1.700477704,47.80654106,48.49774439,2.193665718,1.23029026
h_0.8,h,0.8,7200,48.21935021,1.694817111,47.87425777,48.54657248,2.18625732,1.226580649
h_0.8,h,0.8,7260,48.27596061,1.689173559,47.94008802,48.59637412,2.178849051,1.222874829
h_0.8,h,0.8,7320,48.32531888,1.683547933,48.0040824,48.61331253,2.171442713,1.219135178
h_0.8,h,0.8,7380,48.37191727,1.677941085,48.06632612,48.65376539,2.164040007,1.215400895
h_0.8,h,0.8,7440,48.41664599,1.672352639,48.12632091,48.67657227,2.156642623,1.211658292
h_0.8,h,0.8,7500,48.46177348,1.666782471,48.1835085,48.72572996,2.149252404,1.207934429
h_0.8,h,0.8,7560,48.5082902,1.661230513,48.23793455,48.76433349,2.141871191,1.204227344
h_0.8,h,0.8,7620,48.54963487,1.655696017,48.28996223,48.78854147,2.134500711,1.200487326
h_0.8,h,0.8,7680,48.58776813,1.650179889,48.34029896,48.81328659,2.127142427,1.196749501
h_0.8,h,0.8,7740,48.63013329,1.644682249,48.38890094,48.86742728,2.119797628,1.193045388
h_0.8,h,0.8,7800,48.67112552,1.639201731,48.43546731,48.89282474,2.112467638,1.189329855
h_0.8,h,0.8,7860,48.71517351,1.633738694,48.4804862,48.95757069,2.105153709,1.185647448
h_0.8,h,0.8,7920,48.76109662,1.628293346,48.524562,48.99666603,2.097856821,1.181989123
h_0.8,h,0.8,7980,48.79915883,1.622865529,48.56820807,49.01563569,2.09057777,1.178286937
h_0.8,h,0.8,8040,48.83676464,1.617455401,48.61203519,49.05230767,2.083317082,1.174591186
h_0.8,h,0.8,8100,48.86931629,1.612064009,48.65537418,49.05701203,2.076075262,1.170891275
h_0.8,h,0.8,8160,48.9061885,1.606690799,48.69755697,49.11771068,2.06885303,1.167212658
h_0.8,h,0.8,8220,48.94564143,1.60133455,48.73812198,49.14668954,2.061651225,1.163557375
h_0.8,h,0.8,8280,48.98218496,1.595996335,48.77733065,49.18569328,2.05447072,1.159902102
h_0.8,h,0.8,8340,49.01259726,1.590675962,48.81612777,49.18473062,2.047312096,1.15621284
h_0.8,h,0.8,8400,49.04004346,1.585373726,48.85449978,49.21095335,2.040175761,1.152519962
h_0.8,h,0.8,8460,49.0710779,1.580089443,48.89174545,49.24094604,2.033062201,1.148853365
h_0.8,h,0.8,8520,49.10614939,1.574822239,48.92712293,49.29168414,2.025972145,1.145212756
h_0.8,h,0.8,8580,49.13998557,1.56957206,48.96110669,49.3143062,2.018906318,1.141573489
h_0.8,h,0.8,8640,49.16775227,1.564340091,48.99466045,49.32827274,2.011865176,1.137921112
h_0.8,h,0.8,8700,49.19159264,1.559126156,49.02821872,49.33472214,2.004848893,1.134245274
h_0.8,h,0.8,8760,49.21375592,1.55392992,49.0610569,49.34917568,1.997857691,1.130570189
h_0.8,h,0.8,8820,49.23835298,1.548750638,49.09232143,49.37677794,1.99089203,1.126899553
h_0.8,h,0.8,8880,49.26310047,1.54358887,49.12165131,49.39703002,1.983952544,1.123257179
h_0.8,h,0.8,8940,49.28137397,1.538445289,49.14948251,49.39165527,1.977039818,1.119581029
h_0.8,h,0.8,9000,49.30570637,1.533319211,49.17629585,49.443148,1.970154248,1.115948323
h_0.8,h,0.8,9060,49.33888308,1.528210998,49.20177652,49.49201976,1.963296183,1.112389092
h_0.8,h,0.8,9120,49.36197905,1.523120613,49.22642852,49.48405104,1.956465989,1.108778358
h_0.8,h,0.8,9180,49.38160076,1.51804701,49.25183521,49.50453014,1.94966363,1.105135546
h_0.8,h,0.8,9240,49.39986298,1.512990589,49.27760749,49.50344477,1.942888847,1.101504345
h_0.8,h,0.8,9300,49.41969195,1.507952542,49.30252026,49.53600693,1.936141696,1.097899541
h_0.8,h,0.8,9360,49.43999501,1.502931533,49.32614328,49.54438437,1.929422444,1.094291589
h_0.8,h,0.8,9420,49.45990336,1.497927457,49.3486069,49.57193761,1.922731403,1.090692576
h_0.8,h,0.8,9480,49.48366024,1.492940717,49.37040021,49.60173073,1.916068739,1.087126365
h_0.8,h,0.8,9540,49.50734155,1.487970886,49.39172484,49.62736799,1.909434528,1.083565237
h_0.8,h,0.8,9600,49.52265162,1.483018775,49.4131955,49.61174241,1.90282871,1.079978683
h_0.8,h,0.8,9660,49.54052705,1.478084466,49.43502047,49.64910419,1.89625108,1.076409282
h_0.8,h,0.8,9720,49.55800506,1.47316626,49.45629919,49.64540329,1.889701526,1.072829398
h_0.8,h,0.8,9780,49.56557119,1.468265648,49.47660873,49.6298273,1.88318018,1.069222561
h_0.8,h,0.8,9840,49.57768304,1.463383184,49.49610716,49.65446571,1.876687132,1.065646852
h_0.8,h,0.8,9900,49.5925356,1.45851695,49.51378691,49.66638165,1.870222605,1.062078935
h_0.8,h,0.8,9960,49.61016819,1.453667771,49.52973346,49.70055084,1.863786985,1.058550571
h_0.8,h,0.8,10020,49.63130015,1.448835205,49.54494284,49.72793169,1.857380442,1.055036084
h_0.8,h,0.8,10080,49.64516262,1.444019761,49.56028752,49.71980204,1.851002888,1.051510677
h_0.8,h,0.8,10140,49.661161,1.439221896,49.57649455,49.75259053,1.844653986,1.047997618
h_0.8,h,0.8,10200,49.67521354,1.434440441,49.59296026,49.7448505,1.838333378,1.04448036
h_0.8,h,0.8,10260,49.68462741,1.429675302,49.60922978,49.75070721,1.832040912,1.040933278
h_0.8,h,0.8,10320,49.69332707,1.424927431,49.62514336,49.74647923,1.825776461,1.037411839
h_0.8,h,0.8,10380,49.70729505,1.420196314,49.63996154,49.78344184,1.81954005,1.033908482
h_0.8,h,0.8,10440,49.71837054,1.415481187,49.65350224,49.77003297,1.813331825,1.030404312
h_0.8,h,0.8,10500,49.71964143,1.410783159,49.66641975,49.750689,1.807151867,1.02685507
h_0.8,h,0.8,10560,49.72505319,1.406102751,49.67892731,49.76535852,1.801000072,1.023352069
h_0.8,h,0.8,10620,49.74106202,1.401439064,49.68979841,49.81103424,1.794876515,1.01990206
h_0.8,h,0.8,10680,49.7603281,1.396792008,49.69913744,49.83808093,1.788781456,1.016495836
h_0.8,h,0.8,10740,49.77542415,1.392161867,49.70879292,49.84759739,1.782714859,1.01306974
h_0.8,h,0.8,10800,49.79002642,1.387547149,49.72014394,49.8652418,1.776676204,1.00963323
h_0.9,h,0.9,0,28,2.55,28,28,2.55,2.55
h_0.9,h,0.9,60,28.01004382,2.538583902,28.0000001,28.05310427,2.55,2.32732616
h_0.9,h,0.9,120,28.04118192,2.527731337,28.00006967,28.16160975,2.55,2.242164283
h_0.9,h,0.9,180,28.09105649,2.517226896,28.00115199,28.28947731,2.55,2.179785095
h_0.9,h,0.9,240,28.15303157,2.506993178,28.00595625,28.41697086,2.55,2.129126421
h_0.9,h,0.9,300,28.23304031,2.496985203,28.01783152,28.59365375,2.55,2.086080533
h_0.9,h,0.9,360,28.33131292,2.487171804,28.03914477,28.77689158,2.55,2.048469813
h_0.9,h,0.9,420,28.4424598,2.477530728,28.07155359,28.96928248,2.55,2.01492424
h_0.9,h,0.9,480,28.56290453,2.468044798,28.11668621,29.15098759,2.55,1.984553623
h_0.9,h,0.9,540,28.6947363,2.458700454,28.17536956,29.35866441,2.55,1.956833289
h_0.9,h,0.9,600,28.84027988,2.44948592,28.24749087,29.57630114,2.55,1.931378445
h_0.9,h,0.9,660,29.0006488,2.440390834,28.33250401,29.82160313,2.55,1.907882252
h_0.9,h,0.9,720,29.17303377,2.431406175,28.43023921,30.06061775,2.55,1.886050373
h_0.9,h,0.9,780,29.35499901,2.422524864,28.54083556,30.31049972,2.55,1.865657538
h_0.9,h,0.9,840,29.54494107,2.413740792,28.66442873,30.55233748,2.549999999,1.846530187
h_0.9,h,0.9,900,29.74008544,2.40504843,28.80064253,30.79342461,2.549999997,1.828490584
h_0.9,h,0.9,960,29.94516256,2.396441895,28.94875354,31.05770992,2.549999991,1.811498835
h_0.9,h,0.9,1020,30.15675021,2.387916315,29.10766958,31.30779352,2.549999975,1.795422043
h_0.9,h,0.9,1080,30.37860196,2.379468322,29.27655935,31.59485864,2.549999934,1.780256026
h_0.9,h,0.9,1140,30.61086947,2.371093231,29.45490197,31.87544806,2.549999842,1.765911745
h_0.9,h,0.9,1200,30.84884227,2.362787644,29.64235591,32.1595265,2.549999651,1.752278714
h_0.9,h,0.9,1260,31.09019667,2.354548196,29.8390489,32.42872181,2.549999278,1.739253313
h_0.9,h,0.9,1320,31.339225,2.346371484,30.04471921,32.72855958,2.549998592,1.726864222
h_0.9,h,0.9,1380,31.59672424,2.338255236,30.25864444,33.0248764,2.549997393,1.715100656
h_0.9,h,0.9,1440,31.85669928,2.330196408,30.48016349,33.31252319,2.549995385,1.703810551
h_0.9,h,0.9,1500,32.11481325,2.322192423,30.70916136,33.57634468,2.549992157,1.692919956
h_0.9,h,0.9,1560,32.3749734,2.314241791,30.94516036,33.85995115,2.549987147,1.682458835
h_0.9,h,0.9,1620,32.63704606,2.306342253,31.18697762,34.12951844,2.549979613,1.672401629
h_0.9,h,0.9,1680,32.90002959,2.298492102,31.43333908,34.4078944,2.549968601,1.662712008
h_0.9,h,0.9,1740,33.17130375,2.290689385,31.68347814,34.71427243,2.549952915,1.653470769
h_0.9,h,0.9,1800,33.44887714,2.282932104,31.93678066,35.01774485,2.549931087,1.644630039
h_0.9,h,0.9,1860,33.7299745,2.275218423,32.19338084,35.32393687,2.549901348,1.636129251
h_0.9,h,0.9,1920,34.00768858,2.267547179,32.45392359,35.59405042,2.549861607,1.627874407
h_0.9,h,0.9,1980,34.28171277,2.259917519,32.71867403,35.86826578,2.549809426,1.619840066
h_0.9,h,0.9,2040,34.55804264,2.252327488,32.98702887,36.15203406,2.549742007,1.612081865
h_0.9,h,0.9,2100,34.832939,2.244775701,33.25766104,36.42092264,2.549656186,1.604547727
h_0.9,h,0.9,2160,35.10524737,2.237261567,33.52975856,36.687695,2.549548428,1.597218216
h_0.9,h,0.9,2220,35.38050094,2.229784307,33.80284638,36.97371403,2.549414833,1.590152813
h_0.9,h,0.9,2280,35.65563904,2.222342495,34.07633137,37.24317757,2.54925115,1.583294747
h_0.9,h,0.9,2340,35.93212505,2.214934214,34.35004669,37.53126907,2.549052788,1.576635492
h_0.9,h,0.9,2400,36.20878921,2.20755852,34.624128,37.80226849,2.54881484,1.570175843
h_0.9,h,0.9,2460,36.48577352,2.200215287,34.89863205,38.08750197,2.548532103,1.563906835
h_0.9,h,0.9,2520,36.76292087,2.192903385,35.17367944,38.35976463,2.548199107,1.557815501
h_0.9,h,0.9,2580,37.0329204,2.185622426,35.44920688,38.60563581,2.547810147,1.551816478
h_0.9,h,0.9,2640,37.30309046,2.178371716,35.7251579,38.87969697,2.547359321,1.545975543
h_0.9,h,0.9,2700,37.57527295,2.171149674,36.00083434,39.14768332,2.546840568,1.54030329
h_0.9,h,0.9,2760,37.84019393,2.163956171,36.27560181,39.38520695,2.546247733,1.534707448
h_0.9,h,0.9,2820,38.0981991,2.156791345,36.549577,39.61824687,2.545574595,1.529181429
h_0.9,h,0.9,2880,38.35733514,2.149653954,36.82236977,39.87485669,2.54481491,1.523793977
h_0.9,h,0.9,2940,38.61163147,2.142543886,37.09299592,40.0974288,2.54396248,1.518502709
h_0.9,h,0.9,3000,38.85909698,2.135460506,37.36109027,40.32207363,2.543011214,1.5132481
h_0.9,h,0.9,3060,39.10279644,2.128403637,37.6265879,40.53910051,2.541955153,1.508094161
h_0.9,h,0.9,3120,39.35037439,2.12137261,37.88890488,40.79744009,2.540788524,1.503079574
h_0.9,h,0.9,3180,39.60024066,2.114366495,38.14768156,41.03881505,2.5395058,1.498216848
h_0.9,h,0.9,3240,39.84536623,2.10738565,38.40341108,41.26966078,2.538101713,1.493414791
h_0.9,h,0.9,3300,40.08798659,2.10042909,38.65722407,41.49902411,2.536571224,1.488688879
h_0.9,h,0.9,3360,40.32411006,2.093496254,38.90944968,41.70452,2.534909532,1.483992185
h_0.9,h,0.9,3420,40.55500166,2.086586909,39.15989895,41.91444134,2.53311214,1.47933775
h_0.9,h,0.9,3480,40.77900988,2.079700808,39.40802551,42.09991683,2.531174911,1.47470584
h_0.9,h,0.9,3540,40.99567753,2.072838084,39.65307003,42.28536212,2.529094122,1.470094658
h_0.9,h,0.9,3600,41.21525223,2.06599787,39.89433566,42.5042188,2.526866501,1.465583417
h_0.9,h,0.9,3660,41.43407217,2.059179902,40.13110748,42.70333279,2.524489271,1.461159734
h_0.9,h,0.9,3720,41.64800129,2.052384557,40.36366838,42.89915021,2.521960122,1.45677062
h_0.9,h,0.9,3780,41.8612182,2.045611479,40.59289966,43.10179423,2.519277098,1.452457248
h_0.9,h,0.9,3840,42.07077443,2.038859942,40.81908717,43.28912596,2.5164386,1.448174344
h_0.9,h,0.9,3900,42.27418525,2.032129429,41.04242651,43.46630052,2.513443407,1.443903042
h_0.9,h,0.9,3960,42.47319498,2.025420477,41.26301158,43.64177673,2.510290671,1.439666822
h_0.9,h,0.9,4020,42.66575767,2.018732612,41.48048513,43.80035764,2.506979946,1.435429647
h_0.9,h,0.9,4080,42.84944487,2.012065502,41.69440415,43.94383496,2.503511237,1.431173465
h_0.9,h,0.9,4140,43.0321281,2.00541984,41.90428138,44.11452438,2.499884993,1.42697829
h_0.9,h,0.9,4200,43.21285515,1.998795299,42.10939856,44.26920514,2.496102147,1.422824634
h_0.9,h,0.9,4260,43.38997247,1.992191231,42.30961052,44.4300836,2.492164102,1.418690602
h_0.9,h,0.9,4320,43.57040608,1.985607561,42.505442,44.61242594,2.488072572,1.414644711
h_0.9,h,0.9,4380,43.74385918,1.979044172,42.69729404,44.7474554,2.483829533,1.410593307
h_0.9,h,0.9,4440,43.90554541,1.972501094,42.88596676,44.87007009,2.479437153,1.406488726
h_0.9,h,0.9,4500,44.06531462,1.965978412,43.07172957,45.01199921,2.474897738,1.402417374
h_0.9,h,0.9,4560,44.22427604,1.959476249,43.25355206,45.1529176,2.470213932,1.398393202
h_0.9,h,0.9,4620,44.3840406,1.952993879,43.43084956,45.30957443,2.465388818,1.394411634
h_0.9,h,0.9,4680,44.54233367,1.946531461,43.603991,45.45120057,2.460425722,1.390476835
h_0.9,h,0.9,4740,44.69818914,1.940089226,43.77375502,45.59783704,2.455328048,1.386562436
h_0.9,h,0.9,4800,44.85102788,1.933665831,43.94086687,45.73085157,2.450099183,1.382651526
h_0.9,h,0.9,4860,44.99592646,1.927261231,44.10559277,45.84340195,2.444742547,1.378712821
h_0.9,h,0.9,4920,45.13977543,1.920876155,44.26793326,45.98038503,2.439261637,1.37480954
h_0.9,h,0.9,4980,45.27675814,1.914510915,44.42732241,46.07505335,2.433660121,1.370895936
h_0.9,h,0.9,5040,45.4025821,1.908165334,44.58338822,46.16232072,2.427941897,1.366920156
h_0.9,h,0.9,5100,45.52564034,1.901839311,44.73582315,46.2619599,2.422110999,1.362957462
h_0.9,h,0.9,5160,45.65427927,1.895532542,44.88356308,46.39955573,2.416171734,1.359066264
h_0.9,h,0.9,5220,45.78272141,1.889244623,45.02619139,46.51092739,2.410128705,1.355209996
h_0.9,h,0.9,5280,45.90139972,1.882975519,45.16473618,46.59624588,2.403986497,1.351301176
h_0.9,h,0.9,5340,46.01841425,1.87672576,45.30048266,46.7046478,2.397749357,1.347419308
h_0.9,h,0.9,5400,46.13194603,1.870494932,45.433291,46.78992792,2.391421384,1.343528549
h_0.9,h,0.9,5460,46.24552781,1.864283169,45.56279195,46.90553675,2.385006789,1.339676054
h_0.9,h,0.9,5520,46.35867159,1.858090929,45.68902517,47.00067529,2.378509798,1.335852692
h_0.9,h,0.9,5580,46.46527096,1.85191692,45.81225081,47.08547901,2.371934592,1.331986658
h_0.9,h,0.9,5640,46.56765751,1.845761615,45.93303302,47.16599502,2.365285169,1.328125247
h_0.9,h,0.9,5700,46.67064051,1.839625129,46.05118861,47.26597444,2.358565428,1.324282654
h_0.9,h,0.9,5760,46.77096884,1.833507517,46.16632506,47.34466172,2.351779325,1.320458218
h_0.9,h,0.9,5820,46.86255457,1.827408697,46.2785656,47.40401797,2.344930813,1.31657706
h_0.9,h,0.9,5880,46.94977124,1.821329161,46.38816856,47.47023123,2.338023697,1.312702662
h_0.9,h,0.9,5940,47.04548547,1.815268443,46.49456913,47.58909483,2.331061767,1.308893944
h_0.9,h,0.9,6000,47.14603959,1.809226147,46.59725726,47.69121407,2.324048953,1.305160903
h_0.9,h,0.9,6060,47.2397821,1.803202885,46.69727927,47.76608901,2.316989054,1.301395536
h_0.9,h,0.9,6120,47.32334817,1.79719772,46.79638583,47.81279275,2.309885281,1.297567009
h_0.9,h,0.9,6180,47.40897859,1.791211197,46.89473533,47.90753455,2.30274044,1.293775338
h_0.9,h,0.9,6240,47.49715271,1.785243236,46.99112603,47.98573434,2.295557452,1.290022295
h_0.9,h,0.9,6300,47.57960776,1.779293836,47.08506486,48.0514152,2.288339486,1.286248236
h_0.9,h,0.9,6360,47.65587635,1.773362235,47.17722682,48.10057933,2.281089542,1.282430316
h_0.9,h,0.9,6420,47.72539339,1.767448891,47.26757787,48.14221634,2.273810419,1.278589603
h_0.9,h,0.9,6480,47.78957569,1.761554102,47.35542357,48.17895044,2.266504961,1.274718016
h_0.9,h,0.9,6540,47.86047625,1.755678074,47.43985284,48.26945552,2.259176205,1.270921301
h_0.9,h,0.9,6600,47.93210559,1.749820429,47.52031487,48.32407067,2.251827364,1.26713808
h_0.9,h,0.9,6660,47.99348867,1.743981277,47.59763689,48.35664904,2.244461547,1.263306399
h_0.9,h,0.9,6720,48.05219582,1.738161208,47.673068,48.40209605,2.237081358,1.259469888
h_0.9,h,0.9,6780,48.11400726,1.732359558,47.74620093,48.46617314,2.229689194,1.255664848
h_0.9,h,0.9,6840,48.17183683,1.726576305,47.81646813,48.50031308,2.222287584,1.251848192
h_0.9,h,0.9,6900,48.23210431,1.720811915,47.88429067,48.57578865,2.214878999,1.24806644
h_0.9,h,0.9,6960,48.29632105,1.71506602,47.95005346,48.63900013,2.207465659,1.244325393
h_0.9,h,0.9,7020,48.35640992,1.709337992,48.01419805,48.68968113,2.200049621,1.240561142
h_0.9,h,0.9,7080,48.41058492,1.703628044,48.07772489,48.72089352,2.192632589,1.236772171
h_0.9,h,0.9,7140,48.46269176,1.697936978,48.14071488,48.76666127,2.185216005,1.232988405
h_0.9,h,0.9,7200,48.51493002,1.692263631,48.20243765,48.81003482,2.177801369,1.229198311
h_0.9,h,0.9,7260,48.56586938,1.68660771,48.26228998,48.85472346,2.170390365,1.225412617
h_0.9,h,0.9,7320,48.60895944,1.680970103,48.3203331,48.86307255,2.162984682,1.221589493
h_0.9,h,0.9,7380,48.64930252,1.67535168,48.37666206,48.89817382,2.155585907,1.217771874
h_0.9,h,0.9,7440,48.68780361,1.669752054,48.43072073,48.9136901,2.148195621,1.213946396
h_0.9,h,0.9,7500,48.72703722,1.664171102,48.48189636,48.95893902,2.14081558,1.210141927
h_0.9,h,0.9,7560,48.76800673,1.658608738,48.53024923,48.99235797,2.133447546,1.206356738
h_0.9,h,0.9,7620,48.80344225,1.653064216,48.57619005,49.01006218,2.126093157,1.202536673
h_0.9,h,0.9,7680,48.83556778,1.647538448,48.62050382,49.02871363,2.118753765,1.198718387
h_0.9,h,0.9,7740,48.87265462,1.642031544,48.66313279,49.08026682,2.11143054,1.194938642
h_0.9,h,0.9,7800,48.90835982,1.63654212,48.70374057,49.09971732,2.1041247,1.191147862
