time_s,time_h,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg
29820,8.28333333,49.99591667,323.14591667,0.0499904167
29880,8.30000000,49.99591667,323.14591667,0.0499904167
29940,8.31666667,49.99591667,323.14591667,0.0499904167
30000,8.33333333,49.99591667,323.14591667,0.0499904167
30060,8.35000000,49.99591667,323.14591667,0.0499904167
30120,8.36666667,49.99591667,323.14591667,0.0499904167
30180,8.38333333,49.99591667,323.14591667,0.0499904167
30240,8.40000000,49.99591667,323.14591667,0.0499904167
30300,8.41666667,49.99591667,323.14591667,0.0499904167
30360,8.43333333,49.99591667,323.14591667,0.0499904167
30420,8.45000000,49.99591667,323.14591667,0.0499904167
30480,8.46666667,49.99591667,323.14591667,0.0499904167
30540,8.48333333,49.99591667,323.14591667,0.0499904167
30600,8.50000000,49.99591667,323.14591667,0.0499904167
30660,8.51666667,49.99591667,323.14591667,0.0499904167
30720,8.53333333,49.99591667,323.14591667,0.0499904167
30780,8.55000000,49.99591667,323.14591667,0.0499904167
30840,8.56666667,49.99591667,323.14591667,0.0499904167
30900,8.58333333,49.99591667,323.14591667,0.0499904167
30960,8.60000000,49.99591667,323.14591667,0.0499904167
31020,8.61666667,49.99591667,323.14591667,0.0499904167
31080,8.63333333,49.99591667,323.14591667,0.0499904167
31140,8.65000000,49.99591667,323.14591667,0.0499904167
31200,8.66666667,49.99591667,323.14591667,0.0499904167
31260,8.68333333,49.99591667,323.14591667,0.0499904167
31320,8.70000000,49.99591667,323.14591667,0.0499904167
31380,8.71666667,49.99591667,323.14591667,0.0499904167
31440,8.73333333,49.99591667,323.14591667,0.0499904167
31500,8.75000000,49.99591667,323.14591667,0.0499904167
31560,8.76666667,49.99591667,323.14591667,0.0499904167
31620,8.78333333,49.99591667,323.14591667,0.0499904167
31680,8.80000000,49.99591667,323.14591667,0.0499904167
31740,8.81666667,49.99591667,323.14591667,0.0499904167
31800,8.83333333,49.99591667,323.14591667,0.0499904167
31860,8.85000000,49.99591667,323.14591667,0.0499904167
31920,8.86666667,49.99591667,323.14591667,0.0499904167
31980,8.88333333,49.99591667,323.14591667,0.0499904167
32040,8.90000000,49.99591667,323.14591667,0.0499904167
32100,8.91666667,49.99591667,323.14591667,0.0499904167
32160,8.93333333,49.99591667,323.14591667,0.0499904167
32220,8.95000000,49.99591667,323.14591667,0.0499904167
32280,8.96666667,49.99591667,323.14591667,0.0499904167
32340,8.98333333,49.99591667,323.14591667,0.0499904167
32400,9.00000000,49.99591667,323.14591667,0.0499904167
32460,9.01666667,49.99591667,323.14591667,0.0499904167
32520,9.03333333,49.99591667,323.14591667,0.0499904167
32580,9.05000000,49.99591667,323.14591667,0.0499904167
32640,9.06666667,49.99591667,323.14591667,0.0499904167
32700,9.08333333,49.99591667,323.14591667,0.0499904167
32760,9.10000000,49.99591667,323.14591667,0.0499904167
32820,9.11666667,49.99591667,323.14591667,0.0499904167
32880,9.13333333,49.99591667,323.14591667,0.0499904167
32940,9.15000000,49.99591667,323.14591667,0.0499904167
33000,9.16666667,49.99591667,323.14591667,0.0499904167
33060,9.18333333,49.99591667,323.14591667,0.0499904167
33120,9.20000000,49.99591667,323.14591667,0.0499904167
33180,9.21666667,49.99591667,323.14591667,0.0499904167
33240,9.23333333,49.99591667,323.14591667,0.0499904167
33300,9.25000000,49.99591667,323.14591667,0.0499904167
33360,9.26666667,49.99591667,323.14591667,0.0499904167
33420,9.28333333,49.99591667,323.14591667,0.0499904167
33480,9.30000000,49.99591667,323.14591667,0.0499904167
33540,9.31666667,49.99591667,323.14591667,0.0499904167
33600,9.33333333,49.99591667,323.14591667,0.0499904167
33660,9.35000000,49.99591667,323.14591667,0.0499904167
33720,9.36666667,49.99591667,323.14591667,0.0499904167
33780,9.38333333,49.99591667,323.14591667,0.0499904167
33840,9.40000000,49.99591667,323.14591667,0.0499904167
33900,9.41666667,49.99591667,323.14591667,0.0499904167
33960,9.43333333,49.99591667,323.14591667,0.0499904167
34020,9.45000000,49.99591667,323.14591667,0.0499904167
34080,9.46666667,49.99591667,323.14591667,0.0499904167
34140,9.48333333,49.99591667,323.14591667,0.0499904167
34200,9.50000000,49.99591667,323.14591667,0.0499904167
34260,9.51666667,49.99591667,323.14591667,0.0499904167
34320,9.53333333,49.99591667,323.14591667,0.0499904167
34380,9.55000000,49.99591667,323.14591667,0.0499904167
34440,9.56666667,49.99591667,323.14591667,0.0499904167
34500,9.58333333,49.99591667,323.14591667,0.0499904167
34560,9.60000000,49.99591667,323.14591667,0.0499904167
34620,9.61666667,49.99591667,323.14591667,0.0499904167
34680,9.63333333,49.99591667,323.14591667,0.0499904167
34740,9.65000000,49.99591667,323.14591667,0.0499904167
34800,9.66666667,49.99591667,323.14591667,0.0499904167
34860,9.68333333,49.99591667,323.14591667,0.0499904167
34920,9.70000000,49.99591667,323.14591667,0.0499904167
34980,9.71666667,49.99591667,323.14591667,0.0499904167
35040,9.73333333,49.99591667,323.14591667,0.0499904167
35100,9.75000000,49.99591667,323.14591667,0.0499904167
35160,9.76666667,49.99591667,323.14591667,0.0499904167
35220,9.78333333,49.99591667,323.14591667,0.0499904167
35280,9.80000000,49.99591667,323.14591667,0.0499904167
35340,9.81666667,49.99591667,323.14591667,0.0499904167
35400,9.83333333,49.99591667,323.14591667,0.0499904167
35460,9.85000000,49.99591667,323.14591667,0.0499904167
35520,9.86666667,49.99591667,323.14591667,0.0499904167
35580,9.88333333,49.99591667,323.14591667,0.0499904167
35640,9.90000000,49.99591667,323.14591667,0.0499904167
35700,9.91666667,49.99591667,323.14591667,0.0499904167
35760,9.93333333,49.99591667,323.14591667,0.0499904167
35820,9.95000000,49.99591667,323.14591667,0.0499904167
35880,9.96666667,49.99591667,323.14591667,0.0499904167
35940,9.98333333,49.99591667,323.14591667,0.0499904167
36000,10.00000000,49.99591667,323.14591667,0.0499904167
36060,10.01666667,49.99591667,323.14591667,0.0499904167
36120,10.03333333,49.99591667,323.14591667,0.0499904167
36180,10.05000000,49.99591667,323.14591667,0.0499904167
36240,10.06666667,49.99591667,323.14591667,0.0499904167
36300,10.08333333,49.99591667,323.14591667,0.0499904167
36360,10.10000000,49.99591667,323.14591667,0.0499904167
36420,10.11666667,49.99591667,323.14591667,0.0499904167
36480,10.13333333,49.99591667,323.14591667,0.0499904167
36540,10.15000000,49.99591667,323.14591667,0.0499904167
36600,10.16666667,49.99591667,323.14591667,0.0499904167
36660,10.18333333,49.99591667,323.14591667,0.0499904167
36720,10.20000000,49.99591667,323.14591667,0.0499904167
36780,10.21666667,49.99591667,323.14591667,0.0499904167
36840,10.23333333,49.99591667,323.14591667,0.0499904167
36900,10.25000000,49.99591667,323.14591667,0.0499904167
36960,10.26666667,49.99591667,323.14591667,0.0499904167
37020,10.28333333,49.99591667,323.14591667,0.0499904167
37080,10.30000000,49.99591667,323.14591667,0.0499904167
37140,10.31666667,49.99591667,323.14591667,0.0499904167
37200,10.33333333,49.99591667,323.14591667,0.0499904167
37260,10.35000000,49.99591667,323.14591667,0.0499904167
37320,10.36666667,49.99591667,323.14591667,0.0499904167
37380,10.38333333,49.99591667,323.14591667,0.0499904167
37440,10.40000000,49.99591667,323.14591667,0.0499904167
37500,10.41666667,49.99591667,323.14591667,0.0499904167
37560,10.43333333,49.99591667,323.14591667,0.0499904167
37620,10.45000000,49.99591667,323.14591667,0.0499904167
37680,10.46666667,49.99591667,323.14591667,0.0499904167
37740,10.48333333,49.99591667,323.14591667,0.0499904167
37800,10.50000000,49.99591667,323.14591667,0.0499904167
37860,10.51666667,49.99591667,323.14591667,0.0499904167
37920,10.53333333,49.99591667,323.14591667,0.0499904167
37980,10.55000000,49.99591667,323.14591667,0.0499904167
38040,10.56666667,49.99591667,323.14591667,0.0499904167
38100,10.58333333,49.99591667,323.14591667,0.0499904167
38160,10.60000000,49.99591667,323.14591667,0.0499904167
38220,10.61666667,49.99591667,323.14591667,0.0499904167
38280,10.63333333,49.99591667,323.14591667,0.0499904167
38340,10.65000000,49.99591667,323.14591667,0.0499904167
38400,10.66666667,49.99591667,323.14591667,0.0499904167
38460,10.68333333,49.99591667,323.14591667,0.0499904167
38520,10.70000000,49.99591667,323.14591667,0.0499904167
38580,10.71666667,49.99591667,323.14591667,0.0499904167
38640,10.73333333,49.99591667,323.14591667,0.0499904167
38700,10.75000000,49.99591667,323.14591667,0.0499904167
38760,10.76666667,49.99591667,323.14591667,0.0499904167
38820,10.78333333,49.99591667,323.14591667,0.0499904167
38880,10.80000000,49.99591667,323.14591667,0.0499904167
38940,10.81666667,49.99591667,323.14591667,0.0499904167
39000,10.83333333,49.99591667,323.14591667,0.0499904167
39060,10.85000000,49.99591667,323.14591667,0.0499904167
39120,10.86666667,49.99591667,323.14591667,0.0499904167
39180,10.88333333,49.99591667,323.14591667,0.0499904167
39240,10.90000000,49.99591667,323.14591667,0.0499904167
39300,10.91666667,49.99591667,323.14591667,0.0499904167
39360,10.93333333,49.99591667,323.14591667,0.0499904167
39420,10.95000000,49.99591667,323.14591667,0.0499904167
39480,10.96666667,49.99591667,323.14591667,0.0499904167
39540,10.98333333,49.99591667,323.14591667,0.0499904167
39600,11.00000000,49.99591667,323.14591667,0.0499904167
39660,11.01666667,49.99591667,323.14591667,0.0499904167
39720,11.03333333,49.99591667,323.14591667,0.0499904167
39780,11.05000000,49.99591667,323.14591667,0.0499904167
39840,11.06666667,49.99591667,323.14591667,0.0499904167
39900,11.08333333,49.99591667,323.14591667,0.0499904167
39960,11.10000000,49.99591667,323.14591667,0.0499904167
40020,11.11666667,49.99591667,323.14591667,0.0499904167
40080,11.13333333,49.99591667,323.14591667,0.0499904167
40140,11.15000000,49.99591667,323.14591667,0.0499904167
40200,11.16666667,49.99591667,323.14591667,0.0499904167
40260,11.18333333,49.99591667,323.14591667,0.0499904167
40320,11.20000000,49.99591667,323.14591667,0.0499904167
40380,11.21666667,49.99591667,323.14591667,0.0499904167
40440,11.23333333,49.99591667,323.14591667,0.0499904167
40500,11.25000000,49.99591667,323.14591667,0.0499904167
40560,11.26666667,49.99591667,323.14591667,0.0499904167
40620,11.28333333,49.99591667,323.14591667,0.0499904167
40680,11.30000000,49.99591667,323.14591667,0.0499904167
40740,11.31666667,49.99591667,323.14591667,0.0499904167
40800,11.33333333,49.99591667,323.14591667,0.0499904167
40860,11.35000000,49.99591667,323.14591667,0.0499904167
40920,11.36666667,49.99591667,323.14591667,0.0499904167
40980,11.38333333,49.99591667,323.14591667,0.0499904167
41040,11.40000000,49.99591667,323.14591667,0.0499904167
41100,11.41666667,49.99591667,323.14591667,0.0499904167
41160,11.43333333,49.99591667,323.14591667,0.0499904167
41220,11.45000000,49.99591667,323.14591667,0.0499904167
41280,11.46666667,49.99591667,323.14591667,0.0499904167
41340,11.48333333,49.99591667,323.14591667,0.0499904167
41400,11.50000000,49.99591667,323.14591667,0.0499904167
41460,11.51666667,49.99591667,323.14591667,0.0499904167
41520,11.53333333,49.99591667,323.14591667,0.0499904167
41580,11.55000000,49.99591667,323.14591667,0.0499904167
41640,11.56666667,49.99591667,323.14591667,0.0499904167
41700,11.58333333,49.99591667,323.14591667,0.0499904167
41760,11.60000000,49.99591667,323.14591667,0.0499904167
41820,11.61666667,49.99591667,323.14591667,0.0499904167
41880,11.63333333,49.99591667,323.14591667,0.0499904167
41940,11.65000000,49.99591667,323.14591667,0.0499904167
42000,11.66666667,49.99591667,323.14591667,0.0499904167
42060,11.68333333,49.99591667,323.14591667,0.0499904167
42120,11.70000000,49.99591667,323.14591667,0.0499904167
42180,11.71666667,49.99591667,323.14591667,0.0499904167
42240,11.73333333,49.99591667,323.14591667,0.0499904167
42300,11.75000000,49.99591667,323.14591667,0.0499904167
42360,11.76666667,49.99591667,323.14591667,0.0499904167
42420,11.78333333,49.99591667,323.14591667,0.0499904167
42480,11.80000000,49.99591667,323.14591667,0.0499904167
42540,11.81666667,49.99591667,323.14591667,0.0499904167
42600,11.83333333,49.99591667,323.14591667,0.0499904167
42660,11.85000000,49.99591667,323.14591667,0.0499904167
42720,11.86666667,49.99591667,323.14591667,0.0499904167
42780,11.88333333,49.99591667,323.14591667,0.0499904167
42840,11.90000000,49.99591667,323.14591667,0.0499904167
42900,11.91666667,49.99591667,323.14591667,0.0499904167
42960,11.93333333,49.99591667,323.14591667,0.0499904167
43020,11.95000000,49.99591667,323.14591667,0.0499904167
43080,11.96666667,49.99591667,323.14591667,0.0499904167
43140,11.98333333,49.99591667,323.14591667,0.0499904167
43200,12.00000000,49.99591667,323.14591667,0.0499904167
43260,12.01666667,49.99591667,323.14591667,0.0499904167
43320,12.03333333,49.99591667,323.14591667,0.0499904167
43380,12.05000000,49.99591667,323.14591667,0.0499904167
43440,12.06666667,49.99591667,323.14591667,0.0499904167
43500,12.08333333,49.99591667,323.14591667,0.0499904167
43560,12.10000000,49.99591667,323.14591667,0.0499904167
43620,12.11666667,49.99591667,323.14591667,0.0499904167
43680,12.13333333,49.99591667,323.14591667,0.0499904167
43740,12.15000000,49.99591667,323.14591667,0.0499904167
43800,12.16666667,49.99591667,323.14591667,0.0499904167
43860,12.18333333,49.99591667,323.14591667,0.0499904167
43920,12.20000000,49.99591667,323.14591667,0.0499904167
43980,12.21666667,49.99591667,323.14591667,0.0499904167
44040,12.23333333,49.99591667,323.14591667,0.0499904167
44100,12.25000000,49.99591667,323.14591667,0.0499904167
44160,12.26666667,49.99591667,323.14591667,0.0499904167
44220,12.28333333,49.99591667,323.14591667,0.0499904167
44280,12.30000000,49.99591667,323.14591667,0.0499904167
44340,12.31666667,49.99591667,323.14591667,0.0499904167
44400,12.33333333,49.99591667,323.14591667,0.0499904167
44460,12.35000000,49.99591667,323.14591667,0.0499904167
44520,12.36666667,49.99591667,323.14591667,0.0499904167
44580,12.38333333,49.99591667,323.14591667,0.0499904167
44640,12.40000000,49.99591667,323.14591667,0.0499904167
44700,12.41666667,49.99591667,323.14591667,0.0499904167
44760,12.43333333,49.99591667,323.14591667,0.0499904167
44820,12.45000000,49.99591667,323.14591667,0.0499904167
44880,12.46666667,49.99591667,323.14591667,0.0499904167
44940,12.48333333,49.99591667,323.14591667,0.0499904167
45000,12.50000000,49.99591667,323.14591667,0.0499904167
45060,12.51666667,49.99591667,323.14591667,0.0499904167
45120,12.53333333,49.99591667,323.14591667,0.0499904167
45180,12.55000000,49.99591667,323.14591667,0.0499904167
45240,12.56666667,49.99591667,323.14591667,0.0499904167
45300,12.58333333,49.99591667,323.14591667,0.0499904167
45360,12.60000000,49.99591667,323.14591667,0.0499904167
45420,12.61666667,49.99591667,323.14591667,0.0499904167
45480,12.63333333,49.99591667,323.14591667,0.0499904167
45540,12.65000000,49.99591667,323.14591667,0.0499904167
45600,12.66666667,49.99591667,323.14591667,0.0499904167
45660,12.68333333,49.99591667,323.14591667,0.0499904167
45720,12.70000000,49.99591667,323.14591667,0.0499904167
45780,12.71666667,49.99591667,323.14591667,0.0499904167
45840,12.73333333,49.99591667,323.14591667,0.0499904167
45900,12.75000000,49.99591667,323.14591667,0.0499904167
45960,12.76666667,49.99591667,323.14591667,0.0499904167
46020,12.78333333,49.99591667,323.14591667,0.0499904167
46080,12.80000000,49.99591667,323.14591667,0.0499904167
46140,12.81666667,49.99591667,323.14591667,0.0499904167
46200,12.83333333,49.99591667,323.14591667,0.0499904167
46260,12.85000000,49.99591667,323.14591667,0.0499904167
46320,12.86666667,49.99591667,323.14591667,0.0499904167
46380,12.88333333,49.99591667,323.14591667,0.0499904167
46440,12.90000000,49.99591667,323.14591667,0.0499904167
46500,12.91666667,49.99591667,323.14591667,0.0499904167
46560,12.93333333,49.99591667,323.14591667,0.0499904167
46620,12.95000000,49.99591667,323.14591667,0.0499904167
46680,12.96666667,49.99591667,323.14591667,0.0499904167
46740,12.98333333,49.99591667,323.14591667,0.0499904167
46800,13.00000000,49.99591667,323.14591667,0.0499904167
46860,13.01666667,49.99591667,323.14591667,0.0499904167
46920,13.03333333,49.99591667,323.14591667,0.0499904167
46980,13.05000000,49.99591667,323.14591667,0.0499904167
47040,13.06666667,49.99591667,323.14591667,0.0499904167
47100,13.08333333,49.99591667,323.14591667,0.0499904167
47160,13.10000000,49.99591667,323.14591667,0.0499904167
47220,13.11666667,49.99591667,323.14591667,0.0499904167
47280,13.13333333,49.99591667,323.14591667,0.0499904167
47340,13.15000000,49.99591667,323.14591667,0.0499904167
47400,13.16666667,49.99591667,323.14591667,0.0499904167
47460,13.18333333,49.99591667,323.14591667,0.0499904167
47520,13.20000000,49.99591667,323.14591667,0.0499904167
47580,13.21666667,49.99591667,323.14591667,0.0499904167
47640,13.23333333,49.99591667,323.14591667,0.0499904167
47700,13.25000000,49.99591667,323.14591667,0.0499904167
47760,13.26666667,49.99591667,323.14591667,0.0499904167
47820,13.28333333,49.99591667,323.14591667,0.0499904167
47880,13.30000000,49.99591667,323.14591667,0.0499904167
47940,13.31666667,49.99591667,323.14591667,0.0499904167
48000,13.33333333,49.99591667,323.14591667,0.0499904167
48060,13.35000000,49.99591667,323.14591667,0.0499904167
48120,13.36666667,49.99591667,323.14591667,0.0499904167
48180,13.38333333,49.99591667,323.14591667,0.0499904167
48240,13.40000000,49.99591667,323.14591667,0.0499904167
48300,13.41666667,49.99591667,323.14591667,0.0499904167
48360,13.43333333,49.99591667,323.14591667,0.0499904167
48420,13.45000000,49.99591667,323.14591667,0.0499904167
48480,13.46666667,49.99591667,323.14591667,0.0499904167
48540,13.48333333,49.99591667,323.14591667,0.0499904167
48600,13.50000000,49.99591667,323.14591667,0.0499904167
48660,13.51666667,49.99591667,323.14591667,0.0499904167
48720,13.53333333,49.99591667,323.14591667,0.0499904167
48780,13.55000000,49.99591667,323.14591667,0.0499904167
48840,13.56666667,49.99591667,323.14591667,0.0499904167
48900,13.58333333,49.99591667,323.14591667,0.0499904167
48960,13.60000000,49.99591667,323.14591667,0.0499904167
