time_s,radius_cm,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg,surface_temperature_C,surface_temperature_K,surface_moisture_kg_kg,surface_dry_bulk_density_kg_m3,water_mass_flux_kg_m2_s,latent_heat_J_kg,latent_heat_flux_W_m2,convective_heat_flux_W_m2,conductive_heat_flux_W_m2,surface_energy_residual_W_m2
9420,1.580366667,50.08,323.23,0.04998,28.44609742,301.5960974,0.5609555759,519.2242587,0.0002122487317,2433667.21,516.5427788,540.8475645,24.3047858,-5.552692528e-08
9480,1.579133333,50.113,323.263,0.04997,28.51606437,301.6660644,0.559826314,519.5350027,0.0002119105612,2433502.088,515.6847931,539.9233908,24.23859776,-2.05542392e-08
9540,1.5779,50.134,323.284,0.0499,28.57837373,301.7283737,0.5586845514,519.8496443,0.0002115931745,2433355.038,514.8813171,538.8906568,24.0093397,3.954005479e-08
9600,1.576666667,49.804,322.954,0.05021,28.57810437,301.7281044,0.5574304768,520.1957679,0.0002110831564,2433355.674,513.6403962,530.6473908,17.00699467,-6.860159374e-08
9660,1.575433333,50.208,323.358,0.05014,28.6685256,301.8185256,0.5562629826,520.5184969,0.0002107570993,2433142.28,512.802009,538.48686,25.68485097,-2.166143531e-08
9720,1.5742,49.865,323.015,0.04981,28.68240034,301.8324003,0.5550062407,520.866438,0.0002105118131,2433109.535,512.1982998,529.5649915,17.36669169,8.38709866e-08
9780,1.572966667,49.769,322.919,0.05025,28.69010806,301.8401081,0.5536703587,521.236907,0.0002099210166,2433091.345,510.7570085,526.9722984,16.21528992,-3.691735628e-08
9840,1.571733333,50.027,323.177,0.05019,28.76269118,301.9126912,0.5524633501,521.5721849,0.0002095774469,2432920.049,509.8851724,531.6077205,21.7225481,3.079958333e-08
9900,1.5705,49.935,323.085,0.04989,28.80642297,301.956423,0.5512445133,521.9112779,0.0002093300597,2432816.842,509.2616948,528.2144256,18.95273085,-4.550122412e-08
9960,1.569266667,50.165,323.315,0.05017,28.88993773,302.0399377,0.5501572824,522.2142066,0.0002088803696,2432619.747,508.1265119,531.8765568,23.75004498,-6.318339274e-08
10020,1.568033333,50.154,323.304,0.0498,28.95455744,302.1045574,0.5490698632,522.5176133,0.0002087018378,2432467.244,507.6603844,529.9860639,22.32567953,2.242012442e-08
10080,1.5668,49.909,323.059,0.05025,28.96777042,302.1177704,0.5479159338,522.8400434,0.0002081597428,2432436.062,506.3352649,523.5307395,17.19547447,1.071002771e-07
10140,1.565566667,50.226,323.376,0.05008,29.04975083,302.1997508,0.5468124747,523.1488212,0.0002078920069,2432242.588,505.6437928,529.4062292,23.76243636,5.795726565e-08
10200,1.564333333,49.895,323.045,0.05008,29.0606878,302.2106878,0.5456479019,523.4751784,0.0002075339967,2432216.777,504.7676685,520.8578049,16.09013639,5.162320349e-08
10260,1.5631,50.008,323.158,0.0498,29.09952014,302.2495201,0.544381638,523.8305918,0.0002072615937,2432125.132,504.0861311,522.7119965,18.62586552,-7.619962616e-08
10320,1.561866667,49.878,323.028,0.0502,29.12384208,302.2738421,0.5431997271,524.1628554,0.0002067297157,2432067.733,502.780671,518.8539481,16.07327723,-1.765008051e-07
10380,1.560633333,50.218,323.368,0.04976,29.2120505,302.3620505,0.5420749817,524.4795214,0.0002065673008,2431859.561,502.3426654,525.1487376,22.80607233,-8.325963563e-08
10440,1.5594,49.832,322.982,0.04987,29.21472552,302.3647255,0.5408956147,524.8120623,0.0002061569324,2431853.248,501.3434056,515.431862,14.08845635,9.428822523e-08
10500,1.558166667,49.772,322.922,0.04982,29.21776786,302.3677679,0.5395655894,525.1876949,0.0002057666857,2431846.068,500.3929056,513.8558034,13.46289777,4.69183874e-08
10560,1.556933333,49.968,323.118,0.05014,29.2781709,302.4281709,0.5384162188,525.5128292,0.0002052763337,2431703.517,499.1711827,517.2457276,18.07454492,-1.612818323e-08
10620,1.5557,50.246,323.396,0.04985,29.37899597,302.528996,0.5374199512,525.7950471,0.0002050894923,2431465.57,498.6680393,521.6751008,23.00706155,-3.474173127e-08
10680,1.554466667,50.196,323.346,0.05021,29.4462808,302.5962808,0.5365179819,526.0508682,0.0002046581889,2431306.777,497.5868416,518.7429801,21.15613839,8.158122e-08
10740,1.553233333,50.124,323.274,0.05008,29.48595252,302.6359525,0.5355013931,526.3395585,0.0002043971854,2431213.152,496.9331254,515.9511869,19.01806149,6.281538845e-09
10800,1.552,50.195,323.345,0.04977,29.53842983,302.6884298,0.5344238452,526.6459776,0.0002041927985,2431089.306,496.4109287,516.4142543,20.00332554,3.773556045e-08
10860,1.5506,50.197,323.347,0.04975,29.58878172,302.7387817,0.5333861196,526.9414797,0.000203878346,2430970.475,495.6222396,515.2054571,19.58321752,-7.841242677e-08
10920,1.5492,50.009,323.159,0.04978,29.60172193,302.7517219,0.5322789027,527.2572113,0.0002035208207,2430939.936,494.746891,510.1819517,15.43506083,-7.107587408e-08
10980,1.5478,49.908,323.058,0.05005,29.60979055,302.7597905,0.5311301067,527.5852823,0.0002030486271,2430920.894,493.5951502,507.4552364,13.86008615,-1.24697408e-08
11040,1.5464,50.136,323.286,0.05015,29.67484928,302.8248493,0.5300998295,527.8799259,0.0002026847044,2430767.356,492.6793628,511.5287679,18.84940498,9.149079006e-08
11100,1.545,50.081,323.231,0.04987,29.71868133,302.8686813,0.5290646839,528.1763617,0.0002024794437,2430663.912,492.1594768,509.0579669,16.89849003,-5.724984931e-09
11160,1.5436,49.937,323.087,0.05017,29.73347568,302.8834757,0.5279904008,528.48443,0.0002020165137,2430628.997,491.0271963,505.0881081,14.06091178,8.209792668e-08
11220,1.5422,49.797,322.947,0.04978,29.73039474,302.8803947,0.5267545619,528.8393634,0.0002017943389,2430636.268,490.488639,501.6651316,11.17649251,8.180182931e-08
11280,1.5408,50.123,323.273,0.05015,29.80693573,302.9569357,0.5257302746,529.1339748,0.0002013165448,2430455.632,489.2909302,507.9016068,18.61067669,-1.961586804e-08
11340,1.5394,49.881,323.031,0.05021,29.82567608,302.9756761,0.5247200878,529.4249183,0.0002009739716,2430411.404,488.4494325,501.383098,12.93366549,-5.184233487e-09
11400,1.538,50.218,323.368,0.05014,29.90750498,303.057505,0.5237553518,529.7031316,0.000200700428,2430218.288,487.7458506,507.7623755,20.01652491,-6.770039818e-08
11460,1.5366,49.87,323.02,0.0501,29.91099379,303.0609938,0.522725696,530.0004556,0.0002003934674,2430210.055,486.9982193,498.9751552,11.97693595,-1.729466703e-08
11520,1.5352,49.811,322.961,0.05017,29.91343893,303.0634389,0.5215691798,530.3348917,0.0001999995464,2430204.284,486.0397544,497.4390267,11.39927218,1.261466309e-07
11580,1.5338,50.166,323.316,0.04977,29.99562008,303.1456201,0.5205284008,530.6362944,0.0001998411947,2430010.337,485.6161687,504.2594979,18.64332928,-4.454568625e-08
11640,1.5324,49.827,322.977,0.04985,29.99907596,303.149076,0.5194718066,530.9426994,0.0001994738157,2430002.181,484.7218072,495.6981009,10.97629352,1.686262294e-07
11700,1.531,49.84,322.99,0.04981,30.01284605,303.1628461,0.5183204823,531.2770609,0.0001991270977,2429969.683,483.8728104,495.6788487,11.80603828,1.142922201e-08
11760,1.5296,50.05,323.2,0.05,30.07881699,303.228817,0.5173412764,531.5618361,0.0001987366296,2429813.992,482.8930432,499.2795752,16.38653195,5.12978886e-08
11820,1.5282,50.187,323.337,0.05012,30.15765197,303.307652,0.5165085348,531.8043055,0.0001984219447,2429627.941,482.0915009,500.7337007,18.64219964,1.007886681e-07
11880,1.5268,49.848,322.998,0.05007,30.15393884,303.3039388,0.5155159536,532.0936635,0.0001981286741,2429636.704,481.3806987,492.3515291,10.97083042,-7.241681033e-08
11940,1.5254,49.905,323.055,0.05018,30.1753235,303.3253235,0.5144584066,532.4023777,0.0001977463421,2429586.237,480.441791,493.2419125,12.80012152,-2.100495067e-08
12000,1.524,50.139,323.289,0.04983,30.24694542,303.3969454,0.5134914506,532.6850246,0.000197588409,2429417.209,480.024681,497.3013645,17.27668346,2.144184919e-08
12060,1.5226,50.236,323.386,0.05012,30.32293709,303.4729371,0.5126911817,532.9192211,0.0001972104591,2429237.868,479.0711153,497.8265727,18.75545749,-5.962323257e-08
12120,1.5212,50,323.15,0.04985,30.33480046,303.4848005,0.5117406474,533.1977146,0.0001970232301,2429209.871,478.6107753,491.6299884,13.019213,1.108293759e-07
12180,1.5198,49.822,322.972,0.04989,30.32303422,303.4730342,0.510640002,533.5206264,0.0001966557038,2429237.639,477.7234375,487.4741445,9.750706829,1.116787303e-07
12240,1.5184,49.757,322.907,0.0501,30.32298659,303.4729866,0.5095371409,533.8446606,0.0001962144517,2429237.752,476.6515534,485.8503352,9.198781789,5.766628419e-08
12300,1.517,49.865,323.015,0.05024,30.35906117,303.5090612,0.5085221725,534.1432895,0.0001958306777,2429152.616,475.702603,487.6484707,11.94586767,-2.895797024e-08
12360,1.5156,49.816,322.966,0.05006,30.38352342,303.5335234,0.507495973,534.4456317,0.000195579726,2429094.885,475.0817121,485.8119145,10.73020228,1.415632482e-07
12420,1.5142,50.089,323.239,0.04978,30.45697458,303.6069746,0.5065361572,534.7287885,0.0001953925333,2428921.54,474.5931328,490.8006354,16.20750263,-6.464091484e-08
12480,1.5128,49.811,322.961,0.05006,30.46546325,303.6154633,0.5055950954,535.0067631,0.0001949714855,2428901.507,473.566535,483.6384186,10.07188356,1.194427455e-07
12540,1.5114,50.003,323.153,0.04977,30.51299676,303.6629968,0.5046040875,535.299867,0.0001947781012,2428789.328,473.0749735,487.2500811,14.17510762,-5.531768466e-08
12600,1.51,50.097,323.247,0.05019,30.5782511,303.7282511,0.5038008254,535.5377259,0.0001943405679,2428635.327,471.9823688,487.9687226,15.98635365,1.155319751e-07
12660,1.5089,50.041,323.191,0.0501,30.6172472,303.7672472,0.502949536,535.7900841,0.0001941058328,2428543.297,471.394419,485.5938199,14.19940075,1.349825425e-07
12720,1.5078,49.85,323,0.04984,30.61600487,303.7660049,0.5019182036,536.0961978,0.0001938859248,2428546.229,470.8609315,480.8498783,9.988946762,2.064427918e-08
12780,1.5067,50.152,323.302,0.0498,30.68498727,303.8349873,0.5009763398,536.3761235,0.0001936001729,2428383.43,470.1354519,486.6753182,16.53986615,6.926615015e-08
12840,1.5056,50.108,323.258,0.04984,30.73478565,303.8847856,0.5001286577,536.6283585,0.0001933101306,2428265.906,469.4083994,484.3303588,14.92195936,3.872617071e-08
12900,1.5045,50.119,323.269,0.05024,30.77907699,303.929077,0.4993200424,536.8692347,0.000192877807,2428161.378,468.3384416,483.4980752,15.15963356,-2.788038955e-08
12960,1.5034,49.816,322.966,0.04998,30.76228688,303.9122869,0.4983142933,537.1691974,0.000192665098,2428201.003,467.8295842,476.3428281,8.513243828,4.554857469e-08
13020,1.5023,49.812,322.962,0.05014,30.76602828,303.9160283,0.4972520739,537.4864398,0.0001922533414,2428192.173,466.8280589,476.1492929,9.321234089,-4.340722626e-08
13080,1.5012,50.214,323.364,0.05007,30.85863864,304.0086386,0.4963925095,537.7434869,0.000192005618,2427973.613,466.1845741,483.8840341,17.69946005,-1.031530132e-07
13140,1.5001,49.949,323.099,0.05004,30.87783227,304.0278323,0.4955206866,538.0045017,0.0001917364919,2427928.316,465.5224578,476.7791931,11.25673546,-7.962927384e-08
13200,1.499,49.9,323.05,0.04982,30.88632475,304.0363248,0.4944940728,538.3122498,0.0001914988004,2427908.274,464.9415219,475.3418812,10.40035924,3.465737564e-08
13260,1.4979,49.994,323.144,0.05022,30.9280408,304.0780408,0.4935948727,538.5821505,0.0001910350339,2427809.824,463.7967321,476.6489801,12.85224798,6.216527026e-08
13320,1.4968,50.081,323.231,0.0499,30.9802139,304.1302139,0.4927117706,538.8475359,0.0001908864251,2427686.695,463.4124346,477.5196524,14.10721792,-1.279192929e-07
13380,1.4957,50.228,323.378,0.05004,31.05100834,304.2010083,0.4919296625,539.0828334,0.000190572105,2427519.62,462.617524,479.4247916,16.8072675,9.855227745e-09
13440,1.4946,49.893,323.043,0.0501,31.04417643,304.1941764,0.4910411518,539.3504416,0.0001902574439,2427535.744,461.8567457,471.2205893,9.363843815,-1.854875222e-07
13500,1.4935,50.212,323.362,0.05007,31.11003527,304.2600353,0.4901798814,539.61015,0.0001899902073,2427380.317,461.1784895,477.5491182,16.37062858,4.629316663e-08
13560,1.4924,49.762,322.912,0.05022,31.08522013,304.2352201,0.4892516777,539.8903779,0.0001896231827,2427438.88,460.2986863,466.9194968,6.620810472,-4.609717053e-09
13620,1.4913,50.028,323.178,0.04982,31.12528736,304.2752874,0.4882388704,540.1965466,0.0001894658878,2427344.322,459.8989469,472.567816,12.6688691,-3.285265393e-09
13680,1.4902,50.067,323.217,0.05,31.17623913,304.3262391,0.4873903694,540.453367,0.0001891112783,2427224.076,459.0154477,472.2690216,13.25357392,6.541893072e-08
13740,1.4891,49.803,322.953,0.04995,31.16655457,304.3165546,0.4864312881,540.7440104,0.0001888197137,2427246.931,458.3120707,465.9111357,7.599065097,-1.04961714e-07
13800,1.488,49.82,322.97,0.04999,31.17560254,304.3256025,0.48542149,541.0504288,0.0001884723155,2427225.578,457.4648249,466.1099366,8.645111626,3.072364052e-08
13860,1.4869,49.96,323.11,0.04981,31.22093906,304.3709391,0.4844801218,541.3364579,0.0001882422273,2427118.584,456.886208,468.4765235,11.59031553,-7.324297258e-08
13920,1.4858,50.233,323.383,0.04982,31.31009285,304.4600928,0.483711447,541.5702843,0.0001879861715,2426908.181,456.2251774,473.0726789,16.84750153,-6.938370234e-08
13980,1.4847,50.048,323.198,0.04989,31.33986194,304.4898619,0.4829387532,541.8055777,0.0001877025839,2426837.926,455.5237494,467.7034515,12.17970224,-9.702642956e-08
14040,1.4836,50.217,323.367,0.0499,31.39800339,304.5480034,0.4821620723,542.0423323,0.0001874434735,2426700.712,454.8692105,470.4749153,15.60570475,7.948011671e-08
14100,1.4825,50.152,323.302,0.04996,31.43679013,304.5867901,0.4814084999,542.2722801,0.0001871700494,2426609.175,454.1885593,467.8802467,13.69168737,6.185990742e-08
14160,1.4814,49.984,323.134,0.05006,31.44068383,304.5906838,0.4805635109,542.5304015,0.0001868489941,2426599.986,453.4077665,463.5829041,10.17513769,-4.507347739e-08
14220,1.4803,50.142,323.292,0.05007,31.48623999,304.63624,0.4797412528,542.7818622,0.0001865742102,2426492.474,452.7209168,466.3940004,13.67308347,1.011792961e-07
14280,1.4792,49.759,322.909,0.04996,31.45663388,304.6066339,0.4787881481,543.073688,0.0001863082271,2426562.344,452.0885283,457.5591531,5.470624887,-6.737866443e-08
14340,1.4781,49.805,322.955,0.04995,31.45740898,304.607409,0.4777633041,543.3878992,0.0001859748581,2426560.515,451.2792473,458.6897754,7.410528117,-2.362372697e-08
14400,1.477,50.165,323.315,0.04986,31.54055985,304.6905598,0.476937421,543.6414275,0.0001857415831,2426364.279,450.6767422,465.6110038,14.93426162,-3.897753231e-09
14460,1.476,49.99591667,323.1459167,0.04999041667,31.55867416,304.7086742,0.4761142197,543.8944148,0.0001854130852,2426321.529,449.8717604,460.9310627,11.05930233,-2.964674195e-08
14520,1.475,49.99591667,323.1459167,0.04999041667,31.5893023,304.7393023,0.4752792596,544.1513043,0.0001851371829,2426249.247,449.1889504,460.1653591,10.97640872,-9.427373016e-08
14580,1.474,49.99591667,323.1459167,0.04999041667,31.61966969,304.7696697,0.4744436406,544.4086878,0.0001848608181,2426177.58,448.5051723,459.4061745,10.90100226,-5.423186167e-08
14640,1.473,49.99591667,323.1459167,0.04999041667,31.64965833,304.7996583,0.4736092562,544.6659823,0.0001845846171,2426106.806,447.8219959,458.6564584,10.83446258,-6.465319302e-08
14700,1.472,49.99591667,323.1459167,0.04999041667,31.6793644,304.8293644,0.4727769608,544.922923,0.0001843088636,2426036.7,447.1400672,457.9138066,10.77373939,6.370891015e-08
14760,1.471,49.99591667,323.1459167,0.04999041667,31.70885581,304.8588558,0.4719472164,545.1793655,0.0001840337123,2425967.1,446.4597313,457.1765214,10.71679011,2.934604026e-08
14820,1.47,49.99591667,323.1459167,0.04999041667,31.73817424,304.8881742,0.4711202989,545.435222,0.0001837592567,2425897.909,445.7811965,456.4435607,10.66236424,-4.662297215e-08
14880,1.469,49.99591667,323.1459167,0.04999041667,31.76734561,304.9173456,0.4702963849,545.6904355,0.0001834855575,2425829.064,445.1045982,455.7142764,10.60967816,-4.859685987e-08
14940,1.468,49.99591667,323.1459167,0.04999041667,31.79638651,304.9463865,0.4694755915,545.944967,0.0001832126559,2425760.528,444.4300289,454.988254,10.55822507,1.049056664e-08
15000,1.467,49.99591667,323.1459167,0.04999041667,31.82530778,304.9753078,0.468657998,546.1987889,0.0001829405807,2425692.274,443.7575531,454.2652222,10.50766909,2.834343604e-08
15060,1.466,49.99591667,323.1459167,0.04999041667,31.85411665,305.0041167,0.4678436577,546.451882,0.0001826693519,2425624.285,443.0872162,453.5450004,10.45778433,-1.342088467e-07
15120,1.465,49.99591667,323.1459167,0.04999041667,31.882818,305.032818,0.4670326054,546.7042324,0.0001823989838,2425556.55,442.4190497,452.8274665,10.40841681,4.471075954e-08
15180,1.464,49.99591667,323.1459167,0.04999041667,31.91141516,305.0614152,0.4662248625,546.9558307,0.0001821294857,2425489.06,441.753075,452.1125377,10.35946266,5.149217941e-09
15240,1.463,49.99591667,323.1459167,0.04999041667,31.93991042,305.0899104,0.4654204398,547.2066704,0.0001818608638,2425421.811,441.0893056,451.4001562,10.31085057,3.752518296e-09
15300,1.462,49.99591667,323.1459167,0.04999041667,31.9683054,305.1183054,0.4646193404,547.4567477,0.0001815931216,2425354.799,440.4277491,450.6902816,10.26253248,2.394040166e-08
15360,1.461,49.99591667,323.1459167,0.04999041667,31.99660129,305.1466013,0.4638215615,547.7060604,0.0001813262608,2425288.021,439.7684082,449.9828844,10.21447616,9.481067309e-08
15420,1.46,49.99591667,323.1459167,0.04999041667,32.02479896,305.174799,0.4630270955,547.954608,0.0001810602811,2425221.474,439.111282,449.2779426,10.16666074,-1.10186761e-07
15480,1.459,49.99591667,323.1459167,0.04999041667,32.05289911,305.2028991,0.4622359313,548.2023911,0.0001807951814,2425155.158,438.4563668,448.5754389,10.11907218,-1.27873534e-07
15540,1.458,49.99591667,323.1459167,0.04999041667,32.08090231,305.2309023,0.4614480547,548.4494111,0.0001805309594,2425089.071,437.8036566,447.8753588,10.07170225,4.047984703e-08
15600,1.457,49.99591667,323.1459167,0.04999041667,32.10880907,305.2588091,0.4606634495,548.6956703,0.000180267612,2425023.211,437.1531432,447.17769,10.0245468,-8.981317023e-09
15660,1.456,49.99591667,323.1459167,0.04999041667,32.13661983,305.2866198,0.4598820975,548.9411714,0.0001800051356,2424957.577,436.5048174,446.482421,9.977603569,1.933875637e-08
15720,1.455,49.99591667,323.1459167,0.04999041667,32.16433503,305.314335,0.4591039793,549.1859179,0.0001797435259,2424892.169,435.8586685,445.789541,9.930872495,1.120895377e-08
15780,1.454,49.99591667,323.1459167,0.04999041667,32.19195509,305.3419551,0.4583290741,549.4299133,0.0001794827785,2424826.986,435.2146848,445.0990394,9.884354672,-5.32922968e-08
15840,1.453,49.99591667,323.1459167,0.04999041667,32.21948044,305.3694804,0.4575573603,549.6731616,0.0001792228884,2424762.026,434.572854,444.4109057,9.838051781,-2.092139084e-08
15900,1.452,49.99591667,323.1459167,0.04999041667,32.24691149,305.3969115,0.4567888158,549.9156671,0.0001789638504,2424697.289,433.9331629,443.7251294,9.79196653,-1.071958309e-07
15960,1.451,49.99591667,323.1459167,0.04999041667,32.27424869,305.4242487,0.4560234177,550.1574342,0.0001787056592,2424632.773,433.2955981,443.0416995,9.746101483,-7.489865084e-08
16020,1.45,49.99591667,323.1459167,0.04999041667,32.30149246,305.4514925,0.4552611426,550.3984676,0.0001784483092,2424568.478,432.6601454,442.3606052,9.700459795,-2.158986945e-08
16080,1.449,49.99591667,323.1459167,0.04999041667,32.32864326,305.4786433,0.454501967,550.638772,0.0001781917947,2424504.402,432.0267905,441.6818352,9.655044768,-1.333170303e-07
16140,1.448,49.99591667,323.1459167,0.04999041667,32.35570155,305.5057015,0.4537458669,550.8783525,0.0001779361098,2424440.544,431.3955188,441.005378,9.609859128,8.362724202e-08
