time_s,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg
773,34.743233,307.893233,0.02546633
774,34.752200,307.902200,0.02547400
775,34.761167,307.911167,0.02548167
776,34.770133,307.920133,0.02548933
777,34.779100,307.929100,0.02549700
778,34.788067,307.938067,0.02550467
779,34.797033,307.947033,0.02551233
780,34.806000,307.956000,0.02552000
781,34.811600,307.961600,0.02553000
782,34.817200,307.967200,0.02554000
783,34.822800,307.972800,0.02555000
784,34.828400,307.978400,0.02556000
785,34.834000,307.984000,0.02557000
786,34.839600,307.989600,0.02558000
787,34.845200,307.995200,0.02559000
788,34.850800,308.000800,0.02560000
789,34.856400,308.006400,0.02561000
790,34.862000,308.012000,0.02562000
791,34.867600,308.017600,0.02563000
792,34.873200,308.023200,0.02564000
793,34.878800,308.028800,0.02565000
794,34.884400,308.034400,0.02566000
795,34.890000,308.040000,0.02567000
796,34.895600,308.045600,0.02568000
797,34.901200,308.051200,0.02569000
798,34.906800,308.056800,0.02570000
799,34.912400,308.062400,0.02571000
800,34.918000,308.068000,0.02572000
801,34.923600,308.073600,0.02573000
802,34.929200,308.079200,0.02574000
803,34.934800,308.084800,0.02575000
804,34.940400,308.090400,0.02576000
805,34.946000,308.096000,0.02577000
806,34.951600,308.101600,0.02578000
807,34.957200,308.107200,0.02579000
808,34.962800,308.112800,0.02580000
809,34.968400,308.118400,0.02581000
810,34.974000,308.124000,0.02582000
811,34.979600,308.129600,0.02583000
812,34.985200,308.135200,0.02584000
813,34.990800,308.140800,0.02585000
814,34.996400,308.146400,0.02586000
815,35.002000,308.152000,0.02587000
816,35.007600,308.157600,0.02588000
817,35.013200,308.163200,0.02589000
818,35.018800,308.168800,0.02590000
819,35.024400,308.174400,0.02591000
820,35.030000,308.180000,0.02592000
821,35.035600,308.185600,0.02593000
822,35.041200,308.191200,0.02594000
823,35.046800,308.196800,0.02595000
824,35.052400,308.202400,0.02596000
825,35.058000,308.208000,0.02597000
826,35.063600,308.213600,0.02598000
827,35.069200,308.219200,0.02599000
828,35.074800,308.224800,0.02600000
829,35.080400,308.230400,0.02601000
830,35.086000,308.236000,0.02602000
831,35.091600,308.241600,0.02603000
832,35.097200,308.247200,0.02604000
833,35.102800,308.252800,0.02605000
834,35.108400,308.258400,0.02606000
835,35.114000,308.264000,0.02607000
836,35.119600,308.269600,0.02608000
837,35.125200,308.275200,0.02609000
838,35.130800,308.280800,0.02610000
839,35.136400,308.286400,0.02611000
840,35.142000,308.292000,0.02612000
841,35.148367,308.298367,0.02612800
842,35.154733,308.304733,0.02613600
843,35.161100,308.311100,0.02614400
844,35.167467,308.317467,0.02615200
845,35.173833,308.323833,0.02616000
846,35.180200,308.330200,0.02616800
847,35.186567,308.336567,0.02617600
848,35.192933,308.342933,0.02618400
849,35.199300,308.349300,0.02619200
850,35.205667,308.355667,0.02620000
851,35.212033,308.362033,0.02620800
852,35.218400,308.368400,0.02621600
853,35.224767,308.374767,0.02622400
854,35.231133,308.381133,0.02623200
855,35.237500,308.387500,0.02624000
856,35.243867,308.393867,0.02624800
857,35.250233,308.400233,0.02625600
858,35.256600,308.406600,0.02626400
859,35.262967,308.412967,0.02627200
860,35.269333,308.419333,0.02628000
861,35.275700,308.425700,0.02628800
862,35.282067,308.432067,0.02629600
863,35.288433,308.438433,0.02630400
864,35.294800,308.444800,0.02631200
865,35.301167,308.451167,0.02632000
866,35.307533,308.457533,0.02632800
867,35.313900,308.463900,0.02633600
868,35.320267,308.470267,0.02634400
869,35.326633,308.476633,0.02635200
870,35.333000,308.483000,0.02636000
871,35.339367,308.489367,0.02636800
872,35.345733,308.495733,0.02637600
873,35.352100,308.502100,0.02638400
874,35.358467,308.508467,0.02639200
875,35.364833,308.514833,0.02640000
876,35.371200,308.521200,0.02640800
877,35.377567,308.527567,0.02641600
878,35.383933,308.533933,0.02642400
879,35.390300,308.540300,0.02643200
880,35.396667,308.546667,0.02644000
881,35.403033,308.553033,0.02644800
882,35.409400,308.559400,0.02645600
883,35.415767,308.565767,0.02646400
884,35.422133,308.572133,0.02647200
885,35.428500,308.578500,0.02648000
886,35.434867,308.584867,0.02648800
887,35.441233,308.591233,0.02649600
888,35.447600,308.597600,0.02650400
889,35.453967,308.603967,0.02651200
890,35.460333,308.610333,0.02652000
891,35.466700,308.616700,0.02652800
892,35.473067,308.623067,0.02653600
893,35.479433,308.629433,0.02654400
894,35.485800,308.635800,0.02655200
895,35.492167,308.642167,0.02656000
896,35.498533,308.648533,0.02656800
897,35.504900,308.654900,0.02657600
898,35.511267,308.661267,0.02658400
899,35.517633,308.667633,0.02659200
900,35.524000,308.674000,0.02660000
901,35.533450,308.683450,0.02660450
902,35.542900,308.692900,0.02660900
903,35.552350,308.702350,0.02661350
904,35.561800,308.711800,0.02661800
905,35.571250,308.721250,0.02662250
906,35.580700,308.730700,0.02662700
907,35.590150,308.740150,0.02663150
908,35.599600,308.749600,0.02663600
909,35.609050,308.759050,0.02664050
910,35.618500,308.768500,0.02664500
911,35.627950,308.777950,0.02664950
912,35.637400,308.787400,0.02665400
913,35.646850,308.796850,0.02665850
914,35.656300,308.806300,0.02666300
915,35.665750,308.815750,0.02666750
916,35.675200,308.825200,0.02667200
917,35.684650,308.834650,0.02667650
918,35.694100,308.844100,0.02668100
919,35.703550,308.853550,0.02668550
920,35.713000,308.863000,0.02669000
921,35.722450,308.872450,0.02669450
922,35.731900,308.881900,0.02669900
923,35.741350,308.891350,0.02670350
924,35.750800,308.900800,0.02670800
925,35.760250,308.910250,0.02671250
926,35.769700,308.919700,0.02671700
927,35.779150,308.929150,0.02672150
928,35.788600,308.938600,0.02672600
929,35.798050,308.948050,0.02673050
930,35.807500,308.957500,0.02673500
931,35.816950,308.966950,0.02673950
932,35.826400,308.976400,0.02674400
933,35.835850,308.985850,0.02674850
934,35.845300,308.995300,0.02675300
935,35.854750,309.004750,0.02675750
936,35.864200,309.014200,0.02676200
937,35.873650,309.023650,0.02676650
938,35.883100,309.033100,0.02677100
939,35.892550,309.042550,0.02677550
940,35.902000,309.052000,0.02678000
941,35.911450,309.061450,0.02678450
942,35.920900,309.070900,0.02678900
943,35.930350,309.080350,0.02679350
944,35.939800,309.089800,0.02679800
945,35.949250,309.099250,0.02680250
946,35.958700,309.108700,0.02680700
947,35.968150,309.118150,0.02681150
948,35.977600,309.127600,0.02681600
949,35.987050,309.137050,0.02682050
950,35.996500,309.146500,0.02682500
951,36.005950,309.155950,0.02682950
952,36.015400,309.165400,0.02683400
953,36.024850,309.174850,0.02683850
954,36.034300,309.184300,0.02684300
955,36.043750,309.193750,0.02684750
956,36.053200,309.203200,0.02685200
957,36.062650,309.212650,0.02685650
958,36.072100,309.222100,0.02686100
959,36.081550,309.231550,0.02686550
960,36.091000,309.241000,0.02687000
961,36.095383,309.245383,0.02687750
962,36.099767,309.249767,0.02688500
963,36.104150,309.254150,0.02689250
964,36.108533,309.258533,0.02690000
965,36.112917,309.262917,0.02690750
966,36.117300,309.267300,0.02691500
967,36.121683,309.271683,0.02692250
968,36.126067,309.276067,0.02693000
969,36.130450,309.280450,0.02693750
970,36.134833,309.284833,0.02694500
971,36.139217,309.289217,0.02695250
972,36.143600,309.293600,0.02696000
973,36.147983,309.297983,0.02696750
974,36.152367,309.302367,0.02697500
975,36.156750,309.306750,0.02698250
976,36.161133,309.311133,0.02699000
977,36.165517,309.315517,0.02699750
978,36.169900,309.319900,0.02700500
979,36.174283,309.324283,0.02701250
980,36.178667,309.328667,0.02702000
981,36.183050,309.333050,0.02702750
982,36.187433,309.337433,0.02703500
983,36.191817,309.341817,0.02704250
984,36.196200,309.346200,0.02705000
985,36.200583,309.350583,0.02705750
986,36.204967,309.354967,0.02706500
987,36.209350,309.359350,0.02707250
988,36.213733,309.363733,0.02708000
989,36.218117,309.368117,0.02708750
990,36.222500,309.372500,0.02709500
991,36.226883,309.376883,0.02710250
992,36.231267,309.381267,0.02711000
993,36.235650,309.385650,0.02711750
994,36.240033,309.390033,0.02712500
995,36.244417,309.394417,0.02713250
996,36.248800,309.398800,0.02714000
997,36.253183,309.403183,0.02714750
998,36.257567,309.407567,0.02715500
999,36.261950,309.411950,0.02716250
1000,36.266333,309.416333,0.02717000
1001,36.270717,309.420717,0.02717750
1002,36.275100,309.425100,0.02718500
1003,36.279483,309.429483,0.02719250
1004,36.283867,309.433867,0.02720000
1005,36.288250,309.438250,0.02720750
1006,36.292633,309.442633,0.02721500
1007,36.297017,309.447017,0.02722250
1008,36.301400,309.451400,0.02723000
1009,36.305783,309.455783,0.02723750
1010,36.310167,309.460167,0.02724500
1011,36.314550,309.464550,0.02725250
1012,36.318933,309.468933,0.02726000
1013,36.323317,309.473317,0.02726750
1014,36.327700,309.477700,0.02727500
1015,36.332083,309.482083,0.02728250
1016,36.336467,309.486467,0.02729000
1017,36.340850,309.490850,0.02729750
1018,36.345233,309.495233,0.02730500
1019,36.349617,309.499617,0.02731250
1020,36.354000,309.504000,0.02732000
1021,36.365883,309.515883,0.02733017
1022,36.377767,309.527767,0.02734033
1023,36.389650,309.539650,0.02735050
1024,36.401533,309.551533,0.02736067
1025,36.413417,309.563417,0.02737083
1026,36.425300,309.575300,0.02738100
1027,36.437183,309.587183,0.02739117
1028,36.449067,309.599067,0.02740133
1029,36.460950,309.610950,0.02741150
1030,36.472833,309.622833,0.02742167
1031,36.484717,309.634717,0.02743183
1032,36.496600,309.646600,0.02744200
1033,36.508483,309.658483,0.02745217
1034,36.520367,309.670367,0.02746233
1035,36.532250,309.682250,0.02747250
1036,36.544133,309.694133,0.02748267
1037,36.556017,309.706017,0.02749283
1038,36.567900,309.717900,0.02750300
1039,36.579783,309.729783,0.02751317
1040,36.591667,309.741667,0.02752333
1041,36.603550,309.753550,0.02753350
1042,36.615433,309.765433,0.02754367
1043,36.627317,309.777317,0.02755383
1044,36.639200,309.789200,0.02756400
1045,36.651083,309.801083,0.02757417
1046,36.662967,309.812967,0.02758433
1047,36.674850,309.824850,0.02759450
1048,36.686733,309.836733,0.02760467
1049,36.698617,309.848617,0.02761483
1050,36.710500,309.860500,0.02762500
1051,36.722383,309.872383,0.02763517
1052,36.734267,309.884267,0.02764533
1053,36.746150,309.896150,0.02765550
1054,36.758033,309.908033,0.02766567
1055,36.769917,309.919917,0.02767583
1056,36.781800,309.931800,0.02768600
1057,36.793683,309.943683,0.02769617
1058,36.805567,309.955567,0.02770633
1059,36.817450,309.967450,0.02771650
1060,36.829333,309.979333,0.02772667
1061,36.841217,309.991217,0.02773683
1062,36.853100,310.003100,0.02774700
1063,36.864983,310.014983,0.02775717
1064,36.876867,310.026867,0.02776733
1065,36.888750,310.038750,0.02777750
1066,36.900633,310.050633,0.02778767
1067,36.912517,310.062517,0.02779783
1068,36.924400,310.074400,0.02780800
1069,36.936283,310.086283,0.02781817
1070,36.948167,310.098167,0.02782833
1071,36.960050,310.110050,0.02783850
1072,36.971933,310.121933,0.02784867
1073,36.983817,310.133817,0.02785883
1074,36.995700,310.145700,0.02786900
1075,37.007583,310.157583,0.02787917
1076,37.019467,310.169467,0.02788933
1077,37.031350,310.181350,0.02789950
1078,37.043233,310.193233,0.02790967
1079,37.055117,310.205117,0.02791983
1080,37.067000,310.217000,0.02793000
1081,37.072867,310.222867,0.02793550
1082,37.078733,310.228733,0.02794100
1083,37.084600,310.234600,0.02794650
1084,37.090467,310.240467,0.02795200
1085,37.096333,310.246333,0.02795750
1086,37.102200,310.252200,0.02796300
1087,37.108067,310.258067,0.02796850
1088,37.113933,310.263933,0.02797400
1089,37.119800,310.269800,0.02797950
1090,37.125667,310.275667,0.02798500
1091,37.131533,310.281533,0.02799050
1092,37.137400,310.287400,0.02799600
1093,37.143267,310.293267,0.02800150
1094,37.149133,310.299133,0.02800700
1095,37.155000,310.305000,0.02801250
1096,37.160867,310.310867,0.02801800
1097,37.166733,310.316733,0.02802350
1098,37.172600,310.322600,0.02802900
1099,37.178467,310.328467,0.02803450
1100,37.184333,310.334333,0.02804000
1101,37.190200,310.340200,0.02804550
1102,37.196067,310.346067,0.02805100
1103,37.201933,310.351933,0.02805650
1104,37.207800,310.357800,0.02806200
1105,37.213667,310.363667,0.02806750
1106,37.219533,310.369533,0.02807300
1107,37.225400,310.375400,0.02807850
1108,37.231267,310.381267,0.02808400
1109,37.237133,310.387133,0.02808950
1110,37.243000,310.393000,0.02809500
1111,37.248867,310.398867,0.02810050
1112,37.254733,310.404733,0.02810600
1113,37.260600,310.410600,0.02811150
1114,37.266467,310.416467,0.02811700
1115,37.272333,310.422333,0.02812250
1116,37.278200,310.428200,0.02812800
1117,37.284067,310.434067,0.02813350
1118,37.289933,310.439933,0.02813900
1119,37.295800,310.445800,0.02814450
1120,37.301667,310.451667,0.02815000
1121,37.307533,310.457533,0.02815550
1122,37.313400,310.463400,0.02816100
1123,37.319267,310.469267,0.02816650
1124,37.325133,310.475133,0.02817200
1125,37.331000,310.481000,0.02817750
1126,37.336867,310.486867,0.02818300
1127,37.342733,310.492733,0.02818850
1128,37.348600,310.498600,0.02819400
1129,37.354467,310.504467,0.02819950
1130,37.360333,310.510333,0.02820500
1131,37.366200,310.516200,0.02821050
1132,37.372067,310.522067,0.02821600
1133,37.377933,310.527933,0.02822150
1134,37.383800,310.533800,0.02822700
1135,37.389667,310.539667,0.02823250
1136,37.395533,310.545533,0.02823800
1137,37.401400,310.551400,0.02824350
1138,37.407267,310.557267,0.02824900
1139,37.413133,310.563133,0.02825450
1140,37.419000,310.569000,0.02826000
1141,37.426717,310.576717,0.02827083
1142,37.434433,310.584433,0.02828167
1143,37.442150,310.592150,0.02829250
1144,37.449867,310.599867,0.02830333
1145,37.457583,310.607583,0.02831417
1146,37.465300,310.615300,0.02832500
1147,37.473017,310.623017,0.02833583
1148,37.480733,310.630733,0.02834667
1149,37.488450,310.638450,0.02835750
1150,37.496167,310.646167,0.02836833
1151,37.503883,310.653883,0.02837917
1152,37.511600,310.661600,0.02839000
1153,37.519317,310.669317,0.02840083
1154,37.527033,310.677033,0.02841167
1155,37.534750,310.684750,0.02842250
1156,37.542467,310.692467,0.02843333
1157,37.550183,310.700183,0.02844417
1158,37.557900,310.707900,0.02845500
1159,37.565617,310.715617,0.02846583
1160,37.573333,310.723333,0.02847667
1161,37.581050,310.731050,0.02848750
1162,37.588767,310.738767,0.02849833
1163,37.596483,310.746483,0.02850917
1164,37.604200,310.754200,0.02852000
1165,37.611917,310.761917,0.02853083
1166,37.619633,310.769633,0.02854167
1167,37.627350,310.777350,0.02855250
1168,37.635067,310.785067,0.02856333
1169,37.642783,310.792783,0.02857417
1170,37.650500,310.800500,0.02858500
1171,37.658217,310.808217,0.02859583
1172,37.665933,310.815933,0.02860667
1173,37.673650,310.823650,0.02861750
1174,37.681367,310.831367,0.02862833
1175,37.689083,310.839083,0.02863917
1176,37.696800,310.846800,0.02865000
1177,37.704517,310.854517,0.02866083
1178,37.712233,310.862233,0.02867167
1179,37.719950,310.869950,0.02868250
1180,37.727667,310.877667,0.02869333
1181,37.735383,310.885383,0.02870417
1182,37.743100,310.893100,0.02871500
1183,37.750817,310.900817,0.02872583
1184,37.758533,310.908533,0.02873667
1185,37.766250,310.916250,0.02874750
1186,37.773967,310.923967,0.02875833
1187,37.781683,310.931683,0.02876917
1188,37.789400,310.939400,0.02878000
1189,37.797117,310.947117,0.02879083
1190,37.804833,310.954833,0.02880167
1191,37.812550,310.962550,0.02881250
1192,37.820267,310.970267,0.02882333
1193,37.827983,310.977983,0.02883417
1194,37.835700,310.985700,0.02884500
1195,37.843417,310.993417,0.02885583
1196,37.851133,311.001133,0.02886667
1197,37.858850,311.008850,0.02887750
1198,37.866567,311.016567,0.02888833
1199,37.874283,311.024283,0.02889917
1200,37.882000,311.032000,0.02891000
1201,37.886200,311.036200,0.02891500
1202,37.890400,311.040400,0.02892000
1203,37.894600,311.044600,0.02892500
1204,37.898800,311.048800,0.02893000
1205,37.903000,311.053000,0.02893500
1206,37.907200,311.057200,0.02894000
1207,37.911400,311.061400,0.02894500
1208,37.915600,311.065600,0.02895000
1209,37.919800,311.069800,0.02895500
1210,37.924000,311.074000,0.02896000
1211,37.928200,311.078200,0.02896500
1212,37.932400,311.082400,0.02897000
1213,37.936600,311.086600,0.02897500
1214,37.940800,311.090800,0.02898000
1215,37.945000,311.095000,0.02898500
1216,37.949200,311.099200,0.02899000
1217,37.953400,311.103400,0.02899500
1218,37.957600,311.107600,0.02900000
1219,37.961800,311.111800,0.02900500
1220,37.966000,311.116000,0.02901000
1221,37.970200,311.120200,0.02901500
1222,37.974400,311.124400,0.02902000
1223,37.978600,311.128600,0.02902500
1224,37.982800,311.132800,0.02903000
1225,37.987000,311.137000,0.02903500
1226,37.991200,311.141200,0.02904000
1227,37.995400,311.145400,0.02904500
1228,37.999600,311.149600,0.02905000
1229,38.003800,311.153800,0.02905500
1230,38.008000,311.158000,0.02906000
1231,38.012200,311.162200,0.02906500
1232,38.016400,311.166400,0.02907000
1233,38.020600,311.170600,0.02907500
1234,38.024800,311.174800,0.02908000
1235,38.029000,311.179000,0.02908500
1236,38.033200,311.183200,0.02909000
1237,38.037400,311.187400,0.02909500
1238,38.041600,311.191600,0.02910000
1239,38.045800,311.195800,0.02910500
1240,38.050000,311.200000,0.02911000
1241,38.054200,311.204200,0.02911500
1242,38.058400,311.208400,0.02912000
1243,38.062600,311.212600,0.02912500
1244,38.066800,311.216800,0.02913000
