time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface_temperature_K
6960,2.000000,320.0060,320.0104,320.0236,320.0456,320.0762,320.1154,320.1629,320.2186,320.2822,320.3534,320.4322,320.5182,320.6112,320.7113,320.8184,320.9329,321.0550,321.1854,321.3248,321.4742,321.6358,321.6358
7020,2.000000,320.0880,320.0924,320.1052,320.1266,320.1565,320.1946,320.2409,320.2953,320.3574,320.4273,320.5046,320.5893,320.6813,320.7804,320.8867,321.0002,321.1208,321.2489,321.3847,321.5292,321.6845,321.6845
7080,2.000000,320.1680,320.1722,320.1848,320.2057,320.2348,320.2722,320.3175,320.3708,320.4319,320.5006,320.5767,320.6602,320.7508,320.8484,320.9528,321.0637,321.1809,321.3040,321.4327,321.5667,321.7068,321.7068
7140,2.000000,320.2462,320.2504,320.2627,320.2832,320.3118,320.3484,320.3929,320.4453,320.5053,320.5727,320.6475,320.7292,320.8178,320.9129,321.0140,321.1211,321.2338,321.3522,321.4769,321.6094,321.7530,321.7530
7200,2.000000,320.3230,320.3270,320.3391,320.3592,320.3873,320.4232,320.4669,320.5182,320.5770,320.6429,320.7160,320.7957,320.8820,320.9746,321.0732,321.1777,321.2880,321.4043,321.5268,321.6564,321.7951,321.7951
7260,2.000000,320.3982,320.4022,320.4140,320.4337,320.4612,320.4964,320.5392,320.5894,320.6468,320.7113,320.7826,320.8605,320.9447,321.0351,321.1313,321.2334,321.3412,321.4548,321.5749,321.7025,321.8400,321.8400
7320,2.000000,320.4719,320.4758,320.4874,320.5067,320.5336,320.5680,320.6098,320.6588,320.7149,320.7779,320.8476,320.9236,321.0059,321.0941,321.1879,321.2870,321.3907,321.4985,321.6090,321.7211,321.8334,321.8334
7380,2.000000,320.5440,320.5478,320.5591,320.5780,320.6043,320.6379,320.6787,320.7266,320.7814,320.8428,320.9106,320.9844,321.0640,321.1487,321.2382,321.3318,321.4293,321.5307,321.6364,321.7484,321.8701,321.8701
7440,2.000000,320.6145,320.6182,320.6292,320.6476,320.6732,320.7060,320.7458,320.7924,320.8455,320.9050,320.9705,321.0417,321.1182,321.1997,321.2858,321.3762,321.4704,321.5682,321.6688,321.7718,321.8769,321.8769
7500,2.000000,320.6831,320.6867,320.6975,320.7153,320.7402,320.7721,320.8106,320.8557,320.9072,320.9647,321.0279,321.0965,321.1701,321.2483,321.3308,321.4172,321.5074,321.6020,321.7020,321.8097,321.9295,321.9295
7560,2.000000,320.7498,320.7533,320.7637,320.7810,320.8051,320.8359,320.8732,320.9168,320.9664,321.0219,321.0828,321.1490,321.2202,321.2961,321.3767,321.4618,321.5516,321.6463,321.7459,321.8509,321.9621,321.9621
7620,2.000000,320.8143,320.8177,320.8277,320.8445,320.8678,320.8975,320.9336,320.9757,321.0237,321.0774,321.1366,321.2009,321.2702,321.3442,321.4227,321.5055,321.5922,321.6825,321.7762,321.8733,321.9741,321.9741
7680,2.000000,320.8767,320.8799,320.8897,320.9059,320.9284,320.9572,320.9921,321.0330,321.0795,321.1316,321.1889,321.2513,321.3184,321.3898,321.4653,321.5444,321.6269,321.7124,321.8010,321.8930,321.9896,321.9896
7740,2.000000,320.9370,320.9402,320.9496,320.9653,320.9872,321.0151,321.0489,321.0884,321.1335,321.1838,321.2392,321.2994,321.3640,321.4327,321.5054,321.5819,321.6625,321.7479,321.8394,321.9396,322.0528,322.0528
7800,2.000000,320.9955,320.9986,321.0077,321.0229,321.0440,321.0710,321.1037,321.1419,321.1855,321.2342,321.2878,321.3462,321.4091,321.4766,321.5484,321.6248,321.7056,321.7907,321.8797,321.9720,322.0669,322.0669
7860,2.000000,321.0521,321.0550,321.0639,321.0786,321.0990,321.1252,321.1568,321.1939,321.2362,321.2836,321.3359,321.3929,321.4545,321.5205,321.5907,321.6654,321.7447,321.8299,321.9227,322.0266,322.1475,322.1475
7920,2.000000,321.1069,321.1097,321.1183,321.1326,321.1524,321.1778,321.2086,321.2447,321.2860,321.3322,321.3834,321.4394,321.5002,321.5660,321.6368,321.7130,321.7950,321.8829,321.9768,322.0764,322.1817,322.1817
7980,2.000000,321.1601,321.1629,321.1712,321.1851,321.2045,321.2293,321.2594,321.2947,321.3352,321.3808,321.4314,321.4870,321.5476,321.6130,321.6831,321.7579,321.8370,321.9199,322.0062,322.0955,322.1878,322.1878
8040,2.000000,321.2120,321.2148,321.2229,321.2366,321.2555,321.2799,321.3095,321.3443,321.3842,321.4292,321.4791,321.5337,321.5930,321.6566,321.7245,321.7963,321.8719,321.9516,322.0358,322.1261,322.2251,322.2251
8100,2.000000,321.2630,321.2657,321.2737,321.2871,321.3058,321.3297,321.3588,321.3930,321.4322,321.4763,321.5251,321.5784,321.6362,321.6982,321.7642,321.8338,321.9068,321.9822,322.0591,322.1358,322.2105,322.2105
8160,2.000000,321.3131,321.3158,321.3237,321.3368,321.3551,321.3786,321.4071,321.4406,321.4789,321.5219,321.5694,321.6212,321.6770,321.7365,321.7993,321.8655,321.9352,322.0094,322.0902,322.1815,322.2900,322.2900
8220,2.000000,321.3623,321.3649,321.3726,321.3854,321.4034,321.4263,321.4541,321.4867,321.5240,321.5658,321.6119,321.6623,321.7168,321.7755,321.8385,321.9060,321.9784,322.0556,322.1375,322.2232,322.3118,322.3118
8280,2.000000,321.4103,321.4128,321.4204,321.4329,321.4504,321.4727,321.4999,321.5317,321.5681,321.6091,321.6544,321.7041,321.7581,321.8162,321.8784,321.9447,322.0151,322.0900,322.1702,322.2571,322.3539,322.3539
8340,2.000000,321.4572,321.4596,321.4670,321.4792,321.4963,321.5182,321.5448,321.5760,321.6118,321.6520,321.6967,321.7456,321.7987,321.8560,321.9172,321.9822,322.0505,322.1213,322.1932,322.2640,322.3311,322.3311
8400,2.000000,321.5030,321.5054,321.5126,321.5246,321.5414,321.5629,321.5890,321.6196,321.6548,321.6942,321.7379,321.7857,321.8371,321.8920,321.9499,322.0103,322.0730,322.1380,322.2058,322.2781,322.3582,322.3582
8460,2.000000,321.5480,321.5503,321.5574,321.5692,321.5856,321.6066,321.6322,321.6621,321.6963,321.7346,321.7769,321.8228,321.8722,321.9249,321.9807,322.0396,322.1015,322.1668,322.2359,322.3093,322.3885,322.3885
8520,2.000000,321.5920,321.5943,321.6012,321.6127,321.6287,321.6492,321.6740,321.7030,321.7362,321.7733,321.8143,321.8588,321.9069,321.9584,322.0132,322.0717,322.1342,322.2014,322.2749,322.3570,322.4515,322.4515
8580,2.000000,321.6349,321.6371,321.6438,321.6550,321.6706,321.6904,321.7145,321.7428,321.7751,321.8113,321.8513,321.8951,321.9427,321.9942,322.0497,322.1093,322.1732,322.2413,322.3134,322.3888,322.4667,322.4667
8640,2.000000,321.6765,321.6787,321.6853,321.6961,321.7113,321.7307,321.7542,321.7819,321.8136,321.8493,321.8888,321.9323,321.9795,322.0304,322.0848,322.1425,322.2033,322.2668,322.3328,322.4011,322.4721,322.4721
8700,2.000000,321.7172,321.7193,321.7257,321.7364,321.7512,321.7703,321.7934,321.8206,321.8518,321.8868,321.9257,321.9682,322.0141,322.0633,322.1155,322.1703,322.2273,322.2860,322.3459,322.4064,322.4674,322.4674
8760,2.000000,321.7571,321.7592,321.7655,321.7759,321.7905,321.8091,321.8318,321.8585,321.8889,321.9231,321.9607,322.0018,322.0458,322.0927,322.1419,322.1933,322.2464,322.3011,322.3574,322.4159,322.4778,322.4778
8820,2.000000,321.7962,321.7982,321.8044,321.8146,321.8288,321.8470,321.8691,321.8950,321.9244,321.9574,321.9936,322.0329,322.0750,322.1196,322.1667,322.2160,322.2676,322.3217,322.3790,322.4407,322.5088,322.5088
8880,2.000000,321.8343,321.8363,321.8423,321.8522,321.8660,321.8836,321.9050,321.9299,321.9583,321.9901,322.0249,322.0628,322.1034,322.1468,322.1928,322.2414,322.2927,322.3467,322.4035,322.4633,322.5268,322.5268
8940,2.000000,321.8713,321.8732,321.8790,321.8885,321.9019,321.9189,321.9395,321.9636,321.9911,322.0218,322.0556,322.0923,322.1318,322.1740,322.2186,322.2653,322.3137,322.3631,322.4124,322.4605,322.5056,322.5056
9000,2.000000,321.9070,321.9088,321.9144,321.9237,321.9366,321.9530,321.9730,321.9963,322.0228,322.0525,322.0851,322.1204,322.1582,322.1982,322.2402,322.2842,322.3304,322.3799,322.4349,322.4989,322.5781,322.5781
9060,2.000000,321.9415,321.9433,321.9487,321.9576,321.9701,321.9860,322.0052,322.0277,322.0533,322.0818,322.1132,322.1474,322.1844,322.2243,322.2674,322.3143,322.3657,322.4227,322.4862,322.5576,322.6386,322.6386
9120,2.000000,321.9748,321.9766,321.9818,321.9904,322.0024,322.0178,322.0364,322.0582,322.0832,322.1113,322.1425,322.1768,322.2145,322.2555,322.3001,322.3482,322.3996,322.4533,322.5080,322.5612,322.6093,322.6093
9180,2.000000,322.0071,322.0088,322.0138,322.0222,322.0340,322.0490,322.0673,322.0889,322.1137,322.1416,322.1727,322.2069,322.2440,322.2839,322.3263,322.3708,322.4171,322.4654,322.5161,322.5707,322.6323,322.6323
9240,2.000000,322.0386,322.0403,322.0453,322.0536,322.0652,322.0800,322.0981,322.1193,322.1437,322.1712,322.2015,322.2347,322.2706,322.3090,322.3497,322.3926,322.4373,322.4834,322.5299,322.5756,322.6186,322.6186
9300,2.000000,322.0697,322.0714,322.0763,322.0844,322.0958,322.1104,322.1281,322.1489,322.1727,322.1994,322.2289,322.2609,322.2953,322.3318,322.3703,322.4105,322.4526,322.4970,322.5448,322.5985,322.6620,322.6620
9360,2.000000,322.1003,322.1019,322.1067,322.1147,322.1258,322.1400,322.1573,322.1775,322.2005,322.2263,322.2547,322.2856,322.3189,322.3546,322.3927,322.4331,322.4760,322.5211,322.5679,322.6156,322.6628,322.6628
9420,2.000000,322.1301,322.1317,322.1363,322.1441,322.1549,322.1687,322.1854,322.2050,322.2274,322.2525,322.2802,322.3103,322.3428,322.3776,322.4145,322.4535,322.4946,322.5383,322.5853,322.6374,322.6974,322.6974
9480,2.000000,322.1591,322.1606,322.1651,322.1726,322.1831,322.1966,322.2128,322.2319,322.2537,322.2781,322.3050,322.3344,322.3663,322.4006,322.4375,322.4771,322.5197,322.5658,322.6160,322.6711,322.7325,322.7325
9540,2.000000,322.1872,322.1887,322.1931,322.2004,322.2106,322.2237,322.2396,322.2582,322.2795,322.3034,322.3300,322.3592,322.3910,322.4255,322.4629,322.5032,322.5467,322.5936,322.6445,322.6998,322.7607,322.7607
9600,2.000000,322.2146,322.2160,322.2204,322.2275,322.2375,322.2503,322.2659,322.2843,322.3053,322.3291,322.3555,322.3847,322.4165,322.4510,322.4882,322.5276,322.5690,322.6113,322.6529,322.6917,322.7243,322.7243
9660,2.000000,322.2415,322.2429,322.2471,322.2542,322.2641,322.2767,322.2921,322.3103,322.3311,322.3546,322.3806,322.4091,322.4399,322.4726,322.5071,322.5431,322.5807,322.6205,322.6642,322.7148,322.7776,322.7776
9720,2.000000,322.2680,322.2694,322.2736,322.2805,322.2903,322.3027,322.3179,322.3357,322.3560,322.3788,322.4041,322.4316,322.4614,322.4935,322.5278,322.5645,322.6033,322.6438,322.6849,322.7245,322.7596,322.7596
9780,2.000000,322.2941,322.2955,322.2996,322.3064,322.3159,322.3281,322.3429,322.3603,322.3801,322.4024,322.4271,322.4540,322.4829,322.5136,322.5457,322.5788,322.6120,322.6446,322.6757,322.7042,322.7295,322.7295
9840,2.000000,322.3196,322.3210,322.3250,322.3317,322.3410,322.3528,322.3673,322.3841,322.4034,322.4248,322.4483,322.4736,322.5005,322.5285,322.5575,322.5870,322.6172,322.6485,322.6818,322.7194,322.7647,322.7647
9900,2.000000,322.3445,322.3459,322.3497,322.3562,322.3652,322.3767,322.3905,322.4066,322.4249,322.4452,322.4674,322.4912,322.5165,322.5434,322.5717,322.6015,322.6330,322.6662,322.7011,322.7376,322.7753,322.7753
9960,2.000000,322.3686,322.3698,322.3736,322.3797,322.3883,322.3993,322.4125,322.4278,322.4453,322.4647,322.4859,322.5089,322.5336,322.5599,322.5878,322.6175,322.6494,322.6842,322.7230,322.7679,322.8224,322.8224
10020,2.000000,322.3915,322.3927,322.3963,322.4022,322.4104,322.4209,322.4335,322.4483,322.4651,322.4839,322.5046,322.5273,322.5519,322.5786,322.6077,322.6395,322.6744,322.7128,322.7554,322.8025,322.8549,322.8549
10080,2.000000,322.4135,322.4147,322.4181,322.4238,322.4317,322.4418,322.4541,322.4686,322.4851,322.5037,322.5244,322.5473,322.5725,322.5999,322.6297,322.6618,322.6959,322.7313,322.7671,322.8016,322.8324,322.8324
10140,2.000000,322.4348,322.4359,322.4393,322.4448,322.4526,322.4626,322.4747,322.4890,322.5055,322.5240,322.5447,322.5675,322.5922,322.6188,322.6471,322.6770,322.7087,322.7428,322.7806,322.8245,322.8788,322.8788
10200,2.000000,322.4557,322.4568,322.4601,322.4656,322.4733,322.4832,322.4952,322.5093,322.5255,322.5439,322.5642,322.5865,322.6109,322.6373,322.6658,322.6964,322.7290,322.7629,322.7970,322.8293,322.8566,322.8566
10260,2.000000,322.4764,322.4775,322.4807,322.4862,322.4938,322.5035,322.5154,322.5293,322.5454,322.5634,322.5835,322.6055,322.6293,322.6546,322.6813,322.7091,322.7375,322.7666,322.7963,322.8275,322.8618,322.8618
10320,2.000000,322.4968,322.4979,322.5011,322.5065,322.5139,322.5235,322.5352,322.5489,322.5646,322.5821,322.6015,322.6225,322.6451,322.6690,322.6941,322.7201,322.7468,322.7738,322.8006,322.8262,322.8498,322.8498
10380,2.000000,322.5169,322.5180,322.5211,322.5264,322.5337,322.5430,322.5544,322.5676,322.5828,322.5996,322.6181,322.6381,322.6594,322.6818,322.7053,322.7298,322.7558,322.7840,322.8160,322.8546,322.9044,322.9044
10440,2.000000,322.5365,322.5375,322.5406,322.5457,322.5528,322.5618,322.5727,322.5854,322.5999,322.6161,322.6338,322.6531,322.6740,322.6965,322.7206,322.7466,322.7741,322.8026,322.8307,322.8560,322.8745,322.8745
10500,2.000000,322.5555,322.5564,322.5594,322.5643,322.5711,322.5798,322.5903,322.6027,322.6167,322.6325,322.6498,322.6687,322.6889,322.7102,322.7323,322.7546,322.7764,322.7969,322.8152,322.8307,322.8425,322.8425
10560,2.000000,322.5737,322.5747,322.5775,322.5823,322.5889,322.5973,322.6075,322.6194,322.6329,322.6479,322.6642,322.6816,322.6999,322.7188,322.7378,322.7569,322.7758,322.7950,322.8150,322.8376,322.8652,322.8652
10620,2.000000,322.5914,322.5923,322.5950,322.5996,322.6059,322.6139,322.6236,322.6348,322.6475,322.6614,322.6765,322.6925,322.7095,322.7273,322.7461,322.7662,322.7883,322.8138,322.8442,322.8825,322.9325,322.9325
10680,2.000000,322.6082,322.6091,322.6117,322.6160,322.6219,322.6295,322.6386,322.6492,322.6611,322.6744,322.6889,322.7049,322.7223,322.7414,322.7627,322.7867,322.8140,322.8450,322.8805,322.9205,322.9653,322.9653
10740,2.000000,322.6241,322.6250,322.6274,322.6315,322.6372,322.6444,322.6532,322.6634,322.6752,322.6886,322.7036,322.7203,322.7389,322.7597,322.7827,322.8083,322.8364,322.8670,322.9001,322.9351,322.9719,322.9719
10800,2.000000,322.6394,322.6402,322.6426,322.6465,322.6521,322.6593,322.6680,322.6784,322.6904,322.7042,322.7197,322.7370,322.7563,322.7776,322.8008,322.8262,322.8538,322.8837,322.9163,322.9523,322.9931,322.9931
10860,2.000000,322.6544,322.6552,322.6576,322.6616,322.6673,322.6745,322.6834,322.6940,322.7063,322.7203,322.7361,322.7538,322.7734,322.7949,322.8185,322.8442,322.8723,322.9027,322.9359,322.9720,323.0116,323.0116
10920,2.000000,322.6696,322.6705,322.6729,322.6770,322.6827,322.6901,322.6991,322.7099,322.7224,322.7367,322.7527,322.7707,322.7905,322.8122,322.8357,322.8610,322.8877,322.9152,322.9428,322.9690,322.9921,322.9921
10980,2.000000,322.6851,322.6859,322.6884,322.6926,322.6984,322.7059,322.7151,322.7260,322.7386,322.7530,322.7690,322.7867,322.8060,322.8265,322.8481,322.8703,322.8924,322.9138,322.9337,322.9510,322.9648,322.9648
11040,2.000000,322.7008,322.7017,322.7042,322.7084,322.7142,322.7217,322.7309,322.7418,322.7542,322.7682,322.7836,322.8002,322.8179,322.8364,322.8554,322.8747,322.8944,322.9148,322.9367,322.9622,322.9940,322.9940
11100,2.000000,322.7166,322.7174,322.7199,322.7241,322.7298,322.7372,322.7462,322.7566,322.7685,322.7818,322.7962,322.8119,322.8285,322.8462,322.8649,322.8848,322.9060,322.9287,322.9530,322.9789,323.0062,323.0062
11160,2.000000,322.7321,322.7329,322.7353,322.7393,322.7449,322.7520,322.7606,322.7706,322.7820,322.7947,322.8086,322.8238,322.8401,322.8575,322.8759,322.8951,322.9150,322.9349,322.9543,322.9720,322.9867,322.9867
11220,2.000000,322.7470,322.7478,322.7501,322.7540,322.7593,322.7661,322.7744,322.7841,322.7951,322.8073,322.8207,322.8352,322.8506,322.8666,322.8830,322.8994,322.9150,322.9292,322.9410,322.9490,322.9517,322.9517
11280,2.000000,322.7614,322.7621,322.7643,322.7680,322.7732,322.7798,322.7877,322.7969,322.8073,322.8188,322.8312,322.8443,322.8579,322.8717,322.8855,322.8991,322.9126,322.9266,322.9426,322.9631,322.9921,322.9921
11340,2.000000,322.7751,322.7758,322.7780,322.7815,322.7864,322.7925,322.7999,322.8085,322.8181,322.8286,322.8399,322.8519,322.8646,322.8778,322.8918,322.9064,322.9218,322.9377,322.9534,322.9674,322.9773,322.9773
11400,2.000000,322.7881,322.7888,322.7908,322.7940,322.7986,322.8043,322.8112,322.8192,322.8281,322.8380,322.8487,322.8602,322.8723,322.8850,322.8983,322.9122,322.9271,322.9437,322.9636,322.9893,323.0253,323.0253
11460,2.000000,322.8002,322.8008,322.8027,322.8057,322.8100,322.8154,322.8218,322.8293,322.8378,322.8472,322.8575,322.8687,322.8808,322.8940,322.9084,322.9240,322.9409,322.9585,322.9755,322.9898,322.9975,322.9975
11520,2.000000,322.8116,322.8121,322.8139,322.8168,322.8208,322.8259,322.8321,322.8393,322.8476,322.8568,322.8670,322.8780,322.8899,322.9025,322.9153,322.9281,322.9402,322.9508,322.9592,322.9646,322.9661,322.9661
11580,2.000000,322.8223,322.8229,322.8246,322.8273,322.8312,322.8362,322.8421,322.8491,322.8570,322.8658,322.8753,322.8853,322.8958,322.9065,322.9172,322.9279,322.9389,322.9510,322.9659,322.9864,323.0169,323.0169
11640,2.000000,322.8327,322.8332,322.8348,322.8375,322.8412,322.8459,322.8515,322.8581,322.8654,322.8735,322.8823,322.8916,322.9017,322.9124,322.9239,322.9364,322.9497,322.9634,322.9763,322.9863,322.9897,322.9897
11700,2.000000,322.8426,322.8431,322.8446,322.8471,322.8506,322.8550,322.8603,322.8664,322.8734,322.8812,322.8896,322.8988,322.9084,322.9185,322.9287,322.9386,322.9479,322.9560,322.9626,322.9675,322.9707,322.9707
11760,2.000000,322.8518,322.8523,322.8538,322.8561,322.8594,322.8636,322.8686,322.8745,322.8810,322.8883,322.8961,322.9043,322.9127,322.9213,322.9299,322.9384,322.9471,322.9564,322.9675,322.9819,323.0025,323.0025
11820,2.000000,322.8606,322.8611,322.8624,322.8647,322.8678,322.8717,322.8763,322.8817,322.8878,322.8944,322.9015,322.9091,322.9172,322.9258,322.9353,322.9459,322.9584,322.9734,322.9923,323.0165,323.0482,323.0482
11880,2.000000,322.8689,322.8693,322.8705,322.8726,322.8755,322.8791,322.8835,322.8886,322.8943,322.9008,322.9079,322.9159,322.9248,322.9348,322.9460,322.9586,322.9724,322.9867,323.0002,323.0104,323.0136,323.0136
11940,2.000000,322.8765,322.8769,322.8781,322.8801,322.8828,322.8864,322.8906,322.8957,322.9015,322.9081,322.9155,322.9237,322.9327,322.9422,322.9521,322.9620,322.9716,322.9803,322.9880,322.9949,323.0015,323.0015
12000,2.000000,322.8840,322.8843,322.8855,322.8875,322.8902,322.8937,322.8979,322.9030,322.9087,322.9151,322.9222,322.9298,322.9379,322.9462,322.9549,322.9640,322.9737,322.9848,322.9985,323.0167,323.0426,323.0426
12060,2.000000,322.8913,322.8917,322.8928,322.8947,322.8974,322.9008,322.9049,322.9098,322.9153,322.9214,322.9281,322.9355,322.9436,322.9526,322.9628,322.9745,322.9885,323.0056,323.0267,323.0532,323.0867,323.0867
12120,2.000000,322.8985,322.8988,322.8999,322.9018,322.9044,322.9077,322.9117,322.9165,322.9220,322.9282,322.9354,322.9435,322.9527,322.9634,322.9756,322.9896,323.0053,323.0224,323.0401,323.0566,323.0696,323.0696
12180,2.000000,322.9054,322.9058,322.9069,322.9088,322.9114,322.9147,322.9189,322.9238,322.9296,322.9364,322.9441,322.9528,322.9625,322.9733,322.9847,322.9965,323.0081,323.0183,323.0261,323.0297,323.0269,323.0269
12240,2.000000,322.9125,322.9129,322.9140,322.9160,322.9187,322.9222,322.9265,322.9316,322.9376,322.9444,322.9519,322.9601,322.9688,322.9775,322.9860,322.9937,322.9998,323.0036,323.0044,323.0012,322.9931,322.9931
12300,2.000000,322.9198,322.9202,322.9214,322.9234,322.9261,322.9296,322.9339,322.9389,322.9445,322.9507,322.9573,322.9640,322.9707,322.9770,322.9825,322.9870,322.9902,322.9920,322.9929,322.9934,322.9949,322.9949
12360,2.000000,322.9272,322.9276,322.9287,322.9306,322.9332,322.9365,322.9404,322.9448,322.9497,322.9549,322.9603,322.9656,322.9707,322.9755,322.9797,322.9834,322.9863,322.9885,322.9897,322.9897,322.9880,322.9880
12420,2.000000,322.9341,322.9344,322.9354,322.9371,322.9394,322.9423,322.9457,322.9495,322.9536,322.9579,322.9623,322.9666,322.9708,322.9747,322.9784,322.9820,322.9859,322.9910,322.9986,323.0109,323.0316,323.0316
12480,2.000000,322.9401,322.9404,322.9413,322.9428,322.9447,322.9472,322.9500,322.9533,322.9567,322.9604,322.9643,322.9683,322.9725,322.9771,322.9822,322.9879,322.9943,323.0010,323.0071,323.0108,323.0089,323.0089
12540,2.000000,322.9453,322.9456,322.9463,322.9476,322.9493,322.9514,322.9539,322.9568,322.9600,322.9635,322.9673,322.9713,322.9756,322.9801,322.9847,322.9894,322.9941,322.9991,323.0050,323.0132,323.0260,323.0260
12600,2.000000,322.9498,322.9501,322.9507,322.9519,322.9534,322.9553,322.9577,322.9603,322.9634,322.9667,322.9703,322.9742,322.9784,322.9830,322.9882,322.9942,323.0014,323.0106,323.0223,323.0378,323.0585,323.0585
12660,2.000000,322.9539,322.9542,322.9548,322.9558,322.9573,322.9591,322.9613,322.9639,322.9668,322.9702,322.9739,322.9782,322.9832,322.9889,322.9957,323.0038,323.0133,323.0245,323.0373,323.0516,323.0670,323.0670
12720,2.000000,322.9578,322.9580,322.9586,322.9596,322.9610,322.9629,322.9651,322.9678,322.9709,322.9746,322.9789,322.9838,322.9895,322.9960,323.0033,323.0112,323.0195,323.0276,323.0343,323.0382,323.0370,323.0370
