time_s,time_h,temperature_20270912,moisture_20270912,temperature_20270913,moisture_20270913,temperature_20270914,moisture_20270914,temperature_20270915,moisture_20270915,temperature_20270916,moisture_20270916,temperature_20270917,moisture_20270917,temperature_20270918,moisture_20270918,temperature_20270919,moisture_20270919,temperature_20270920,moisture_20270920,temperature_20270921,moisture_20270921,temperature_20270922,moisture_20270922,temperature_20270923,moisture_20270923
18840.0000000000,5.2333333333,49.8550298068,0.0500186328,49.7306625730,0.0502927371,49.6425767912,0.0499442051,50.2954899739,0.0497180038,50.0336301304,0.0499157346,49.9717649799,0.0499571309,50.1590850624,0.0502073621,50.0520626020,0.0497676522,49.6676054795,0.0500270001,50.0721004796,0.0500059017,50.1973352978,0.0498689179,49.8463551868,0.0499271055
18900.0000000000,5.2500000000,50.1888479352,0.0499468889,50.3015552531,0.0500852127,49.9035835162,0.0498571337,50.1747458622,0.0498303372,50.4247603975,0.0499812273,49.9871491178,0.0502123130,49.8839484579,0.0502322183,50.3116484381,0.0497689290,49.9347346459,0.0500431882,50.1634049730,0.0499264998,49.9405326597,0.0501800938,50.0679624959,0.0500734924
18960.0000000000,5.2666666667,50.1396653090,0.0498028256,49.5227646029,0.0500082829,49.8451643535,0.0500007829,50.0669335918,0.0495854145,50.0377162435,0.0499034893,50.2499409185,0.0499479024,49.8599537145,0.0499338719,49.6929259287,0.0500099040,50.2739021313,0.0500882727,49.8126539252,0.0502293617,49.8159694412,0.0499359407,49.8353900371,0.0499004250
19020.0000000000,5.2833333333,49.9716693773,0.0498290209,49.8952693498,0.0500021011,50.0138558663,0.0502010022,50.1961919580,0.0499130663,49.8849840886,0.0498168354,50.3001048153,0.0501342838,50.0806682748,0.0501726378,49.8994643787,0.0501098997,50.0188400842,0.0501447570,50.1996896031,0.0500825088,50.0959584399,0.0502582993,49.8221019567,0.0499928826
19080.0000000000,5.3000000000,50.2781915574,0.0499459020,50.0138489077,0.0499367515,49.9148329991,0.0502204093,49.9581976958,0.0501260448,49.8866049005,0.0501671143,50.0380287560,0.0498552212,49.9580568224,0.0501910543,49.7358099235,0.0498684233,49.4227674851,0.0497240835,50.1402994221,0.0494489163,49.9121508240,0.0500448378,50.0364042090,0.0499779927
19140.0000000000,5.3166666667,50.3188822207,0.0499340861,49.9978050756,0.0499211107,50.1062195756,0.0497370822,49.8011410762,0.0497852766,50.0475335141,0.0498922173,49.8682430674,0.0500413602,50.0267670450,0.0500660423,49.9161340303,0.0501341595,49.6841138053,0.0500413023,49.5482465511,0.0500905633,50.1200563399,0.0501226063,49.7667653003,0.0499814820
19200.0000000000,5.3333333333,49.9224696735,0.0498630659,50.1232387467,0.0499906348,50.1568267458,0.0499716529,49.9940238364,0.0499604400,49.8644426266,0.0501625050,50.1061454865,0.0497713244,50.0779408086,0.0500166086,50.0597095040,0.0500119817,49.9125502616,0.0504189436,50.2978529598,0.0499432655,49.9634173837,0.0500947723,50.1206037348,0.0502568048
19260.0000000000,5.3500000000,49.9934412558,0.0499790931,50.1924127014,0.0499282584,49.8283487986,0.0500608736,49.7597194825,0.0498936574,50.3351263105,0.0499254831,50.0304929952,0.0501152715,50.0341700112,0.0501098552,49.8706939297,0.0504566481,49.8995538876,0.0499894288,50.2087962341,0.0498536939,49.9889265096,0.0498495878,50.0923981312,0.0500450763
19320.0000000000,5.3666666667,50.0621715112,0.0499305130,50.4684260479,0.0502446173,50.1718132592,0.0499135955,49.8683088746,0.0497855059,49.9620428629,0.0499033908,49.9649725601,0.0499953976,49.9652757486,0.0498659580,49.6915250213,0.0498908622,49.9017738923,0.0497812147,50.0297205276,0.0496818105,49.7441987675,0.0500732167,49.5215391626,0.0498854008
19380.0000000000,5.3833333333,50.0830358959,0.0497609141,50.0679075147,0.0502428577,50.0200423890,0.0500775422,50.2509519256,0.0497910344,49.8688120391,0.0501615106,50.0997562707,0.0500839075,49.9628669680,0.0502354190,50.1016133521,0.0498287056,49.6780669717,0.0498490658,49.8395695640,0.0498112322,50.0546765061,0.0498993850,49.9596486329,0.0499655331
19440.0000000000,5.4000000000,50.0228288648,0.0498030904,50.1072034441,0.0500424861,50.1786587742,0.0502357737,50.2439019910,0.0497882226,50.3118294863,0.0499440947,50.2008569613,0.0501578273,50.1601003477,0.0497310796,50.0113404395,0.0501778934,50.1147075569,0.0497182064,49.9269599191,0.0500548319,50.2147112881,0.0497411447,50.2786881282,0.0500189821
19500.0000000000,5.4166666667,50.1317864001,0.0498081923,49.9292340655,0.0501551684,49.6616100598,0.0499829117,49.8790385612,0.0501966903,50.0333793751,0.0499820946,49.7793316097,0.0501334598,49.8105019031,0.0498391824,50.1628578249,0.0497173253,49.7851789682,0.0497473412,50.2974489491,0.0499683056,49.9904515524,0.0500467055,50.1069363532,0.0501029662
19560.0000000000,5.4333333333,49.8211744356,0.0499470902,50.1910484427,0.0501274572,49.7839662179,0.0500375037,49.9092933177,0.0501306629,49.8786120719,0.0498242180,49.6988668183,0.0499619556,50.1125082199,0.0500080821,50.0823444988,0.0500098474,49.8053102859,0.0503827688,50.0667803632,0.0500158388,49.8794300337,0.0499200319,49.8577404248,0.0500913572
19620.0000000000,5.4500000000,50.0195073384,0.0501392484,50.3670772060,0.0501728009,49.9531465906,0.0499203897,49.8552605551,0.0501835850,50.2047770528,0.0499862028,49.7767419863,0.0500797843,49.9250699383,0.0498531099,50.0086601244,0.0499241135,50.1442378668,0.0500516407,50.3431772144,0.0497460236,49.9445447086,0.0497703261,50.1966109393,0.0499925895
19680.0000000000,5.4666666667,49.9870969478,0.0501216949,50.2915019960,0.0499114697,49.7396996083,0.0497049081,50.1980173760,0.0500796190,49.9097501929,0.0498743461,49.9382556477,0.0502269533,49.8563617511,0.0499918826,50.2293700380,0.0498298920,49.9457504462,0.0499783567,50.0529384993,0.0497520453,50.1667100893,0.0498799618,49.8945185923,0.0501425750
19740.0000000000,5.4833333333,49.6818602906,0.0501526805,50.2044540939,0.0498388981,49.6077193274,0.0500429824,49.8424856485,0.0494859210,49.9586949734,0.0501136616,50.1420773066,0.0496015796,49.8859328829,0.0499871768,49.8883657602,0.0502915656,49.8399891319,0.0497696670,49.7725478213,0.0503591144,50.3093582112,0.0498218656,49.9934766926,0.0499922468
19800.0000000000,5.5000000000,50.0783636774,0.0498411484,50.1253672646,0.0496430541,50.1365817997,0.0500998970,50.2044781394,0.0496729176,50.0642773631,0.0501713186,49.9649000525,0.0498937499,50.3775880879,0.0498538097,49.9190890917,0.0499482012,49.9957966933,0.0498228523,50.0950802611,0.0500137502,49.8004782327,0.0501288535,49.8334088094,0.0502158461
19860.0000000000,5.5166666667,50.0531987413,0.0496844086,50.2582013325,0.0496896688,49.9799367027,0.0501566710,50.3567646447,0.0500714277,50.0490073578,0.0500866831,50.0236774231,0.0497272888,49.9663461927,0.0504439431,49.9459096956,0.0505086533,49.9712775474,0.0500021937,50.3118315165,0.0501265773,50.0625224384,0.0498418853,49.9831002628,0.0502705148
19920.0000000000,5.5333333333,50.1377361211,0.0498264228,49.8924547128,0.0499712709,50.2278892834,0.0499178270,50.2701687359,0.0497408676,50.1072308705,0.0498798824,50.0787788225,0.0497907321,50.1093546555,0.0501901804,49.9332556478,0.0500469209,50.0993092118,0.0500952602,49.7415989088,0.0500863702,50.2182181081,0.0500128516,50.1052222897,0.0499519117
19980.0000000000,5.5500000000,50.1258785723,0.0500747724,50.3383132131,0.0498605344,50.0287147825,0.0499581908,49.8258880781,0.0499600167,49.5433782536,0.0502002127,49.9556021939,0.0497583380,50.2466684800,0.0498436566,50.1859433084,0.0499854805,49.8085771926,0.0501472612,50.0115035773,0.0499568995,50.0854648274,0.0498958194,50.1463157425,0.0498456440
20040.0000000000,5.5666666667,50.0814361289,0.0497054603,49.7879603879,0.0502336389,49.9344777736,0.0499843528,49.8791669557,0.0504210999,50.2779366286,0.0501736488,49.9793930938,0.0499190685,50.0550370914,0.0499982756,49.8879425114,0.0497703150,50.0847982857,0.0501167934,49.9768660018,0.0500420700,49.9990387696,0.0498214718,49.9646101993,0.0502118200
20100.0000000000,5.5833333333,49.8593808628,0.0499068285,50.1452580949,0.0496254136,50.1655806657,0.0497618207,50.1465983123,0.0500734370,49.6522252305,0.0502801284,50.0801872186,0.0501799553,50.0432353393,0.0500077713,50.2673927276,0.0500413673,49.9875812030,0.0498478584,49.6847244584,0.0499669942,50.0751007823,0.0499926162,49.9395738064,0.0502142644
20160.0000000000,5.6000000000,50.0771243985,0.0499965432,49.8805500577,0.0501605604,49.8621945588,0.0497061939,50.2079774898,0.0501675549,50.0271788855,0.0493237492,50.2019586628,0.0497389925,50.0262825297,0.0503939629,50.1757666067,0.0499718581,49.9988745379,0.0501496940,49.8834906678,0.0498231700,49.9523827771,0.0500513175,50.1271992992,0.0501115384
20220.0000000000,5.6166666667,49.8329637863,0.0497818099,49.8722046614,0.0499373097,49.5286525285,0.0501678004,50.1269305858,0.0500866415,49.8138737111,0.0501616682,49.9130647624,0.0502600424,49.8777484525,0.0496666226,50.0108973050,0.0501673777,50.0460005120,0.0502071658,49.8905776252,0.0499923749,50.1447821652,0.0503212340,50.1207937800,0.0500248406
20280.0000000000,5.6333333333,49.9114892511,0.0501795543,50.1604105296,0.0501084282,49.8474096378,0.0496943635,50.2230842489,0.0497701100,49.9590411498,0.0500412036,49.9147502450,0.0502453222,49.8294079695,0.0501044365,50.0081438087,0.0496497379,50.2165723943,0.0501477533,50.0814659839,0.0502215332,49.9731110981,0.0499749336,49.8153068790,0.0498870398
20340.0000000000,5.6500000000,49.8818092718,0.0500676038,50.5177711939,0.0500523164,50.1131036046,0.0500274787,49.8342684620,0.0499173491,49.7281175358,0.0495631247,49.9981858393,0.0499720752,50.2327557974,0.0496023250,50.0095919692,0.0499561046,49.8817701285,0.0502535312,50.0672340664,0.0497877415,50.0020153100,0.0498991566,50.1128510577,0.0502054710
20400.0000000000,5.6666666667,49.7722253531,0.0500194299,50.0714806184,0.0501258767,50.0668759311,0.0497683558,50.1975389444,0.0499484259,49.5829082720,0.0502376238,50.0813341435,0.0499027826,49.8210123524,0.0498816382,50.0932060820,0.0498150673,50.2785510649,0.0501634072,50.0448778017,0.0501363662,50.0954610586,0.0495026533,49.9890351531,0.0498661645
20460.0000000000,5.6833333333,49.8271702151,0.0498462538,50.0291800112,0.0501241051,49.9696298742,0.0498312477,49.8934404170,0.0501252883,50.2076331728,0.0501246891,50.0838982351,0.0498214848,49.9717028672,0.0499058327,50.0072836935,0.0499990285,50.0783721228,0.0499922888,49.8667274828,0.0500580062,50.2001219864,0.0499489707,49.9977413551,0.0502142846
20520.0000000000,5.7000000000,50.0697697178,0.0500683296,49.9305968862,0.0500240041,50.0192531300,0.0501119981,50.1875395038,0.0501827481,50.1236261870,0.0499017739,50.0055423586,0.0501173668,49.9697498136,0.0500529387,50.2058921857,0.0502106398,49.8882182321,0.0499781830,50.2634443966,0.0498563801,50.2277886709,0.0499530318,50.0063256477,0.0501863274
20580.0000000000,5.7166666667,49.8406690641,0.0499647354,50.0585988139,0.0502169367,50.2003038535,0.0498773574,50.0039256352,0.0497802793,50.0050627905,0.0499882009,50.2224932872,0.0495384375,49.8933926374,0.0496354916,49.8375490357,0.0503247869,50.2338712822,0.0499890815,50.2350202919,0.0499183971,49.8653169100,0.0497225631,49.9533706008,0.0499150240
20640.0000000000,5.7333333333,50.2810609186,0.0499150767,50.1214964441,0.0499875817,49.9577729744,0.0500268886,49.6511424863,0.0498499766,50.0878277698,0.0500313423,49.7175473801,0.0500991506,49.9551226117,0.0500817025,49.9495847118,0.0499027573,49.8422101100,0.0498035968,49.9067891123,0.0498804708,50.0347460498,0.0498085832,49.8382041595,0.0501225104
20700.0000000000,5.7500000000,49.7442602579,0.0500105711,50.1212751237,0.0497109437,49.7042088417,0.0500774895,50.0325892219,0.0498856578,50.1376442832,0.0501968554,49.8908164785,0.0500570523,50.1439102150,0.0499129655,50.3888492398,0.0501810487,49.6607174514,0.0502981081,49.8582974654,0.0498929043,50.1697580382,0.0499991358,49.8539669988,0.0502387630
20760.0000000000,5.7666666667,50.0030320084,0.0499123238,50.0233159567,0.0499086573,49.9982315825,0.0500866824,50.1608768476,0.0499938934,50.1939984341,0.0503054616,50.2292229293,0.0498270041,50.1604064035,0.0498552336,50.1156716529,0.0500164827,49.9828895873,0.0500277861,49.9082233397,0.0498631166,50.2992329200,0.0499857485,50.0908400847,0.0500645020
20820.0000000000,5.7833333333,49.7779490985,0.0500765308,50.0255374871,0.0502236300,50.0048971638,0.0500202315,50.0801180944,0.0499961269,50.2526373202,0.0501274698,50.2081622643,0.0499317545,50.0866544384,0.0497719415,50.0975588171,0.0498681174,49.9699060186,0.0501414583,49.9240327214,0.0499697389,49.7092715385,0.0498079202,50.0301866436,0.0499933436
20880.0000000000,5.8000000000,49.9612997407,0.0501442318,50.1778156147,0.0500575539,50.0973373865,0.0498212162,49.9880423326,0.0499795861,49.9888339293,0.0500157464,50.0014355733,0.0499260191,49.8105477097,0.0497495382,49.9865663864,0.0499241138,50.1660874482,0.0499940916,50.0670383539,0.0500788310,49.8719483218,0.0499103450,50.1737878332,0.0496693324
20940.0000000000,5.8166666667,49.9991418149,0.0501945088,49.7625908365,0.0498010464,49.7616264661,0.0497895519,49.9935377309,0.0500241873,50.1438732888,0.0498570435,50.2427695795,0.0500507255,49.8934322188,0.0502881628,50.2449907146,0.0501123783,49.7599360630,0.0499648890,49.8080615554,0.0497880871,49.7110782772,0.0501868648,50.1227242797,0.0499389768
21000.0000000000,5.8333333333,49.9013163902,0.0499566776,49.7342549218,0.0501972858,49.5886037941,0.0500426376,49.8066687035,0.0498966803,49.8871873139,0.0501976585,50.1428677255,0.0499658357,50.1201515150,0.0500083567,49.9996776137,0.0503734798,50.1313237743,0.0497502531,50.8136169731,0.0499323406,50.0371810383,0.0502556200,49.9363389699,0.0499868109
21060.0000000000,5.8500000000,50.2361351117,0.0500266135,50.2156322483,0.0504132282,50.0270268479,0.0498115409,49.8545040638,0.0503390902,49.7018695972,0.0499941938,50.2917210050,0.0500702451,50.1253575186,0.0499438436,49.9236437965,0.0500363650,49.6263990612,0.0500291155,50.0443146104,0.0499776842,49.6508362061,0.0498436451,49.9968636881,0.0500790955
21120.0000000000,5.8666666667,49.8470996009,0.0498967026,50.1505620305,0.0501207578,50.0434549907,0.0496616431,49.8868882008,0.0500166062,50.0433673958,0.0501420572,49.9685433884,0.0499267289,50.0793260551,0.0500685915,50.0227905608,0.0503085109,50.0670303481,0.0500823000,50.3523816901,0.0502423867,50.0438783574,0.0499851639,49.9297331024,0.0501980743
21180.0000000000,5.8833333333,50.1015240770,0.0500458151,50.0745136853,0.0499997292,49.9904719717,0.0502228486,49.8242844569,0.0500168920,50.1443828039,0.0499394795,49.6406059376,0.0500628834,49.9706755967,0.0501102192,49.9101407427,0.0500581747,49.9482803108,0.0498549296,50.0896098362,0.0502220406,50.1605326122,0.0498696106,49.9005258537,0.0499502056
21240.0000000000,5.9000000000,49.6830077807,0.0500285719,50.3470317709,0.0500572682,49.9868132494,0.0499149409,50.2085276564,0.0498582518,50.3252731542,0.0500694449,49.9965930661,0.0502183868,49.8371904127,0.0500130368,49.9939498358,0.0501317322,50.2773352765,0.0502244040,49.7321073440,0.0497918380,49.9902959362,0.0499645509,49.9560837583,0.0498635429
21300.0000000000,5.9166666667,49.9155508476,0.0500516199,49.5178900367,0.0502508334,50.2820675352,0.0499174278,50.1431831894,0.0499947932,50.0994105612,0.0499087408,49.9146290181,0.0499717452,49.9325929038,0.0500872210,49.9702871534,0.0500382580,49.9993814219,0.0499092081,50.0647004383,0.0499634606,49.9962234735,0.0499539852,50.0251514647,0.0502220510
21360.0000000000,5.9333333333,49.7814833923,0.0500059774,49.9474944527,0.0499782015,49.7883123363,0.0502501521,49.9412458566,0.0500152996,50.1417602086,0.0502126782,50.0853708178,0.0501366777,50.1043453540,0.0500949386,49.6376792038,0.0502320448,49.9483844780,0.0500073149,49.9930440751,0.0496314409,49.7400348413,0.0500272808,50.0328088988,0.0501685531
21420.0000000000,5.9500000000,50.0891355136,0.0497909315,50.2953130529,0.0500282654,49.8811921382,0.0500898587,49.9879613851,0.0502688121,49.8018633625,0.0500585304,49.9506490787,0.0503134408,49.9382002559,0.0500285050,49.9758294193,0.0498463208,49.8742494752,0.0498800750,49.8921027449,0.0496148125,50.0185144285,0.0500463181,50.2104668529,0.0500426092
21480.0000000000,5.9666666667,49.9879668332,0.0497127779,49.9509223743,0.0499241902,49.9142801998,0.0499618998,49.8208762363,0.0498944917,49.9240137173,0.0498533508,50.0482313555,0.0498312341,49.9250623759,0.0498700043,49.8921557303,0.0502803697,50.1207422427,0.0497443722,49.8125121625,0.0499700393,50.1150148001,0.0501464548,50.1342571045,0.0497718902
21540.0000000000,5.9833333333,49.8618699784,0.0497757565,50.0703761969,0.0503254015,49.8032793498,0.0502134840,49.9942784981,0.0499000180,50.0945988494,0.0499177137,49.9502748076,0.0500772200,50.0736960777,0.0499425398,50.1032630353,0.0498893049,50.3198345980,0.0501349783,49.8335560938,0.0499218262,50.1630485867,0.0498868192,49.9716103081,0.0500239816
21600.0000000000,6.0000000000,50.1315326497,0.0501306357,50.1756107692,0.0502071138,49.6747377306,0.0499715860,49.8070894878,0.0502328073,49.9465546247,0.0499359662,50.0868756200,0.0503894455,50.0574989163,0.0500438435,49.9186307779,0.0498107165,49.8425988761,0.0501035210,50.0547852980,0.0497993106,50.2482741982,0.0501640226,50.3111582926,0.0502539512
21660.0000000000,6.0166666667,50.0050725406,0.0498007656,49.9569845332,0.0496393033,50.2545033618,0.0499293361,50.1952052360,0.0501389582,50.0467643831,0.0501598416,50.0050990155,0.0502529061,49.9858186677,0.0497149383,50.1384753763,0.0497513077,49.8392558767,0.0502472235,50.1371660570,0.0497735035,49.8557937044,0.0500752869,50.0561249392,0.0497135992
21720.0000000000,6.0333333333,50.0393747052,0.0499702172,50.3562994532,0.0503701832,49.8860064985,0.0499863037,49.9650123732,0.0498828316,50.2082708971,0.0497982714,50.0679285764,0.0497553555,49.9247055890,0.0500535732,50.0966955800,0.0498305706,50.0677856638,0.0499041237,50.1999332964,0.0499573369,49.7631921277,0.0500191001,49.9324270960,0.0499210036
21780.0000000000,6.0500000000,50.0012300531,0.0499422243,50.1596362143,0.0500056527,50.0976405969,0.0499861665,50.3716678295,0.0500938003,50.1385034924,0.0501783024,50.1272018020,0.0498116111,50.0905238884,0.0498329905,49.9673292520,0.0501551281,49.9857206732,0.0499458623,49.9881747852,0.0499417144,50.0608399079,0.0496661167,50.0662457591,0.0501064853
21840.0000000000,6.0666666667,49.5458750632,0.0498075906,49.9026781017,0.0500134773,49.7796206780,0.0499661538,49.9783271633,0.0498415150,50.2964189702,0.0500337983,49.9813897751,0.0496696737,49.8294738557,0.0498485497,50.0521460604,0.0497759519,49.7996114856,0.0500431590,50.2548502151,0.0498013901,50.0627074754,0.0497826037,50.2226477576,0.0499506405
21900.0000000000,6.0833333333,49.8764878855,0.0500862001,50.3724047793,0.0499186473,49.9294187440,0.0496123783,50.1278485055,0.0497666839,49.8592524157,0.0500556422,49.9983938066,0.0498948811,49.9211613635,0.0500699562,50.2920141803,0.0501909580,50.1715592270,0.0502029115,50.1309004417,0.0496031959,49.8209724964,0.0500379065,50.0688071007,0.0499741290
