time_s,oven_temperature_c,surface_temperature_c,heat_flux_into_herb_w_m2,oven_moisture_kg_kg,surface_moisture_kg_kg,moisture_ratio_flux_out_m_s,moisture_mass_flux_out_kg_m2_s
1170,37.6505,33.2522035,109.9574125,0.028585,1.667303084,1.310974467e-06,0.001074999063
1171,37.65821667,33.25802291,110.0048438,0.02859583333,1.667008246,1.31072993e-06,0.001074798543
1172,37.66593333,33.26384511,110.0522056,0.02860666667,1.666713598,1.310485545e-06,0.001074598147
1173,37.67365,33.26967003,110.0994993,0.0286175,1.666419138,1.310241311e-06,0.001074397875
1174,37.68136667,33.27549763,110.146726,0.02862833333,1.666124867,1.309997227e-06,0.001074197726
1175,37.68908333,33.28132786,110.193887,0.02863916667,1.665830784,1.309753294e-06,0.001073997701
1176,37.6968,33.28716067,110.2409833,0.02865,1.665536889,1.309509511e-06,0.001073797799
1177,37.70451667,33.29299603,110.288016,0.02866083333,1.665243182,1.309265879e-06,0.00107359802
1178,37.71223333,33.29883389,110.3349861,0.02867166667,1.664949661,1.309022396e-06,0.001073398364
1179,37.71995,33.30467422,110.3818944,0.0286825,1.664656328,1.308779062e-06,0.001073198831
1180,37.72766667,33.31051699,110.428742,0.02869333333,1.664363181,1.308535878e-06,0.00107299942
1181,37.73538333,33.31636215,110.4755295,0.02870416667,1.66407022,1.308292843e-06,0.001072800131
1182,37.7431,33.32220968,110.5222579,0.028715,1.663777445,1.308049956e-06,0.001072600964
1183,37.75081667,33.32805955,110.5689278,0.02872583333,1.663484856,1.307807218e-06,0.001072401919
1184,37.75853333,33.33391173,110.61554,0.02873666667,1.663192452,1.307564628e-06,0.001072202995
1185,37.76625,33.3397662,110.6620951,0.0287475,1.662900234,1.307322187e-06,0.001072004193
1186,37.77396667,33.34562291,110.7085938,0.02875833333,1.6626082,1.307079893e-06,0.001071805512
1187,37.78168333,33.35148186,110.7550368,0.02876916667,1.66231635,1.306837747e-06,0.001071606952
1188,37.7894,33.35734302,110.8014245,0.02878,1.662024685,1.306595748e-06,0.001071408513
1189,37.79711667,33.36320636,110.8477576,0.02879083333,1.661733203,1.306353896e-06,0.001071210195
1190,37.80483333,33.36907187,110.8940366,0.02880166667,1.661441905,1.306112191e-06,0.001071011997
1191,37.81255,33.37493952,110.9402621,0.0288125,1.661150791,1.305870633e-06,0.001070813919
1192,37.82026667,33.38080929,110.9864345,0.02882333333,1.660859859,1.305629221e-06,0.001070615961
1193,37.82798333,33.38668116,111.0325543,0.02883416667,1.66056911,1.305387955e-06,0.001070418123
1194,37.8357,33.39255512,111.078622,0.028845,1.660278544,1.305146835e-06,0.001070220405
1195,37.84341667,33.39843115,111.1246379,0.02885583333,1.65998816,1.304905861e-06,0.001070022806
1196,37.85113333,33.40430923,111.1706026,0.02886666667,1.659697958,1.304665033e-06,0.001069825327
1197,37.85885,33.41018934,111.2165164,0.0288775,1.659407937,1.30442435e-06,0.001069627967
1198,37.86656667,33.41607148,111.2623797,0.02888833333,1.659118098,1.304183812e-06,0.001069430726
1199,37.87428333,33.42195562,111.3081929,0.02889916667,1.65882844,1.303943419e-06,0.001069233604
1200,37.882,33.42784174,111.3539564,0.02891,1.658538963,1.303703171e-06,0.0010690366
1201,37.8862,33.43365328,111.3136679,0.028915,1.658249609,1.303467688e-06,0.001068843504
1202,37.8904,33.43940728,111.2748181,0.02892,1.657960393,1.303232314e-06,0.001068650498
1203,37.8946,33.44512442,111.2368894,0.028925,1.657671327,1.302997062e-06,0.001068457591
1204,37.8988,33.45081242,111.1996894,0.02893,1.657382418,1.302761935e-06,0.001068264787
1205,37.903,33.45647573,111.1631067,0.028935,1.657093669,1.302526935e-06,0.001068072087
1206,37.9072,33.46211735,111.1270662,0.02894,1.656805082,1.302292065e-06,0.001067879494
1207,37.9114,33.46773948,111.0915131,0.028945,1.656516657,1.302057326e-06,0.001067687007
1208,37.9156,33.47334381,111.0564047,0.02895,1.656228396,1.301822717e-06,0.001067494628
1209,37.9198,33.47893172,111.0217069,0.028955,1.6559403,1.30158824e-06,0.001067302357
1210,37.924,33.48450435,110.9873914,0.02896,1.655652369,1.301353895e-06,0.001067110194
1211,37.9282,33.49006263,110.9534343,0.028965,1.655364603,1.301119683e-06,0.00106691814
1212,37.9324,33.49560739,110.9198153,0.02897,1.655077004,1.300885603e-06,0.001066726194
1213,37.9366,33.50113934,110.8865165,0.028975,1.654789571,1.300651656e-06,0.001066534358
1214,37.9408,33.50665911,110.8535223,0.02898,1.654502304,1.300417843e-06,0.001066342631
1215,37.945,33.51216725,110.8208188,0.028985,1.654215204,1.300184163e-06,0.001066151014
1216,37.9492,33.51766427,110.7883934,0.02899,1.65392827,1.299950616e-06,0.001065959505
1217,37.9534,33.5231506,110.7562349,0.028995,1.653641504,1.299717203e-06,0.001065768106
1218,37.9576,33.52862668,110.724333,0.029,1.653354904,1.299483923e-06,0.001065576817
1219,37.9618,33.53409286,110.6926785,0.029005,1.653068471,1.299250777e-06,0.001065385637
1220,37.966,33.53954949,110.6612627,0.02901,1.652782205,1.299017764e-06,0.001065194567
1221,37.9702,33.5449969,110.6300776,0.029015,1.652496107,1.298784885e-06,0.001065003606
1222,37.9744,33.55043536,110.599116,0.02902,1.652210175,1.29855214e-06,0.001064812755
1223,37.9786,33.55586516,110.568371,0.029025,1.65192441,1.298319528e-06,0.001064622013
1224,37.9828,33.56128655,110.5378363,0.02903,1.651638811,1.298087049e-06,0.00106443138
1225,37.987,33.56669977,110.5075058,0.029035,1.65135338,1.297854704e-06,0.001064240857
1226,37.9912,33.57210503,110.4773742,0.02904,1.651068115,1.297622492e-06,0.001064050443
1227,37.9954,33.57750256,110.447436,0.029045,1.650783017,1.297390413e-06,0.001063860139
1228,37.9996,33.58289254,110.4176864,0.02905,1.650498085,1.297158468e-06,0.001063669944
1229,38.0038,33.58827517,110.3881207,0.029055,1.65021332,1.296926656e-06,0.001063479858
1230,38.008,33.59365062,110.3587345,0.02906,1.649928721,1.296694977e-06,0.001063289881
1231,38.0122,33.59901906,110.3295235,0.029065,1.649644288,1.29646343e-06,0.001063100013
1232,38.0164,33.60438064,110.3004839,0.02907,1.649360021,1.296232017e-06,0.001062910254
1233,38.0206,33.60973553,110.2716119,0.029075,1.649075921,1.296000737e-06,0.001062720604
1234,38.0248,33.61508385,110.2429037,0.02908,1.648791986,1.295769589e-06,0.001062531063
1235,38.029,33.62042576,110.2143561,0.029085,1.648508217,1.295538574e-06,0.00106234163
1236,38.0332,33.62576137,110.1859657,0.02909,1.648224613,1.295307691e-06,0.001062152306
1237,38.0374,33.63109083,110.1577294,0.029095,1.647941175,1.29507694e-06,0.001061963091
1238,38.0416,33.63641424,110.1296441,0.0291,1.647657903,1.294846322e-06,0.001061773984
1239,38.0458,33.64173172,110.101707,0.029105,1.647374795,1.294615836e-06,0.001061584986
1240,38.05,33.64704339,110.0739154,0.02911,1.647091853,1.294385482e-06,0.001061396095
1241,38.0542,33.65234934,110.0462665,0.029115,1.646809075,1.29415526e-06,0.001061207313
1242,38.0584,33.65764969,110.0187577,0.02912,1.646526462,1.29392517e-06,0.001061018639
1243,38.0626,33.66294453,109.9913868,0.029125,1.646244014,1.293695211e-06,0.001060830073
1244,38.0668,33.66823395,109.9641512,0.02913,1.64596173,1.293465384e-06,0.001060641615
1245,38.071,33.67351806,109.9370486,0.029135,1.64567961,1.293235688e-06,0.001060453264
1246,38.0752,33.67879692,109.9100769,0.02914,1.645397655,1.293006124e-06,0.001060265022
1247,38.0794,33.68407064,109.883234,0.029145,1.645115863,1.292776691e-06,0.001060076886
1248,38.0836,33.68933929,109.8565177,0.02915,1.644834236,1.292547389e-06,0.001059888859
1249,38.0878,33.69460296,109.8299261,0.029155,1.644552772,1.292318217e-06,0.001059700938
1250,38.092,33.69986171,109.8034572,0.02916,1.644271471,1.292089177e-06,0.001059513125
1251,38.0962,33.70511563,109.7771091,0.029165,1.643990334,1.291860267e-06,0.001059325419
1252,38.1004,33.71036479,109.7508802,0.02917,1.64370936,1.291631488e-06,0.00105913782
1253,38.1046,33.71560926,109.7247685,0.029175,1.643428548,1.291402839e-06,0.001058950328
1254,38.1088,33.7208491,109.6987724,0.02918,1.6431479,1.29117432e-06,0.001058762942
1255,38.113,33.72608439,109.6728902,0.029185,1.642867414,1.290945932e-06,0.001058575664
1256,38.1172,33.73131518,109.6471204,0.02919,1.642587091,1.290717673e-06,0.001058388492
1257,38.1214,33.73654155,109.6214613,0.029195,1.64230693,1.290489544e-06,0.001058201426
1258,38.1256,33.74176354,109.5959115,0.0292,1.642026931,1.290261545e-06,0.001058014467
1259,38.1298,33.74698123,109.5704694,0.029205,1.641747095,1.290033676e-06,0.001057827614
1260,38.134,33.75219466,109.5451336,0.02921,1.64146742,1.289805936e-06,0.001057640867
1261,38.14455,33.75754214,109.6751964,0.02921666667,1.641187923,1.289577005e-06,0.001057453144
1262,38.1551,33.76299294,109.8026765,0.02922333333,1.640908599,1.289348213e-06,0.001057265534
1263,38.16565,33.76850971,109.9285073,0.02923,1.640629446,1.289119557e-06,0.001057078036
1264,38.1762,33.77407856,110.053036,0.02923666667,1.64035046,1.288891034e-06,0.001056890648
1265,38.18675,33.77969149,110.1764628,0.02924333333,1.64007164,1.288662646e-06,0.001056703369
1266,38.1973,33.7853431,110.2989224,0.02925,1.639792987,1.288434389e-06,0.001056516199
1267,38.20785,33.79102946,110.4205135,0.02925666667,1.639514499,1.288206265e-06,0.001056329138
1268,38.2184,33.79674751,110.5413121,0.02926333333,1.639236175,1.287978273e-06,0.001056142184
1269,38.22895,33.80249482,110.6613795,0.02927,1.638958015,1.287750412e-06,0.001055955338
1270,38.2395,33.80826937,110.7807658,0.02927666667,1.63868002,1.287522682e-06,0.0010557686
1271,38.25005,33.81406946,110.8995136,0.02928333333,1.638402188,1.287295083e-06,0.001055581968
1272,38.2606,33.81989364,111.017659,0.02929,1.638124518,1.287067615e-06,0.001055395444
1273,38.27115,33.82574066,111.1352335,0.02929666667,1.637847012,1.286840276e-06,0.001055209026
1274,38.2817,33.8316094,111.252265,0.02930333333,1.637569668,1.286613068e-06,0.001055022715
1275,38.29225,33.83749889,111.3687778,0.02931,1.637292486,1.286385989e-06,0.001054836511
1276,38.3028,33.84340824,111.4847939,0.02931666667,1.637015466,1.286159039e-06,0.001054650412
1277,38.31335,33.84933668,111.6003331,0.02932333333,1.636738607,1.285932219e-06,0.00105446442
1278,38.3239,33.85528347,111.7154133,0.02933,1.63646191,1.285705528e-06,0.001054278533
1279,38.33445,33.86124797,111.8300508,0.02933666667,1.636185374,1.285478966e-06,0.001054092752
1280,38.345,33.86722957,111.9442607,0.02934333333,1.635908999,1.285252532e-06,0.001053907076
1281,38.35555,33.87322774,112.0580566,0.02935,1.635632784,1.285026227e-06,0.001053721506
1282,38.3661,33.87924195,112.1714512,0.02935666667,1.635356729,1.28480005e-06,0.001053536041
1283,38.37665,33.88527175,112.2844564,0.02936333333,1.635080835,1.284574001e-06,0.001053350681
1284,38.3872,33.89131668,112.397083,0.02937,1.6348051,1.28434808e-06,0.001053165426
1285,38.39775,33.89737635,112.5093414,0.02937666667,1.634529525,1.284122287e-06,0.001052980275
1286,38.4083,33.90345036,112.621241,0.02938333333,1.63425411,1.283896621e-06,0.001052795229
1287,38.41885,33.90953837,112.7327909,0.02939,1.633978853,1.283671083e-06,0.001052610288
1288,38.4294,33.91564003,112.8439994,0.02939666667,1.633703756,1.283445671e-06,0.00105242545
1289,38.43995,33.92175502,112.9548745,0.02940333333,1.633428817,1.283220387e-06,0.001052240717
1290,38.4505,33.92788305,113.0654237,0.02941,1.633154037,1.282995229e-06,0.001052056088
1291,38.46105,33.93402384,113.1756541,0.02941666667,1.632879415,1.282770198e-06,0.001051871563
1292,38.4716,33.94017711,113.2855723,0.02942333333,1.632604951,1.282545294e-06,0.001051687141
1293,38.48215,33.94634261,113.3951848,0.02943,1.632330645,1.282320516e-06,0.001051502823
1294,38.4927,33.95252009,113.5044977,0.02943666667,1.632056496,1.282095864e-06,0.001051318608
1295,38.50325,33.95870934,113.6135166,0.02944333333,1.631782505,1.281871338e-06,0.001051134497
1296,38.5138,33.96491012,113.722247,0.02945,1.631508672,1.281646937e-06,0.001050950489
1297,38.52435,33.97112223,113.8306943,0.02945666667,1.631234995,1.281422663e-06,0.001050766583
1298,38.5349,33.97734547,113.9388633,0.02946333333,1.630961475,1.281198513e-06,0.001050582781
1299,38.54545,33.98357964,114.046759,0.02947,1.630688112,1.280974489e-06,0.001050399081
1300,38.556,33.98982457,114.1543858,0.02947666667,1.630414905,1.280750591e-06,0.001050215484
1301,38.56655,33.99608007,114.2617482,0.02948333333,1.630141854,1.280526817e-06,0.00105003199
1302,38.5771,34.00234598,114.3688505,0.02949,1.62986896,1.280303168e-06,0.001049848598
1303,38.58765,34.00862214,114.4756965,0.02949666667,1.629596221,1.280079644e-06,0.001049665308
1304,38.5982,34.01490839,114.5822904,0.02950333333,1.629323638,1.279856244e-06,0.00104948212
1305,38.60875,34.02120457,114.6886357,0.02951,1.629051211,1.279632968e-06,0.001049299034
1306,38.6193,34.02751056,114.7947361,0.02951666667,1.628778938,1.279409817e-06,0.00104911605
1307,38.62985,34.0338262,114.9005951,0.02952333333,1.628506821,1.27918679e-06,0.001048933168
1308,38.6404,34.04015136,115.0062161,0.02953,1.628234858,1.278963887e-06,0.001048750387
1309,38.65095,34.04648591,115.1116022,0.02953666667,1.627963051,1.278741107e-06,0.001048567708
1310,38.6615,34.05282973,115.2167566,0.02954333333,1.627691397,1.278518451e-06,0.00104838513
1311,38.67205,34.0591827,115.3216824,0.02955,1.627419898,1.278295919e-06,0.001048202653
1312,38.6826,34.0655447,115.4263825,0.02955666667,1.627148553,1.278073509e-06,0.001048020278
1313,38.69315,34.07191561,115.5308596,0.02956333333,1.626877362,1.277851223e-06,0.001047838003
1314,38.7037,34.07829534,115.6351166,0.02957,1.626606325,1.27762906e-06,0.001047655829
1315,38.71425,34.08468376,115.7391561,0.02957666667,1.626335441,1.277407019e-06,0.001047473756
1316,38.7248,34.09108078,115.8429806,0.02958333333,1.62606471,1.277185102e-06,0.001047291783
1317,38.73535,34.09748629,115.9465927,0.02959,1.625794133,1.276963306e-06,0.001047109911
1318,38.7459,34.10390021,116.0499948,0.02959666667,1.625523708,1.276741633e-06,0.001046928139
1319,38.75645,34.11032243,116.1531892,0.02960333333,1.625253437,1.276520083e-06,0.001046746468
1320,38.767,34.11675287,116.2561783,0.02961,1.624983317,1.276298654e-06,0.001046564896
1321,38.77296667,34.12309164,116.2468756,0.02962133333,1.624713397,1.276073651e-06,0.001046380394
1322,38.77893333,34.1293609,116.2393108,0.02963266667,1.624443663,1.275848797e-06,0.001046196014
1323,38.7849,34.13558755,116.2328114,0.029644,1.624174105,1.275624084e-06,0.001046011749
1324,38.79086667,34.14178156,116.2271278,0.02965533333,1.623904716,1.275399506e-06,0.001045827595
1325,38.79683333,34.14794867,116.2221166,0.02966666667,1.623635496,1.275175063e-06,0.001045643552
1326,38.8028,34.15409274,116.2176816,0.029678,1.623366441,1.274950753e-06,0.001045459617
1327,38.80876667,34.16021656,116.2137527,0.02968933333,1.623097551,1.274726574e-06,0.001045275791
1328,38.81473333,34.1663223,116.2102759,0.02970066667,1.622828823,1.274502525e-06,0.001045092071
1329,38.8207,34.17241168,116.207208,0.029712,1.622560258,1.274278607e-06,0.001044908457
1330,38.82666667,34.17848612,116.2045138,0.02972333333,1.622291854,1.274054817e-06,0.00104472495
1331,38.83263333,34.1845468,116.2021634,0.02973466667,1.622023611,1.273831155e-06,0.001044541547
1332,38.8386,34.19059473,116.2001317,0.029746,1.621755527,1.273607622e-06,0.00104435825
1333,38.84456667,34.1966308,116.1983967,0.02975733333,1.621487603,1.273384215e-06,0.001044175057
1334,38.85053333,34.20265576,116.1969393,0.02976866667,1.621219837,1.273160936e-06,0.001043991968
1335,38.8565,34.20867029,116.1957427,0.02978,1.620952229,1.272937783e-06,0.001043808982
1336,38.86246667,34.21467499,116.1947919,0.02979133333,1.620684779,1.272714757e-06,0.001043626101
1337,38.86843333,34.2206704,116.1940732,0.02980266667,1.620417487,1.272491856e-06,0.001043443322
1338,38.8744,34.22665701,116.1935747,0.029814,1.620150351,1.272269081e-06,0.001043260646
1339,38.88036667,34.23263526,116.1932852,0.02982533333,1.619883371,1.27204643e-06,0.001043078073
1340,38.88633333,34.23860554,116.1931948,0.02983666667,1.619616548,1.271823905e-06,0.001042895602
1341,38.8923,34.24456824,116.1932941,0.029848,1.61934988,1.271601504e-06,0.001042713233
1342,38.89826667,34.25052368,116.1935748,0.02985933333,1.619083368,1.271379227e-06,0.001042530966
1343,38.90423333,34.25647218,116.1940289,0.02987066667,1.61881701,1.271157075e-06,0.001042348801
1344,38.9102,34.26241402,116.1946494,0.029882,1.618550807,1.270935046e-06,0.001042166738
1345,38.91616667,34.26834949,116.1954294,0.02989333333,1.618284759,1.27071314e-06,0.001041984775
1346,38.92213333,34.27427882,116.1963628,0.02990466667,1.618018864,1.270491358e-06,0.001041802914
1347,38.9281,34.28020226,116.1974436,0.029916,1.617753123,1.270269699e-06,0.001041621153
1348,38.93406667,34.28612001,116.1986665,0.02992733333,1.617487536,1.270048162e-06,0.001041439493
1349,38.94003333,34.29203228,116.2000262,0.02993866667,1.617222102,1.269826748e-06,0.001041257933
1350,38.946,34.29793928,116.2015181,0.02995,1.61695682,1.269605456e-06,0.001041076474
1351,38.95196667,34.30384117,116.2031375,0.02996133333,1.616691691,1.269384286e-06,0.001040895115
1352,38.95793333,34.30973813,116.2048801,0.02997266667,1.616426715,1.269163238e-06,0.001040713856
1353,38.9639,34.31563032,116.206742,0.029984,1.61616189,1.268942312e-06,0.001040532696
1354,38.96986667,34.32151789,116.2087194,0.02999533333,1.615897217,1.268721507e-06,0.001040351636
1355,38.97583333,34.32740099,116.2108086,0.03000666667,1.615632696,1.268500824e-06,0.001040170675
1356,38.9818,34.33327976,116.2130061,0.030018,1.615368326,1.268280261e-06,0.001039989814
1357,38.98776667,34.33915432,116.2153088,0.03002933333,1.615104107,1.268059819e-06,0.001039809052
1358,38.99373333,34.3450248,116.2177134,0.03004066667,1.614840039,1.267839498e-06,0.001039628388
1359,38.9997,34.35089131,116.2202171,0.030052,1.614576121,1.267619297e-06,0.001039447824
1360,39.00566667,34.35675398,116.2228171,0.03006333333,1.614312354,1.267399216e-06,0.001039267357
1361,39.01163333,34.36261291,116.2255106,0.03007466667,1.614048736,1.267179256e-06,0.00103908699
1362,39.0176,34.3684682,116.2282951,0.030086,1.613785269,1.266959415e-06,0.00103890672
1363,39.02356667,34.37431994,116.2311681,0.03009733333,1.613521951,1.266739694e-06,0.001038726549
1364,39.02953333,34.38016825,116.2341272,0.03010866667,1.613258782,1.266520092e-06,0.001038546476
1365,39.0355,34.38601319,116.2371703,0.03012,1.612995763,1.26630061e-06,0.0010383665
1366,39.04146667,34.39185486,116.2402951,0.03013133333,1.612732892,1.266081247e-06,0.001038186623
1367,39.04743333,34.39769335,116.2434995,0.03014266667,1.61247017,1.265862003e-06,0.001038006842
1368,39.0534,34.40352873,116.2467817,0.030154,1.612207597,1.265642878e-06,0.00103782716
1369,39.05936667,34.40936108,116.2501396,0.03016533333,1.611945172,1.265423871e-06,0.001037647574
1370,39.06533333,34.41519048,116.2535714,0.03017666667,1.611682895,1.265204982e-06,0.001037468086
1371,39.0713,34.42101699,116.2570753,0.030188,1.611420765,1.264986212e-06,0.001037288694
1372,39.07726667,34.42684068,116.2606497,0.03019933333,1.611158784,1.26476756e-06,0.0010371094
1373,39.08323333,34.43266162,116.2642928,0.03021066667,1.61089695,1.264549026e-06,0.001036930202
1374,39.0892,34.43847987,116.2680032,0.030222,1.610635262,1.26433061e-06,0.0010367511
1375,39.09516667,34.4442955,116.2717792,0.03023333333,1.610373722,1.264112311e-06,0.001036572095
1376,39.10113333,34.45010856,116.2756193,0.03024466667,1.610112329,1.26389413e-06,0.001036393187
1377,39.1071,34.45591911,116.2795222,0.030256,1.609851082,1.263676066e-06,0.001036214374
1378,39.11306667,34.46172721,116.2834865,0.03026733333,1.609589982,1.263458119e-06,0.001036035658
1379,39.11903333,34.4675329,116.2875107,0.03027866667,1.609329028,1.263240289e-06,0.001035857037
1380,39.125,34.47333625,116.2915937,0.03029,1.60906822,1.263022576e-06,0.001035678512
1381,39.13055,34.47912823,116.2855443,0.03029366667,1.608807482,1.262811052e-06,0.001035505063
1382,39.1361,34.4849109,116.2797274,0.03029733333,1.608546831,1.262599598e-06,0.001035331671
1383,39.14165,34.49068678,116.2740805,0.030301,1.608286289,1.262388231e-06,0.001035158349
1384,39.1472,34.49645682,116.2685796,0.03030466667,1.608025861,1.262176955e-06,0.001034985103
1385,39.15275,34.50222159,116.2632104,0.03030833333,1.607765551,1.261965774e-06,0.001034811935
1386,39.1583,34.50798149,116.2579628,0.030312,1.607505363,1.26175469e-06,0.001034638846
1387,39.16385,34.51373683,116.2528293,0.03031566667,1.607245298,1.261543705e-06,0.001034465838
1388,39.1694,34.51948785,116.2478038,0.03031933333,1.606985357,1.261332819e-06,0.001034292912
1389,39.17495,34.52523475,116.2428812,0.030323,1.606725543,1.261122034e-06,0.001034120068
1390,39.1805,34.53097771,116.2380572,0.03032666667,1.606465855,1.26091135e-06,0.001033947307
1391,39.18605,34.53671688,116.2333281,0.03033033333,1.606206294,1.260700769e-06,0.00103377463
1392,39.1916,34.54245239,116.2286903,0.030334,1.605946862,1.26049029e-06,0.001033602038
1393,39.19715,34.54818436,116.224141,0.03033766667,1.605687558,1.260279913e-06,0.001033429529
1394,39.2027,34.5539129,116.2196774,0.03034133333,1.605428384,1.26006964e-06,0.001033257105
1395,39.20825,34.55963812,116.215297,0.030345,1.605169338,1.259859471e-06,0.001033084766
1396,39.2138,34.5653601,116.2109975,0.03034866667,1.604910423,1.259649405e-06,0.001032912512
1397,39.21935,34.57107893,116.2067766,0.03035233333,1.604651637,1.259439443e-06,0.001032740343
1398,39.2249,34.5767947,116.2026325,0.030356,1.604392982,1.259229585e-06,0.00103256826
1399,39.23045,34.58250747,116.1985632,0.03035966667,1.604134457,1.259019832e-06,0.001032396262
1400,39.236,34.58821732,116.194567,0.03036333333,1.603876062,1.258810183e-06,0.00103222435
1401,39.24155,34.59392432,116.1906421,0.030367,1.603617798,1.258600638e-06,0.001032052523
1402,39.2471,34.59962852,116.186787,0.03037066667,1.603359665,1.258391198e-06,0.001031880783
1403,39.25265,34.60532999,116.1830002,0.03037433333,1.603101662,1.258181863e-06,0.001031709128
1404,39.2582,34.61102879,116.1792802,0.030378,1.602843791,1.257972633e-06,0.001031537559
1405,39.26375,34.61672497,116.1756257,0.03038166667,1.602586051,1.257763507e-06,0.001031366076
1406,39.2693,34.62241859,116.1720353,0.03038533333,1.602328441,1.257554486e-06,0.001031194679
1407,39.27485,34.62810968,116.1685079,0.030389,1.602070963,1.25734557e-06,0.001031023368
1408,39.2804,34.63379832,116.1650421,0.03039266667,1.601813616,1.257136759e-06,0.001030852143
1409,39.28595,34.63948453,116.1616368,0.03039633333,1.6015564,1.256928053e-06,0.001030681004
1410,39.2915,34.64516836,116.158291,0.0304,1.601299315,1.256719452e-06,0.00103050995
1411,39.29705,34.65084986,116.1550034,0.03040366667,1.601042361,1.256510955e-06,0.001030338983
1412,39.3026,34.65652907,116.1517732,0.03040733333,1.600785538,1.256302564e-06,0.001030168102
1413,39.30815,34.66220603,116.1485992,0.030411,1.600528846,1.256094277e-06,0.001029997307
1414,39.3137,34.66788078,116.1454805,0.03041466667,1.600272286,1.255886095e-06,0.001029826598
1415,39.31925,34.67355335,116.1424162,0.03041833333,1.600015856,1.255678018e-06,0.001029655975
1416,39.3248,34.67922378,116.1394054,0.030422,1.599759558,1.255470046e-06,0.001029485438
1417,39.33035,34.68489212,116.1364471,0.03042566667,1.59950339,1.255262179e-06,0.001029314986
1418,39.3359,34.69055838,116.1335405,0.03042933333,1.599247353,1.255054416e-06,0.001029144621
1419,39.34145,34.69622261,116.1306848,0.030433,1.598991447,1.254846758e-06,0.001028974341
1420,39.347,34.70188483,116.1278792,0.03043666667,1.598735672,1.254639204e-06,0.001028804147
1421,39.35255,34.70754508,116.1251229,0.03044033333,1.598480027,1.254431755e-06,0.001028634039
1422,39.3581,34.7132034,116.1224151,0.030444,1.598224514,1.254224411e-06,0.001028464017
1423,39.36365,34.7188598,116.119755,0.03044766667,1.59796913,1.254017171e-06,0.00102829408
1424,39.3692,34.72451432,116.1171421,0.03045133333,1.597713878,1.253810035e-06,0.001028124229
1425,39.37475,34.73016698,116.1145754,0.030455,1.597458755,1.253603004e-06,0.001027954464
1426,39.3803,34.73581782,116.1120544,0.03045866667,1.597203763,1.253396077e-06,0.001027784784
1427,39.38585,34.74146686,116.1095785,0.03046233333,1.596948902,1.253189255e-06,0.001027615189
1428,39.3914,34.74711413,116.1071468,0.030466,1.596694171,1.252982536e-06,0.00102744568
1429,39.39695,34.75275965,116.1047588,0.03046966667,1.596439569,1.252775922e-06,0.001027276256
1430,39.4025,34.75840344,116.1024139,0.03047333333,1.596185098,1.252569412e-06,0.001027106918
1431,39.40805,34.76404554,116.1001115,0.030477,1.595930757,1.252363006e-06,0.001026937665
1432,39.4136,34.76968596,116.0978509,0.03048066667,1.595676546,1.252156703e-06,0.001026768497
1433,39.41915,34.77532474,116.0956316,0.03048433333,1.595422464,1.251950505e-06,0.001026599414
1434,39.4247,34.78096188,116.093453,0.030488,1.595168512,1.25174441e-06,0.001026430416
1435,39.43025,34.78659742,116.0913146,0.03049166667,1.59491469,1.251538419e-06,0.001026261503
1436,39.4358,34.79223137,116.0892158,0.03049533333,1.594660998,1.251332531e-06,0.001026092676
1437,39.44135,34.79786376,116.0871561,0.030499,1.594407434,1.251126747e-06,0.001025923933
1438,39.4469,34.80349461,116.0851349,0.03050266667,1.594154,1.250921067e-06,0.001025755275
1439,39.45245,34.80912393,116.0831517,0.03050633333,1.593900696,1.25071549e-06,0.001025586702
1440,39.458,34.81475175,116.0812061,0.03051,1.59364752,1.250510016e-06,0.001025418213
1441,39.46028333,34.82030697,115.999409,0.03051783333,1.593394515,1.250301345e-06,0.001025247103
1442,39.46256667,34.82580545,115.9190303,0.03052566667,1.59314167,1.250092802e-06,0.001025076098
1443,39.46485,34.83126645,115.8395888,0.0305335,1.592888974,1.249884379e-06,0.001024905191
1444,39.46713333,34.83669714,115.7609047,0.03054133333,1.592636424,1.249676073e-06,0.00102473438
1445,39.46941667,34.84210171,115.6828739,0.03054916667,1.592384017,1.24946788e-06,0.001024563662
1446,39.4717,34.84748296,115.6054261,0.030557,1.592131751,1.249259801e-06,0.001024393037
1447,39.47398333,34.85284296,115.5285093,0.03056483333,1.591879626,1.249051834e-06,0.001024222504
1448,39.47626667,34.85818333,115.4520835,0.03057266667,1.591627639,1.248843978e-06,0.001024052062
1449,39.47855,34.86350535,115.3761162,0.0305805,1.591375791,1.248636232e-06,0.001023881711
1450,39.48083333,34.86881011,115.3005805,0.03058833333,1.59112408,1.248428597e-06,0.00102371145
1451,39.48311667,34.87409852,115.2254536,0.03059616667,1.590872506,1.248221071e-06,0.001023541278
1452,39.4854,34.87937136,115.150716,0.030604,1.590621068,1.248013654e-06,0.001023371197
1453,39.48768333,34.88462931,115.0763505,0.03061183333,1.590369766,1.247806346e-06,0.001023201204
1454,39.48996667,34.88987299,115.0023419,0.03061966667,1.5901186,1.247599146e-06,0.0010230313
1455,39.49225,34.89510293,114.9286767,0.0306275,1.589867568,1.247392055e-06,0.001022861485
1456,39.49453333,34.90031962,114.8553428,0.03063533333,1.589616672,1.247185071e-06,0.001022691758
1457,39.49681667,34.9055235,114.7823291,0.03064316667,1.589365909,1.246978194e-06,0.001022522119
