time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
6360,1.66140000,2.54999999,2.54999998,2.54999989,2.54999925,2.54999523,2.54997273,2.54986134,2.54938035,2.54756669,2.54162208,2.52470008,2.48289885,2.39312356,2.22494372,1.94894556,1.54850198,1.02331737,,,,,0.62853243
6420,1.65880000,2.54999999,2.54999998,2.54999986,2.54999907,2.54999420,2.54996766,2.54983941,2.54929687,2.54729345,2.54085416,2.52283056,2.47896976,2.38600514,2.21385767,1.93403122,1.53096807,1.00478688,,,,,0.62711618
6480,1.65620000,2.54999999,2.54999997,2.54999982,2.54999884,2.54999298,2.54996176,2.54981463,2.54920456,2.54699742,2.54003040,2.52086750,2.47491195,2.37873407,2.20267883,1.91906031,1.51351569,0.98633570,,,,,0.62561753
6540,1.65360000,2.54999999,2.54999996,2.54999977,2.54999857,2.54999154,2.54995494,2.54978650,2.54910276,2.54667747,2.53915615,2.51879973,2.47069564,2.37134621,2.19135519,1.90408620,1.49612902,0.96793058,,,,,0.62440747
6600,1.65100000,2.54999998,2.54999995,2.54999971,2.54999824,2.54998985,2.54994711,2.54975476,2.54899083,2.54633245,2.53823000,2.51664395,2.46636129,2.36378187,2.17996435,1.88906243,1.47876753,0.94959219,,,,,0.62318232
6660,1.64840000,2.54999998,2.54999994,2.54999964,2.54999783,2.54998785,2.54993815,2.54971921,2.54886804,2.54596115,2.53725040,2.51439893,2.46190903,2.35607984,2.16842011,1.87402371,1.46148528,0.93136696,,,,,0.62180624
6720,1.64580000,2.54999997,2.54999992,2.54999955,2.54999736,2.54998551,2.54992791,2.54967949,2.54873368,2.54555925,2.53621009,2.51205825,2.45729958,2.34826952,2.15681513,1.85898031,1.44427984,0.91320359,,,,,0.62044253
6780,1.64320000,2.54999996,2.54999990,2.54999944,2.54999678,2.54998278,2.54991626,2.54963525,2.54858623,2.54512607,2.53510513,2.50960261,2.45256176,2.34028071,2.14510156,1.84390760,1.42713822,0.89507827,,,,,0.61918630
6840,1.64060000,2.54999995,2.54999987,2.54999930,2.54999610,2.54997962,2.54990305,2.54958611,2.54842443,2.54466254,2.53394198,2.50705527,2.44770969,2.33217785,2.13329875,1.82884690,1.41004200,0.87703343,,,,,0.61787104
6900,1.63800000,2.54999993,2.54999983,2.54999914,2.54999530,2.54997596,2.54988811,2.54953168,2.54824854,2.54416746,2.53271936,2.50441577,2.44272390,2.32396913,2.12142413,1.81374422,1.39301119,0.85903096,,,,,0.61669633
6960,1.63540000,2.54999991,2.54999979,2.54999894,2.54999435,2.54997174,2.54987127,2.54947154,2.54805774,2.54363965,2.53143612,2.50167854,2.43758855,2.31558318,2.10943704,1.79865656,1.37602912,0.84111024,,,,,0.61561383
7020,1.63280000,2.54999989,2.54999973,2.54999870,2.54999323,2.54996689,2.54985234,2.54940525,2.54785121,2.54307787,2.53008068,2.49881843,2.43234073,2.30710025,2.09740438,1.78353536,1.35911239,0.82328011,,,,,0.61442739
7080,1.63020000,2.54999986,2.54999967,2.54999841,2.54999193,2.54996135,2.54983099,2.54933153,2.54762808,2.54247485,2.52865435,2.49586363,2.42698106,2.29849811,2.08524740,1.76842865,1.34226861,0.80549089,,,,,0.61315630
7140,1.62760000,2.54999982,2.54999959,2.54999807,2.54999040,2.54995502,2.54980701,2.54925060,2.54738750,2.54183338,2.52716295,2.49281445,2.42145393,2.28975071,2.07306691,1.75333039,1.32549189,0.78770795,,,,,0.61192726
7200,1.62500000,2.54999978,2.54999949,2.54999766,2.54998863,2.54994781,2.54978026,2.54916196,2.54712713,2.54115381,2.52560563,2.48966458,2.41582039,2.28091955,2.06077915,1.73822318,1.30877596,0.76995615,,,,,0.61065749
7260,1.62380000,2.54999972,2.54999937,2.54999719,2.54998664,2.54993995,2.54975200,2.54907134,2.54686856,2.54050433,2.52416889,2.48685649,2.41104917,2.27380743,2.05150212,1.72770160,1.29837347,0.76059829,,,,,0.60932896
7320,1.62260000,2.54999965,2.54999923,2.54999663,2.54998435,2.54993110,2.54972085,2.54897322,2.54659318,2.53982304,2.52268187,2.48398410,2.40621770,2.26663124,2.04224835,1.71725761,1.28805899,0.75126412,,,,,0.60782755
7380,1.62140000,2.54999957,2.54999905,2.54999598,2.54998172,2.54992118,2.54968659,2.54886720,2.54630041,2.53910936,2.52113940,2.48104860,2.40132153,2.25943098,2.03301912,1.70686238,1.27785557,0.74190395,,,,,0.60637287
7440,1.62020000,2.54999946,2.54999885,2.54999522,2.54997873,2.54991009,2.54964900,2.54875288,2.54598969,2.53836282,2.51954189,2.47805132,2.39634891,2.25220803,2.02378009,1.69653961,1.26771819,0.73260339,,,,,0.60486924
7500,1.61900000,2.54999934,2.54999860,2.54999434,2.54997533,2.54989773,2.54960784,2.54862985,2.54566046,2.53758293,2.51789378,2.47499311,2.39132299,2.24496451,2.01457206,1.68629631,1.25766962,0.72330957,,,,,0.60345291
7560,1.61780000,2.54999919,2.54999831,2.54999331,2.54997147,2.54988398,2.54956289,2.54849771,2.54531216,2.53676923,2.51619511,2.47187480,2.38624494,2.23770006,2.00539003,1.67610835,1.24768611,0.71411537,,,,,0.60206917
7620,1.61660000,2.54999901,2.54999797,2.54999213,2.54996710,2.54986873,2.54951391,2.54835603,2.54494423,2.53591702,2.51444572,2.46869677,2.38111559,2.23040367,1.99623667,1.66596884,1.23777445,0.70492320,,,,,0.60055482
7680,1.61540000,2.54999880,2.54999757,2.54999077,2.54996218,2.54985186,2.54946063,2.54820440,2.54455612,2.53502882,2.51264569,2.46546018,2.37593754,2.22306557,1.98709654,1.65590715,1.22795402,0.69573433,,,,,0.59906713
7740,1.61420000,2.54999854,2.54999710,2.54998922,2.54995665,2.54983323,2.54940281,2.54804238,2.54414729,2.53410515,2.51079528,2.46214824,2.37071293,2.21571385,1.97796747,1.64591610,1.21818262,0.68662048,,,,,0.59771041
7800,1.61300000,2.54999824,2.54999655,2.54998744,2.54995045,2.54981272,2.54934017,2.54786955,2.54371723,2.53314564,2.50889456,2.45877775,2.36543440,2.20834656,1.96886557,1.63595969,1.20848112,0.67757517,,,,,0.59627135
7860,1.61180000,2.54999789,2.54999591,2.54998540,2.54994351,2.54979009,2.54927246,2.54768549,2.54326541,2.53214984,2.50694345,2.45535073,2.36008858,2.20096620,1.95979549,1.62606440,1.19884303,0.66855349,,,,,0.59496666
7920,1.61060000,2.54999747,2.54999517,2.54998309,2.54993577,2.54976528,2.54919939,2.54748941,2.54279129,2.53111736,2.50494201,2.45186783,2.35469812,2.19357081,1.95074950,1.61622375,1.18925463,0.65967369,,,,,0.59369873
7980,1.60940000,2.54999698,2.54999431,2.54998047,2.54992716,2.54973813,2.54912067,2.54728048,2.54229432,2.53004771,2.50288437,2.44832923,2.34926370,2.18614036,1.94169934,1.60644389,1.17975272,0.65073266,,,,,0.59226157
8040,1.60820000,2.54999641,2.54999332,2.54997751,2.54991760,2.54970846,2.54903601,2.54705888,2.54177295,2.52894057,2.50076992,2.44473659,2.34378881,2.17868764,1.93268125,1.59671009,1.17031373,0.64179345,,,,,0.59086613
8100,1.60700000,2.54999575,2.54999218,2.54997417,2.54990701,2.54967613,2.54894510,2.54682417,2.54122580,2.52779576,2.49860545,2.44109127,2.33827518,2.17122833,1.92369739,1.58704337,1.16095567,0.63289714,,,,,0.58944930
8160,1.60580000,2.54999498,2.54999088,2.54997042,2.54989530,2.54964095,2.54884766,2.54657592,2.54065419,2.52661308,2.49639137,2.43739459,2.33272516,2.16376586,1.91475209,1.57744761,1.15165161,0.62404741,,,,,0.58813768
8220,1.60460000,2.54999410,2.54998940,2.54996620,2.54988239,2.54960275,2.54874337,2.54631371,2.54005769,2.52539238,2.49412809,2.43363447,2.32712792,2.15629612,1.90582033,1.56787651,1.14239894,0.61530808,,,,,0.58685673
8280,1.60340000,2.54999307,2.54998770,2.54996149,2.54986818,2.54956134,2.54863147,2.54603710,2.53943583,2.52413330,2.49181544,2.42981533,2.32147515,2.14882072,1.89689805,1.55836551,1.13321230,0.60656838,,,,,0.58557797
8340,1.60220000,2.54999190,2.54998578,2.54995622,2.54985256,2.54951653,2.54851202,2.54574564,2.53878815,2.52282954,2.48945378,2.42594662,2.31578816,2.14130731,1.88800991,1.54891834,1.12409324,0.59774791,,,,,0.58415249
8400,1.60100000,2.54999055,2.54998360,2.54995036,2.54983540,2.54946813,2.54838473,2.54543891,2.53811423,2.52148564,2.48704366,2.42202995,2.31007013,2.13379476,1.87916464,1.53953419,1.11505514,0.58892480,,,,,0.58275342
8460,1.59980000,2.54998902,2.54998113,2.54994384,2.54981663,2.54941593,2.54824926,2.54511651,2.53741376,2.52010280,2.48458594,2.41806714,2.30432293,2.12628404,1.87035536,1.53019050,1.10605888,,,,,,0.58143851
8520,1.59860000,2.54998727,2.54997836,2.54993661,2.54979613,2.54935972,2.54810531,2.54477803,2.53668639,2.51868095,2.48208091,2.41405852,2.29854621,2.11877337,1.86154784,1.52090452,1.09712024,,,,,,0.58020285
8580,1.59740000,2.54998528,2.54997523,2.54992860,2.54977378,2.54929931,2.54795254,2.54442306,2.53593173,2.51721989,2.47952014,2.41000421,2.29273949,2.11126078,1.85276634,1.51167087,1.08822005,,,,,,0.57892988
8640,1.59620000,2.54998303,2.54997172,2.54991977,2.54974947,2.54923447,2.54779063,2.54405119,2.53514938,2.51571937,2.47690651,2.40590485,2.28688750,2.10373588,1.84402248,1.50247479,1.07940234,,,,,,0.57761398
8700,1.59500000,2.54998048,2.54996780,2.54991003,2.54972305,2.54916498,2.54761923,2.54366199,2.53433897,2.51417942,2.47424626,2.40175265,2.28099749,2.09619605,1.83531904,1.49334553,1.07064035,,,,,,0.57621635
8760,1.59380000,2.54997762,2.54996341,2.54989931,2.54969440,2.54909061,2.54743801,2.54325508,2.53350027,2.51260020,2.47154028,2.39754657,2.27508466,2.08866441,1.82664134,1.48428329,1.06194746,,,,,,0.57483717
8820,1.59260000,2.54997439,2.54995853,2.54988754,2.54966338,2.54901113,2.54724665,2.54283011,2.53263305,2.51098191,2.46878940,2.39330033,2.26915025,2.08114078,1.81798528,1.47526020,1.05329453,,,,,,0.57346851
8880,1.59140000,2.54997077,2.54995309,2.54987465,2.54962986,2.54892633,2.54704483,2.54238675,2.53173675,2.50932462,2.46599408,2.38901449,2.26319416,2.07362359,1.80936550,1.46628581,1.04469095,,,,,,0.57219082
8940,1.59020000,2.54996672,2.54994706,2.54986054,2.54959368,2.54883596,2.54683223,2.54192461,2.53080717,2.50762831,2.46315463,2.38468966,2.25721716,2.06611404,1.80078474,1.45737418,1.03614232,,,,,,0.57078006
9000,1.58900000,2.54996220,2.54994038,2.54984514,2.54955470,2.54873978,2.54660851,2.54144167,2.52984814,2.50589198,2.46027185,2.38032751,2.25122201,2.05858508,1.79224188,1.44851152,1.02764200,,,,,,0.56955044
9060,1.58776667,2.54995716,2.54993300,2.54982834,2.54951274,2.54863744,2.54637300,2.54093761,2.52885693,2.50410311,2.45733469,2.37590665,2.24514369,2.05100042,1.78361439,1.43955905,1.01901540,,,,,,0.56853424
9120,1.58653333,2.54995156,2.54992485,2.54981006,2.54946765,2.54852880,2.54612568,2.54041349,2.52783555,2.50227460,2.45435363,2.37144675,2.23903941,2.04341849,1.77501781,1.43066064,1.01045570,,,,,,0.56728360
9180,1.58530000,2.54994534,2.54991588,2.54979019,2.54941927,2.54841359,2.54586620,2.53986889,2.52678366,2.50040638,2.45131341,2.36693865,2.23291722,2.03584839,1.76646597,1.42182292,1.00197110,,,,,,0.56594001
9240,1.58406667,2.54993846,2.54990603,2.54976864,2.54936744,2.54829155,2.54559421,2.53930349,2.52570113,2.49849886,2.44823077,2.36238356,2.22677941,2.02828996,1.75795277,1.41302218,0.99353523,,,,,,0.56462761
9300,1.58283333,2.54993085,2.54989521,2.54974529,2.54931198,2.54816243,2.54530939,2.53871700,2.52458787,2.49655236,2.44510667,2.35779470,2.22062716,2.02072345,1.74945079,1.40428241,0.98514311,,,,,,0.56342719
9360,1.58160000,2.54992245,2.54988336,2.54972004,2.54925271,2.54802598,2.54501145,2.53810914,2.52344381,2.49456715,2.44194179,2.35317276,2.21446008,2.01315588,1.74098144,1.39558564,0.97678919,,,,,,0.56217460
9420,1.58036667,2.54991321,2.54987041,2.54969277,2.54918946,2.54788194,2.54470006,2.53747961,2.52226876,2.49254327,2.43873634,2.34851807,2.20826451,2.00560080,1.73255157,1.38692674,0.96848414,,,,,,0.56095558
9480,1.57913333,2.54990306,2.54985626,2.54966336,2.54912204,2.54773004,2.54437489,2.53682810,2.52106259,2.49048092,2.43549097,2.34383155,2.20204042,1.99805666,1.72415530,1.37831473,0.96021688,,,,,,0.55982631
9540,1.57790000,2.54989191,2.54984085,2.54963169,2.54905026,2.54756975,2.54403519,2.53615431,2.51982513,2.48838012,2.43220581,2.33911308,2.19580220,1.99052229,1.71576680,1.36974817,0.95199104,,,,,,0.55868455
9600,1.57666667,2.54987971,2.54982408,2.54959763,2.54897393,2.54740079,2.54368014,2.53545794,2.51855617,2.48624090,2.42888116,2.33436330,2.18955097,1.98298472,1.70741145,1.36121755,0.94383426,,,,,,0.55743048
9660,1.57543333,2.54986637,2.54980586,2.54956105,2.54889285,2.54722313,2.54331026,2.53473868,2.51725561,2.48406358,2.42551809,2.32956575,2.18329066,1.97544892,1.69910103,1.35274884,0.93571801,,,,,,0.55626298
9720,1.57420000,2.54985181,2.54978610,2.54952181,2.54880683,2.54703650,2.54292526,2.53399632,2.51592055,2.48183803,2.42210479,2.32473531,2.17702039,1.96792603,1.69082325,1.34432103,0.92764260,,,,,,0.55500624
9780,1.57296667,2.54983594,2.54976469,2.54947977,2.54871566,2.54684062,2.54252484,2.53323063,2.51455038,2.47957453,2.41865005,2.31987726,2.17073645,1.96042125,1.68256814,1.33594031,0.91962175,,,,,,0.55367036
9840,1.57173333,2.54981868,2.54974153,2.54943479,2.54861914,2.54663525,2.54210872,2.53244141,2.51314847,2.47727405,2.41515965,2.31499442,2.16442484,1.95293774,1.67435161,1.32761612,0.91163291,,,,,,0.55246335
9900,1.57050000,2.54979992,2.54971652,2.54938672,2.54851706,2.54642011,2.54167664,2.53162852,2.51171499,2.47493713,2.41163433,2.31008693,2.15810698,1.94545816,1.66616914,1.31933097,0.90366256,,,,,,0.55124451
9960,1.56926667,2.54977958,2.54968954,2.54933541,2.54840922,2.54619496,2.54122834,2.53079125,2.51024989,2.47256383,2.40807407,2.30515439,2.15178224,1.93797548,1.65802313,1.31107493,0.89572950,,,,,,0.55015728
10020,1.56803333,2.54975755,2.54966047,2.54928071,2.54829542,2.54595953,2.54076355,2.52992674,2.50875308,2.47015423,2.40447903,2.30019675,2.14544959,1.93050551,1.64988539,1.30285775,0.88782978,,,,,,0.54906986
10080,1.56680000,2.54973373,2.54962922,2.54922247,2.54817544,2.54571356,2.54028196,2.52903774,2.50722437,2.46770824,2.40084908,2.29520797,2.13910891,1.92304960,1.64177768,1.29468582,0.87998741,,,,,,0.54791593
10140,1.56556667,2.54970800,2.54959563,2.54916052,2.54804906,2.54545676,2.53978327,2.52812399,2.50566370,2.46522614,2.39718515,2.29017822,2.13276391,1.91561328,1.63371182,1.28655120,0.87219364,,,,,,0.54681247
10200,1.56433333,2.54968025,2.54955960,2.54909468,2.54791605,2.54518886,2.53926720,2.52718534,2.50407118,2.46270846,2.39348814,2.28512597,2.12638673,1.90818224,1.62567870,1.27846000,0.86442737,,,,,,0.54564790
10260,1.56310000,2.54965037,2.54952098,2.54902480,2.54777619,2.54490960,2.53873351,2.52622161,2.50244681,2.46015540,2.38974617,2.28005206,2.12000635,1.90075336,1.61766709,1.27042083,0.85671693,,,,,,0.54438164
10320,1.56186667,2.54961822,2.54947965,2.54895070,2.54762926,2.54461871,2.53818194,2.52523268,2.50079077,2.45756692,2.38596748,2.27495850,2.11362523,1.89334570,1.60969111,1.26241803,0.84902658,,,,,,0.54319973
10380,1.56063333,2.54958369,2.54943545,2.54887220,2.54747504,2.54431594,2.53761228,2.52421848,2.49910325,2.45493282,2.38215824,2.26984599,2.10724368,1.88595895,1.60175406,1.25446287,0.84135478,,,,,,0.54207498
10440,1.55940000,2.54954664,2.54938825,2.54878912,2.54731331,2.54400105,2.53702431,2.52317892,2.49738437,2.45226472,2.37831867,2.26471403,2.10085938,1.87858793,1.59384813,1.24653618,0.83372283,,,,,,0.54089561
10500,1.55816667,2.54950694,2.54933790,2.54870129,2.54714385,2.54367380,2.53641780,2.52211384,2.49563210,2.44956272,2.37444904,2.25956351,2.09447530,1.87122952,1.58596466,1.23866291,0.82613717,,,,,,0.53956559
10560,1.55693333,2.54946446,2.54928426,2.54860852,2.54696642,2.54333392,2.53579253,2.52102316,2.49384283,2.44682774,2.37055128,2.25437848,2.08807190,1.86388026,1.57812356,1.23083909,0.81855928,,,,,,0.53841622
10620,1.55570000,2.54941904,2.54922716,2.54851063,2.54678073,2.54298120,2.53514835,2.51990695,2.49202264,2.44406048,2.36662603,2.24917369,2.08166634,1.85654969,1.57031294,1.22303084,0.81099257,,,,,,0.53741995
10680,1.55446667,2.54937055,2.54916646,2.54840743,2.54658631,2.54261540,2.53448506,2.51876508,2.49017148,2.44126069,2.36267232,2.24395080,2.07525753,1.84923142,1.56252391,1.21524617,0.80346447,,,,,,0.53651798
10740,1.55323333,2.54931884,2.54910199,2.54829874,2.54638323,2.54223628,2.53380242,2.51759731,2.48828905,2.43842789,2.35868942,2.23870901,2.06884555,1.84192820,1.55474523,1.20750464,0.79600961,,,,,,0.53550139
10800,1.55200000,2.54926375,2.54903359,2.54818436,2.54617126,2.54184355,2.53309803,2.51640337,2.48637522,2.43556223,2.35466343,2.23344995,2.06243330,1.83463077,1.54700306,1.19978960,0.78859771,,,,,,0.53442385
10860,1.55060000,2.54920512,2.54896103,2.54806377,2.54594912,2.54143423,2.53236640,2.51516855,2.48439994,2.43260844,2.35050793,2.22801839,2.05578676,1.82700507,1.53885139,1.19155097,0.78047590,,,,,,0.53338612
10920,1.54920000,2.54914277,2.54888416,2.54793702,2.54571744,2.54101048,2.53161399,2.51390488,2.48239198,2.42962051,2.34632270,2.22256831,2.04910959,1.81939757,1.53072137,1.18335239,0.77239228,,,,,,0.53227890
10980,1.54780000,2.54907654,2.54880274,2.54780388,2.54547598,2.54057203,2.53084056,2.51260960,2.48035150,2.42658866,2.34210884,2.21708050,2.04243417,1.81181334,1.52262173,1.17519992,0.76433742,,,,,,0.53113011
11040,1.54640000,2.54900623,2.54871663,2.54766415,2.54522450,2.54011865,2.53004596,2.51128678,2.47827892,2.42351957,2.33786806,2.21157392,2.03576310,1.80424744,1.51456256,1.16709365,0.75628730,,,,,,0.53009983
11100,1.54500000,2.54893169,2.54862566,2.54751760,2.54496277,2.53964937,2.52923006,2.50993649,2.47617462,2.42041841,2.33360084,2.20605282,2.02909362,1.79667648,1.50652791,1.15900363,0.74826111,,,,,,0.52906468
11160,1.54360000,2.54885272,2.54852963,2.54736404,2.54469054,2.53916390,2.52839271,2.50855869,2.47403864,2.41728516,2.32930691,2.20051660,2.02242535,1.78912528,1.49851013,1.15096194,0.74027039,,,,,,0.52799040
11220,1.54220000,2.54876916,2.54842836,2.54720324,2.54440760,2.53866276,2.52753371,2.50715330,2.47186832,2.41412027,2.32498675,2.19496712,2.01573957,1.78159865,1.49053524,1.14295775,0.73230189,,,,,,0.52675456
11280,1.54080000,2.54868082,2.54832164,2.54703501,2.54411370,2.53814571,2.52665295,2.50572040,2.46965945,2.41092469,2.32062219,2.18940665,2.00905445,1.77409759,1.48260128,1.13499389,0.72431198,,,,,,0.52573027
11340,1.53940000,2.54858750,2.54820930,2.54685897,2.54380863,2.53761258,2.52575033,2.50426013,2.46741973,2.40769902,2.31623389,2.18382158,2.00237272,1.76658712,1.47467133,1.12705238,0.71636662,,,,,,0.52472009
11400,1.53800000,2.54848903,2.54809112,2.54667492,2.54349217,2.53706316,2.52482574,2.50277244,2.46514914,2.40444315,2.31182148,2.17821141,1.99569494,1.75909839,1.46677790,1.11914168,0.70844548,,,,,,0.52375535
11460,1.53660000,2.54838521,2.54796691,2.54648277,2.54316408,2.53649724,2.52387900,2.50125728,2.46284779,2.40115732,2.30738522,2.17258886,1.98901940,1.75162675,1.45891290,1.11126098,0.70056902,,,,,,0.52272570
11520,1.53520000,2.54827584,2.54783647,2.54628229,2.54282413,2.53591459,2.52290994,2.49971454,2.46051567,2.39783402,2.30292536,2.16695498,1.98233213,1.74418050,1.45107288,1.10342113,0.69270062,,,,,,0.52156918
11580,1.53380000,2.54816073,2.54769959,2.54607326,2.54247209,2.53531499,2.52191843,2.49814431,2.45815323,2.39447390,2.29844398,2.16131277,1.97564363,1.73673628,1.44326576,1.09562147,0.68480569,,,,,,0.52052840
11640,1.53240000,2.54803966,2.54755606,2.54585546,2.54210773,2.53469827,2.52090441,2.49654675,2.45576092,2.39108547,2.29394106,2.15566063,1.96895951,1.72930708,1.43548608,1.08783387,0.67694846,,,,,,0.51947181
11700,1.53100000,2.54791244,2.54740567,2.54562866,2.54173085,2.53406425,2.51986778,2.49492181,2.45333869,2.38766862,2.28940650,2.14999215,1.96228265,1.72190367,1.42773427,1.08009903,0.66909105,,,,,,0.51832048
11760,1.52960000,2.54777887,2.54724820,2.54539265,2.54134120,2.53341273,2.51880842,2.49326627,2.45088697,2.38422433,2.28484128,2.14429872,1.95561514,1.71452548,1.42000973,1.07238407,0.66122747,,,,,,0.51734128
11820,1.52820000,2.54763872,2.54708346,2.54514720,2.54093859,2.53274355,2.51772502,2.49157998,2.44840611,2.38075298,2.28025612,2.13859694,1.94893771,1.70714339,1.41231033,1.06468848,0.65342522,,,,,,0.51650853
11880,1.52680000,2.54749181,2.54691122,2.54489210,2.54052280,2.53205653,2.51661600,2.48986635,2.44589380,2.37725406,2.27564982,2.13288475,1.94225171,1.69977362,1.40462774,1.05701779,0.64568503,,,,,,0.51551595
11940,1.52540000,2.54733791,2.54673127,2.54462713,2.54009360,2.53135145,2.51548378,2.48812520,2.44334312,2.37372768,2.27102318,2.12716461,1.93557436,1.69243074,1.39697720,1.04939371,0.63790606,,,,,,0.51445841
12000,1.52400000,2.54717679,2.54654338,2.54435203,2.53965075,2.53062809,2.51432827,2.48635668,2.44076349,2.37017507,2.26637816,2.12143881,1.92890692,1.68511211,1.38935963,1.04179537,0.63012304,,,,,,0.51349145
12060,1.52260000,2.54700825,2.54634732,2.54406659,2.53919404,2.52988632,2.51314944,2.48456095,2.43815526,2.36658894,2.26171436,2.11570146,1.92224477,1.67778962,1.38175561,1.03421180,0.62239670,,,,,,0.51269118
