time_s,is_observation,observed_temperature_C,temperature_linear_C,temperature_pchip_C,temperature_pchip_minus_linear_C,temperature_absolute_difference_C,observed_moisture_kg_kg,moisture_linear_kg_kg,moisture_pchip_kg_kg,moisture_pchip_minus_linear_kg_kg,moisture_absolute_difference_kg_kg
216,0,,29.8958000000,29.8817489036,-0.0140510964,0.0140510964,,0.021306000000,0.021312878995,0.000006878995,0.000006878995
217,0,,29.9016833333,29.8870779266,-0.0146054067,0.0146054067,,0.021314500000,0.021321600387,0.000007100387,0.000007100387
218,0,,29.9075666667,29.8924664693,-0.0151001974,0.0151001974,,0.021323000000,0.021330294403,0.000007294403,0.000007294403
219,0,,29.9134500000,29.8979199303,-0.0155300697,0.0155300697,,0.021331500000,0.021338958750,0.000007458750,0.000007458750
220,0,,29.9193333333,29.9034437085,-0.0158896249,0.0158896249,,0.021340000000,0.021347591139,0.000007591139,0.000007591139
221,0,,29.9252166667,29.9090432026,-0.0161734641,0.0161734641,,0.021348500000,0.021356189279,0.000007689279,0.000007689279
222,0,,29.9311000000,29.9147238114,-0.0163761886,0.0163761886,,0.021357000000,0.021364750879,0.000007750879,0.000007750879
223,0,,29.9369833333,29.9204909338,-0.0164923995,0.0164923995,,0.021365500000,0.021373273649,0.000007773649,0.000007773649
224,0,,29.9428666667,29.9263499684,-0.0165166982,0.0165166982,,0.021374000000,0.021381755297,0.000007755297,0.000007755297
225,0,,29.9487500000,29.9323063142,-0.0164436858,0.0164436858,,0.021382500000,0.021390193534,0.000007693534,0.000007693534
226,0,,29.9546333333,29.9383653697,-0.0162679636,0.0162679636,,0.021391000000,0.021398586068,0.000007586068,0.000007586068
227,0,,29.9605166667,29.9445325339,-0.0159841327,0.0159841327,,0.021399500000,0.021406930609,0.000007430609,0.000007430609
228,0,,29.9664000000,29.9508132055,-0.0155867945,0.0155867945,,0.021408000000,0.021415224867,0.000007224867,0.000007224867
229,0,,29.9722833333,29.9572127833,-0.0150705500,0.0150705500,,0.021416500000,0.021423466549,0.000006966549,0.000006966549
230,0,,29.9781666667,29.9637366661,-0.0144300005,0.0144300005,,0.021425000000,0.021431653366,0.000006653366,0.000006653366
231,0,,29.9840500000,29.9703902527,-0.0136597473,0.0136597473,,0.021433500000,0.021439783028,0.000006283028,0.000006283028
232,0,,29.9899333333,29.9771789418,-0.0127543915,0.0127543915,,0.021442000000,0.021447853243,0.000005853243,0.000005853243
233,0,,29.9958166667,29.9841081322,-0.0117085344,0.0117085344,,0.021450500000,0.021455861720,0.000005361720,0.000005361720
234,0,,30.0017000000,29.9911832228,-0.0105167772,0.0105167772,,0.021459000000,0.021463806170,0.000004806170,0.000004806170
235,0,,30.0075833333,29.9984096122,-0.0091737212,0.0091737212,,0.021467500000,0.021471684300,0.000004184300,0.000004184300
236,0,,30.0134666667,30.0057926993,-0.0076739674,0.0076739674,,0.021476000000,0.021479493822,0.000003493822,0.000003493822
237,0,,30.0193500000,30.0133378828,-0.0060121172,0.0060121172,,0.021484500000,0.021487232443,0.000002732443,0.000002732443
238,0,,30.0252333333,30.0210505616,-0.0041827717,0.0041827717,,0.021493000000,0.021494897874,0.000001897874,0.000001897874
239,0,,30.0311166667,30.0289361344,-0.0021805323,0.0021805323,,0.021501500000,0.021502487823,0.000000987823,0.000000987823
240,1,30.037000,30.0370000000,30.0370000000,0.0000000000,0.0000000000,0.02151000,0.021510000000,0.021510000000,0.000000000000,0.000000000000
241,0,,30.0502833333,30.0453829224,-0.0049004110,0.0049004110,,0.021516666667,0.021517443224,0.000000776558,0.000000776558
242,0,,30.0635666667,30.0542123960,-0.0093542706,0.0093542706,,0.021523333333,0.021524828919,0.000001495586,0.000001495586
243,0,,30.0768500000,30.0634739157,-0.0133760843,0.0133760843,,0.021530000000,0.021532158697,0.000002158697,0.000002158697
244,0,,30.0901333333,30.0731529762,-0.0169803572,0.0169803572,,0.021536666667,0.021539434174,0.000002767507,0.000002767507
245,0,,30.1034166667,30.0832350720,-0.0201815946,0.0201815946,,0.021543333333,0.021546656963,0.000003323630,0.000003323630
246,0,,30.1167000000,30.0937056980,-0.0229943020,0.0229943020,,0.021550000000,0.021553828679,0.000003828679,0.000003828679
247,0,,30.1299833333,30.1045503489,-0.0254329844,0.0254329844,,0.021556666667,0.021560950935,0.000004284268,0.000004284268
248,0,,30.1432666667,30.1157545193,-0.0275121473,0.0275121473,,0.021563333333,0.021568025345,0.000004692012,0.000004692012
249,0,,30.1565500000,30.1273037040,-0.0292462960,0.0292462960,,0.021570000000,0.021575053525,0.000005053525,0.000005053525
250,0,,30.1698333333,30.1391833976,-0.0306499357,0.0306499357,,0.021576666667,0.021582037087,0.000005370420,0.000005370420
251,0,,30.1831166667,30.1513790949,-0.0317375717,0.0317375717,,0.021583333333,0.021588977646,0.000005644312,0.000005644312
252,0,,30.1964000000,30.1638762906,-0.0325237094,0.0325237094,,0.021590000000,0.021595876816,0.000005876816,0.000005876816
253,0,,30.2096833333,30.1766604794,-0.0330228539,0.0330228539,,0.021596666667,0.021602736211,0.000006069544,0.000006069544
254,0,,30.2229666667,30.1897171559,-0.0332495107,0.0332495107,,0.021603333333,0.021609557446,0.000006224112,0.000006224112
255,0,,30.2362500000,30.2030318150,-0.0332181850,0.0332181850,,0.021610000000,0.021616342133,0.000006342133,0.000006342133
256,0,,30.2495333333,30.2165899512,-0.0329433821,0.0329433821,,0.021616666667,0.021623091889,0.000006425222,0.000006425222
257,0,,30.2628166667,30.2303770594,-0.0324396073,0.0324396073,,0.021623333333,0.021629808326,0.000006474992,0.000006474992
258,0,,30.2761000000,30.2443786341,-0.0317213659,0.0317213659,,0.021630000000,0.021636493058,0.000006493058,0.000006493058
259,0,,30.2893833333,30.2585801702,-0.0308031631,0.0308031631,,0.021636666667,0.021643147700,0.000006481034,0.000006481034
260,0,,30.3026666667,30.2729671623,-0.0296995044,0.0296995044,,0.021643333333,0.021649773867,0.000006440533,0.000006440533
261,0,,30.3159500000,30.2875251051,-0.0284248949,0.0284248949,,0.021650000000,0.021656373171,0.000006373171,0.000006373171
262,0,,30.3292333333,30.3022394933,-0.0269938400,0.0269938400,,0.021656666667,0.021662947227,0.000006280560,0.000006280560
263,0,,30.3425166667,30.3170958217,-0.0254208450,0.0254208450,,0.021663333333,0.021669497649,0.000006164316,0.000006164316
264,0,,30.3558000000,30.3320795849,-0.0237204151,0.0237204151,,0.021670000000,0.021676026052,0.000006026052,0.000006026052
265,0,,30.3690833333,30.3471762777,-0.0219070557,0.0219070557,,0.021676666667,0.021682534049,0.000005867382,0.000005867382
266,0,,30.3823666667,30.3623713947,-0.0199952720,0.0199952720,,0.021683333333,0.021689023255,0.000005689921,0.000005689921
267,0,,30.3956500000,30.3776504307,-0.0179995693,0.0179995693,,0.021690000000,0.021695495283,0.000005495283,0.000005495283
268,0,,30.4089333333,30.3929988803,-0.0159344530,0.0159344530,,0.021696666667,0.021701951748,0.000005285081,0.000005285081
269,0,,30.4222166667,30.4084022383,-0.0138144284,0.0138144284,,0.021703333333,0.021708394263,0.000005060930,0.000005060930
270,0,,30.4355000000,30.4238459994,-0.0116540006,0.0116540006,,0.021710000000,0.021714824444,0.000004824444,0.000004824444
271,0,,30.4487833333,30.4393156582,-0.0094676751,0.0094676751,,0.021716666667,0.021721243903,0.000004577237,0.000004577237
272,0,,30.4620666667,30.4547967096,-0.0072699571,0.0072699571,,0.021723333333,0.021727654256,0.000004320923,0.000004320923
273,0,,30.4753500000,30.4702746481,-0.0050753519,0.0050753519,,0.021730000000,0.021734057116,0.000004057116,0.000004057116
274,0,,30.4886333333,30.4857349685,-0.0028983648,0.0028983648,,0.021736666667,0.021740454097,0.000003787431,0.000003787431
275,0,,30.5019166667,30.5011631656,-0.0007535011,0.0007535011,,0.021743333333,0.021746846814,0.000003513481,0.000003513481
276,0,,30.5152000000,30.5165447339,0.0013447339,0.0013447339,,0.021750000000,0.021753236880,0.000003236880,0.000003236880
277,0,,30.5284833333,30.5318651682,0.0033818349,0.0033818349,,0.021756666667,0.021759625910,0.000002959243,0.000002959243
278,0,,30.5417666667,30.5471099633,0.0053432966,0.0053432966,,0.021763333333,0.021766015518,0.000002682184,0.000002682184
279,0,,30.5550500000,30.5622646138,0.0072146138,0.0072146138,,0.021770000000,0.021772407317,0.000002407317,0.000002407317
280,0,,30.5683333333,30.5773146144,0.0089812811,0.0089812811,,0.021776666667,0.021778802922,0.000002136256,0.000002136256
281,0,,30.5816166667,30.5922454598,0.0106287932,0.0106287932,,0.021783333333,0.021785203948,0.000001870615,0.000001870615
282,0,,30.5949000000,30.6070426448,0.0121426448,0.0121426448,,0.021790000000,0.021791612008,0.000001612008,0.000001612008
283,0,,30.6081833333,30.6216916641,0.0135083307,0.0135083307,,0.021796666667,0.021798028715,0.000001362049,0.000001362049
284,0,,30.6214666667,30.6361780122,0.0147113456,0.0147113456,,0.021803333333,0.021804455686,0.000001122352,0.000001122352
285,0,,30.6347500000,30.6504871841,0.0157371841,0.0157371841,,0.021810000000,0.021810894532,0.000000894532,0.000000894532
286,0,,30.6480333333,30.6646046743,0.0165713409,0.0165713409,,0.021816666667,0.021817346870,0.000000680203,0.000000680203
287,0,,30.6613166667,30.6785159775,0.0171993109,0.0171993109,,0.021823333333,0.021823814312,0.000000480978,0.000000480978
288,0,,30.6746000000,30.6922065886,0.0176065886,0.0176065886,,0.021830000000,0.021830298472,0.000000298472,0.000000298472
289,0,,30.6878833333,30.7056620021,0.0177786688,0.0177786688,,0.021836666667,0.021836800966,0.000000134299,0.000000134299
290,0,,30.7011666667,30.7188677128,0.0177010461,0.0177010461,,0.021843333333,0.021843323406,-0.000000009927,0.000000009927
291,0,,30.7144500000,30.7318092154,0.0173592154,0.0173592154,,0.021850000000,0.021849867408,-0.000000132592,0.000000132592
292,0,,30.7277333333,30.7444720046,0.0167386712,0.0167386712,,0.021856666667,0.021856434585,-0.000000232082,0.000000232082
293,0,,30.7410166667,30.7568415750,0.0158249084,0.0158249084,,0.021863333333,0.021863026551,-0.000000306782,0.000000306782
294,0,,30.7543000000,30.7689034215,0.0146034215,0.0146034215,,0.021870000000,0.021869644921,-0.000000355079,0.000000355079
295,0,,30.7675833333,30.7806430387,0.0130597054,0.0130597054,,0.021876666667,0.021876291308,-0.000000375359,0.000000375359
296,0,,30.7808666667,30.7920459213,0.0111792546,0.0111792546,,0.021883333333,0.021882967327,-0.000000366007,0.000000366007
297,0,,30.7941500000,30.8030975640,0.0089475640,0.0089475640,,0.021890000000,0.021889674591,-0.000000325409,0.000000325409
298,0,,30.8074333333,30.8137834616,0.0063501283,0.0063501283,,0.021896666667,0.021896414716,-0.000000251951,0.000000251951
299,0,,30.8207166667,30.8240891087,0.0033724420,0.0033724420,,0.021903333333,0.021903189314,-0.000000144020,0.000000144020
300,1,30.834000,30.8340000000,30.8340000000,0.0000000000,0.0000000000,0.02191000,0.021910000000,0.021910000000,0.000000000000,0.000000000000
301,0,,30.8416500000,30.8436319810,0.0019819810,0.0019819810,,0.021917000000,0.021916830956,-0.000000169044,0.000000169044
302,0,,30.8493000000,30.8531134411,0.0038134411,0.0038134411,,0.021924000000,0.021923665366,-0.000000334634,0.000000334634
303,0,,30.8569500000,30.8624486906,0.0054986906,0.0054986906,,0.021931000000,0.021930503347,-0.000000496653,0.000000496653
304,0,,30.8646000000,30.8716420400,0.0070420400,0.0070420400,,0.021938000000,0.021937345018,-0.000000654982,0.000000654982
305,0,,30.8722500000,30.8806977997,0.0084477997,0.0084477997,,0.021945000000,0.021944190496,-0.000000809504,0.000000809504
306,0,,30.8799000000,30.8896202802,0.0097202802,0.0097202802,,0.021952000000,0.021951039899,-0.000000960101,0.000000960101
307,0,,30.8875500000,30.8984137919,0.0108637919,0.0108637919,,0.021959000000,0.021957893345,-0.000001106655,0.000001106655
308,0,,30.8952000000,30.9070826453,0.0118826453,0.0118826453,,0.021966000000,0.021964750950,-0.000001249050,0.000001249050
309,0,,30.9028500000,30.9156311508,0.0127811508,0.0127811508,,0.021973000000,0.021971612834,-0.000001387166,0.000001387166
310,0,,30.9105000000,30.9240636188,0.0135636188,0.0135636188,,0.021980000000,0.021978479114,-0.000001520886,0.000001520886
311,0,,30.9181500000,30.9323843598,0.0142343598,0.0142343598,,0.021987000000,0.021985349907,-0.000001650093,0.000001650093
312,0,,30.9258000000,30.9405976842,0.0147976842,0.0147976842,,0.021994000000,0.021992225332,-0.000001774668,0.000001774668
313,0,,30.9334500000,30.9487079024,0.0152579024,0.0152579024,,0.022001000000,0.021999105506,-0.000001894494,0.000001894494
314,0,,30.9411000000,30.9567193250,0.0156193250,0.0156193250,,0.022008000000,0.022005990547,-0.000002009453,0.000002009453
315,0,,30.9487500000,30.9646362623,0.0158862623,0.0158862623,,0.022015000000,0.022012880572,-0.000002119428,0.000002119428
316,0,,30.9564000000,30.9724630248,0.0160630248,0.0160630248,,0.022022000000,0.022019775699,-0.000002224301,0.000002224301
317,0,,30.9640500000,30.9802039229,0.0161539229,0.0161539229,,0.022029000000,0.022026676047,-0.000002323953,0.000002323953
318,0,,30.9717000000,30.9878632671,0.0161632671,0.0161632671,,0.022036000000,0.022033581733,-0.000002418267,0.000002418267
319,0,,30.9793500000,30.9954453678,0.0160953678,0.0160953678,,0.022043000000,0.022040492874,-0.000002507126,0.000002507126
320,0,,30.9870000000,31.0029545355,0.0159545355,0.0159545355,,0.022050000000,0.022047409588,-0.000002590412,0.000002590412
321,0,,30.9946500000,31.0103950805,0.0157450805,0.0157450805,,0.022057000000,0.022054331993,-0.000002668007,0.000002668007
322,0,,31.0023000000,31.0177713134,0.0154713134,0.0154713134,,0.022064000000,0.022061260207,-0.000002739793,0.000002739793
323,0,,31.0099500000,31.0250875445,0.0151375445,0.0151375445,,0.022071000000,0.022068194348,-0.000002805652,0.000002805652
324,0,,31.0176000000,31.0323480843,0.0147480843,0.0147480843,,0.022078000000,0.022075134533,-0.000002865467,0.000002865467
325,0,,31.0252500000,31.0395572433,0.0143072433,0.0143072433,,0.022085000000,0.022082080880,-0.000002919120,0.000002919120
326,0,,31.0329000000,31.0467193319,0.0138193319,0.0138193319,,0.022092000000,0.022089033507,-0.000002966493,0.000002966493
327,0,,31.0405500000,31.0538386605,0.0132886605,0.0132886605,,0.022099000000,0.022095992532,-0.000003007468,0.000003007468
328,0,,31.0482000000,31.0609195396,0.0127195396,0.0127195396,,0.022106000000,0.022102958071,-0.000003041929,0.000003041929
329,0,,31.0558500000,31.0679662797,0.0121162797,0.0121162797,,0.022113000000,0.022109930244,-0.000003069756,0.000003069756
330,0,,31.0635000000,31.0749831910,0.0114831910,0.0114831910,,0.022120000000,0.022116909167,-0.000003090833,0.000003090833
331,0,,31.0711500000,31.0819745842,0.0108245842,0.0108245842,,0.022127000000,0.022123894959,-0.000003105041,0.000003105041
332,0,,31.0788000000,31.0889447696,0.0101447696,0.0101447696,,0.022134000000,0.022130887738,-0.000003112262,0.000003112262
333,0,,31.0864500000,31.0958980577,0.0094480577,0.0094480577,,0.022141000000,0.022137887620,-0.000003112380,0.000003112380
334,0,,31.0941000000,31.1028387589,0.0087387589,0.0087387589,,0.022148000000,0.022144894724,-0.000003105276,0.000003105276
335,0,,31.1017500000,31.1097711837,0.0080211837,0.0080211837,,0.022155000000,0.022151909167,-0.000003090833,0.000003090833
336,0,,31.1094000000,31.1166996424,0.0072996424,0.0072996424,,0.022162000000,0.022158931068,-0.000003068932,0.000003068932
337,0,,31.1170500000,31.1236284456,0.0065784456,0.0065784456,,0.022169000000,0.022165960544,-0.000003039456,0.000003039456
338,0,,31.1247000000,31.1305619037,0.0058619037,0.0058619037,,0.022176000000,0.022172997712,-0.000003002288,0.000003002288
339,0,,31.1323500000,31.1375043272,0.0051543272,0.0051543272,,0.022183000000,0.022180042691,-0.000002957309,0.000002957309
340,0,,31.1400000000,31.1444600264,0.0044600264,0.0044600264,,0.022190000000,0.022187095599,-0.000002904401,0.000002904401
341,0,,31.1476500000,31.1514333118,0.0037833118,0.0037833118,,0.022197000000,0.022194156552,-0.000002843448,0.000002843448
342,0,,31.1553000000,31.1584284938,0.0031284938,0.0031284938,,0.022204000000,0.022201225669,-0.000002774331,0.000002774331
343,0,,31.1629500000,31.1654498829,0.0024998829,0.0024998829,,0.022211000000,0.022208303067,-0.000002696933,0.000002696933
344,0,,31.1706000000,31.1725017896,0.0019017896,0.0019017896,,0.022218000000,0.022215388865,-0.000002611135,0.000002611135
345,0,,31.1782500000,31.1795885242,0.0013385242,0.0013385242,,0.022225000000,0.022222483179,-0.000002516821,0.000002516821
346,0,,31.1859000000,31.1867143973,0.0008143973,0.0008143973,,0.022232000000,0.022229586128,-0.000002413872,0.000002413872
347,0,,31.1935500000,31.1938837192,0.0003337192,0.0003337192,,0.022239000000,0.022236697830,-0.000002302170,0.000002302170
348,0,,31.2012000000,31.2011008004,-0.0000991996,0.0000991996,,0.022246000000,0.022243818402,-0.000002181598,0.000002181598
349,0,,31.2088500000,31.2083699513,-0.0004800487,0.0004800487,,0.022253000000,0.022250947962,-0.000002052038,0.000002052038
350,0,,31.2165000000,31.2156954824,-0.0008045176,0.0008045176,,0.022260000000,0.022258086627,-0.000001913373,0.000001913373
351,0,,31.2241500000,31.2230817041,-0.0010682959,0.0010682959,,0.022267000000,0.022265234516,-0.000001765484,0.000001765484
352,0,,31.2318000000,31.2305329269,-0.0012670731,0.0012670731,,0.022274000000,0.022272391747,-0.000001608253,0.000001608253
353,0,,31.2394500000,31.2380534611,-0.0013965389,0.0013965389,,0.022281000000,0.022279558436,-0.000001441564,0.000001441564
354,0,,31.2471000000,31.2456476173,-0.0014523827,0.0014523827,,0.022288000000,0.022286734701,-0.000001265299,0.000001265299
355,0,,31.2547500000,31.2533197059,-0.0014302941,0.0014302941,,0.022295000000,0.022293920662,-0.000001079338,0.000001079338
356,0,,31.2624000000,31.2610740373,-0.0013259627,0.0013259627,,0.022302000000,0.022301116434,-0.000000883566,0.000000883566
357,0,,31.2700500000,31.2689149220,-0.0011350780,0.0011350780,,0.022309000000,0.022308322136,-0.000000677864,0.000000677864
358,0,,31.2777000000,31.2768466704,-0.0008533296,0.0008533296,,0.022316000000,0.022315537886,-0.000000462114,0.000000462114
359,0,,31.2853500000,31.2848735929,-0.0004764071,0.0004764071,,0.022323000000,0.022322763802,-0.000000236198,0.000000236198
360,1,31.293000,31.2930000000,31.2930000000,0.0000000000,0.0000000000,0.02233000,0.022330000000,0.022330000000,0.000000000000,0.000000000000
361,0,,31.3017833333,31.3012369000,-0.0005464334,0.0005464334,,0.022337500000,0.022337247256,-0.000000252744,0.000000252744
362,0,,31.3105666667,31.3095890906,-0.0009775760,0.0009775760,,0.022345000000,0.022344506159,-0.000000493841,0.000000493841
363,0,,31.3193500000,31.3180515668,-0.0012984332,0.0012984332,,0.022352500000,0.022351776551,-0.000000723449,0.000000723449
